股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.257,233864,6410673,645504,-411640,1.451,116606102198,-1.295,-7105117,839200244,105623360,-112728477,0.665,115641320339
881102,养殖业,-0.327,-303975,6523438,0,-303975,0.753,369980715676,-1.186,-139949208,3551946669,776586300,-916535508,0.853,361192241890
881103,农产品加工,-0.282,-74309,14047074,655483,-729792,1.256,264027220175,-0.847,-160201150,2641679371,327017787,-487218937,0.838,262042035101
881104,农业服务,-0.34,0,1330697,0,0,1.65,47209405119,-1.314,-8752904,330702715,31097688,-39850592,0.815,46602120963
881105,煤炭开采加工,-0.026,1105304,17276784,2325020,-1219716,1.024,1516750166063,-0.681,-113777677,5054221037,737499922,-851277599,1.156,1510036688459
881106,石油矿业开采,-0.398,-2739299,7675872,1132920,-3872219,1.265,1549043226474,-0.359,25215579,1227585005,337788315,-312572736,0.815,1563799961068
881108,化学原料,-0.283,53114,21722332,2181950,-2128836,2.818,461870477938,-0.335,-67293724,2578231463,272068752,-339362476,1.116,461133652252
881109,化学制品,-0.338,523179,81629108,18202084,-17678905,1.613,1475942472024,0.068,-141757766,10862713623,1376122129,-1517879895,0.834,1480280190835
881110,化工合成材料,-0.338,9908478,63225106,24950512,-15042034,3.954,427272615639,-0.077,-166554876,4448147097,521823320,-688378196,0.968,428166076247
881111,化工新材料,-0.277,-241404,9085645,2098258,-2339662,1.415,365051734116,0.895,-1608063,1263293481,177424799,-179032862,0.828,367108695454
881112,钢铁,-0.182,229237,12539510,1740920,-1511683,1.49,651052697512,-0.409,47211949,2561915875,584359106,-537147157,0.811,649866645683
881113,有色冶炼加工,-0.252,2772880,117977080,35142038,-32369158,1.673,1866318876214,0.854,632828035,19453265609,4897665745,-4264837710,0.992,1887203903637
881114,金属新材料,-0.29,-673831,5131825,432184,-1106015,1.307,105807930196,0.366,-24622105,745700741,48555167,-73177272,0.733,106360904396
881115,建筑材料,-0.355,11019607,70512655,32891354,-21871747,3.394,469019092698,-0.522,58084363,5728453543,1062690184,-1004605821,0.863,464818861710
881116,建筑装饰,-0.137,-1324343,51919990,9704095,-11028438,1.257,1279431677234,0.279,-145260671,7929099644,1515208508,-1660469179,0.707,1271823290521
881117,通用设备,-0.525,2660775,93334495,15792846,-13132071,1.789,524142631039,-0.064,-99259107,11214997936,1703556893,-1802816000,0.914,525956868403
881118,专用设备,-0.303,195097,122396167,40168801,-39973704,2.485,1045018824389,-0.073,-273045140,12507876826,1814206878,-2087252018,0.987,1041923364903
881119,仪器仪表,-0.389,-631650,19924536,2279519,-2911169,1.45,109071702044,-0.507,-71245116,2591610562,254825188,-326070304,0.736,108960841672
881120,电力设备,-0.346,-1428886,149643068,22154002,-23582888,1.262,3543174147210,0.29,-75267678,33456827662,5563737960,-5639005638,0.885,3547665897882
881122,光学光电子,-0.62,-6722625,111649982,35667749,-42390374,1.788,709585848322,0.228,-30156876,12874301990,2728451982,-2758608858,0.87,712962584395
881124,消费电子,-0.39,-4218051,137551018,35263225,-39481276,2.062,1343946874409,0.965,683213638,23849659691,6057151151,-5373937513,1.03,1378360206761
881126,汽车零部件,-0.321,13079884,130720840,48578621,-35498737,3.012,1223624942635,-0.137,-165738069,15195695878,2459668276,-2625406345,0.886,1224825966886
881127,非汽车交运,-0.356,-458692,12360246,1196376,-1655068,0.883,439218748045,0.147,20370925,3231795130,541757608,-521386683,0.804,441772874602
881128,汽车服务及其他,-0.354,481997,1501887,481997,0,0.654,42287319897,-0.447,10499473,475921954,72312587,-61813114,0.854,41892803892
881129,通信设备,-0.408,4076058,112974696,50201761,-46125703,1.513,783206303295,-0.208,-322176992,12327365567,2573725144,-2895902136,0.71,785624892613
881131,白色家电,-0.579,-3362929,26216494,4247094,-7610023,1.396,980084242988,-0.792,-26725438,5490128236,1232463654,-1259189092,0.916,983693981505
881132,黑色家电,-1.375,18633236,102908064,53834004,-35200768,7.259,98994504004,-0.356,-39449116,4314002359,846918152,-886367268,1.438,99148535687
881133,饮料制造,-0.418,-1219575,35646140,8203550,-9423125,1.371,3401365352360,-0.94,-275364153,7712429248,1624584849,-1899949002,0.838,3392267485039
881134,食品加工制造,-0.021,398989,17743231,3082762,-2683773,1.283,772405882350,-0.499,-130372045,3408728124,448619917,-578991962,0.775,772247572131
881135,纺织制造,-0.133,-83160,3256154,369600,-452760,1.082,161920429342,-0.467,-6867321,706814593,56503673,-63370994,0.94,162451115112
881136,服装家纺,-0.483,1420130,17884336,2792132,-1372002,1.934,207466608624,-0.71,6592464,2088616941,265197022,-258604558,0.895,206428062373
881137,造纸,-0.323,-1424430,7499556,323760,-1748190,2.761,122757378687,-0.573,-27943577,935850329,112440630,-140384207,1.075,122607599542
881138,包装印刷,-0.341,-3171182,25270822,6700470,-9871652,4.31,124458509100,0.053,-39796880,1772288753,198997983,-238794863,1.183,124732054885
881139,家居用品,-0.097,-85816,26396052,4868304,-4954120,2.256,423164606811,0.365,59287738,3566669956,424770572,-365482834,1.035,424988559111
881140,化学制药,-0.378,-3586543,113798574,36884517,-40471060,2.384,1356578961484,-1.121,-617869057,14286395720,2482669824,-3100538881,0.741,1351565323928
881141,中药,-0.286,-504209,35927096,8347319,-8851528,1.211,829476373453,-1.392,-440962939,6156635647,847013487,-1287976426,0.705,822956542489
