股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.422,-820734,10999916,328400,-1149134,1.843,136893010133,0.771,-28720705,1665108144,283994302,-312715007,0.882,138329938533
881102,养殖业,-0.907,-7,31955038,5085516,-5085523,1.73,398409584458,0.638,-182937295,4915730656,1181802088,-1364739383,0.767,398213638259
881103,农产品加工,-0.744,-1436829,32435845,3514648,-4951477,1.552,289862366612,0.605,-44993348,3659008146,556524683,-601518031,0.702,290340843693
881104,农业服务,-1.005,-1379428,12941073,2272451,-3651879,3.692,63130506926,-0.224,-98039981,955553590,125413565,-223453546,0.924,63587406322
881105,煤炭开采加工,-0.067,1638234,23663677,4905272,-3267038,0.601,1606888341019,0.934,96972088,8345788848,1939357368,-1842385280,0.776,1607293788908
881106,石油矿业开采,-0.489,-3159228,17567728,1585821,-4745049,1.761,1620413493528,1.973,33314285,2980218992,957811309,-924497024,0.962,1634890591346
881107,油气开采及服务,-0.571,-6208509,29953035,5088502,-11297011,1.943,349539072346,1.619,-15542676,4279640488,1117463711,-1133006387,0.997,356099743441
881108,化学原料,-0.49,-3158168,25645896,2222299,-5380467,1.346,466031396315,1.314,-105293752,4270361852,584186919,-689480671,0.967,471313233669
881109,化学制品,-0.16,-34002090,307788119,85295939,-119298029,4.349,1644043261123,1.679,-282593750,22188126337,4161740606,-4444334356,1.008,1658781515408
881110,化工合成材料,-0.152,-2426740,80245415,11037506,-13464246,2.045,481136291029,2.646,95501941,9726170427,1623645224,-1528143283,0.95,490694967099
881111,化工新材料,-0.687,6538179,21903184,8310393,-1772214,2.037,407585527052,1.542,63451778,2794503359,587975487,-524523709,0.836,412217501557
881112,钢铁,-0.407,-3348294,28722191,2188984,-5537278,1.137,747111718979,0.454,-95738459,5179110050,1235820789,-1331559248,0.909,750982446688
881113,有色冶炼加工,-0.156,1968388,158751184,54404359,-52435971,1.319,1985485437874,2.546,999685047,29165858464,9272873547,-8273188500,0.938,2032150730931
881114,金属新材料,-0.295,-3316602,12796303,865528,-4182130,0.946,122099476851,2.695,-445728,2619013897,534194960,-534640688,0.701,125951290435
881115,建筑材料,-0.435,1986515,47593636,10152509,-8165994,1.517,558150049822,1.306,-29285443,6889016303,1094073324,-1123358767,0.839,561783672552
881116,建筑装饰,-0.132,-5038296,291238358,132887025,-137925321,2.15,1341806208224,2.634,-456101035,20526648520,5738126190,-6194227225,0.972,1357802101950
881117,通用设备,-0.126,-5691489,91445606,16334966,-22026455,1.268,593724627709,3.116,538757013,18304463022,3766865581,-3228108568,0.936,611213303197
881118,专用设备,-0.151,11019228,173646892,55954264,-44935036,1.832,1126255612196,2.707,399324317,23733871439,4954178052,-4554853735,0.934,1144041829898
881119,仪器仪表,-0.208,-2657175,20657743,1333113,-3990288,1.193,127326304117,3.17,20768382,3772696744,585673372,-564904990,0.774,130806277041
881120,电力设备,-0.248,38762679,500302612,194551501,-155788822,1.657,4071792640084,1.858,55209842,61473619020,13974837988,-13919628146,0.856,4114967610139
881121,半导体及元件,-0.037,31027156,246074173,83318607,-52291451,1.203,2448574946788,2.685,1091515610,50570726692,12404673982,-11313158372,0.97,2496789156759
881122,光学光电子,0.052,10496835,102015006,31369946,-20873111,1.208,778316805303,3.832,1156142438,21223692353,6145505272,-4989362834,1.106,803286097828
881123,其他电子,-0.723,10349173,138600276,67657182,-57308009,3.814,144254731342,3.661,297402247,11728806539,3430211105,-3132808858,1.114,150542417604
881124,消费电子,-0.157,-49521155,244251925,65735698,-115256853,2.779,1355414624599,4.063,454285947,31449537331,9047927614,-8593641667,1.023,1402445588302
881125,汽车整车,-0.296,18874418,208638801,136418974,-117544556,2.061,1173490846867,1.806,-389940680,20755809792,7402584753,-7792525433,0.849,1183111693568
881126,汽车零部件,-0.336,18992818,371206960,156252926,-137260108,2.492,1391209677433,2.834,319682927,33544538911,7210843372,-6891160445,0.889,1428239679507
881127,非汽车交运,-0.128,736931,12680675,1230598,-493667,0.876,375028841367,2.638,49867637,3787590089,723464771,-673597134,0.816,381648728964
881128,汽车服务,-0.308,773794,4257954,773794,0,1.168,63237315142,2.405,23889663,959639945,200637460,-176747797,0.812,64985738059
881129,通信设备,0.148,-1732462,358580475,225119413,-226851875,5.121,811945887781,4.349,1813218648,38717201337,12630300624,-10817081976,1.017,836868793764
881130,计算机设备,-0.436,26190635,206404458,103740049,-77549414,1.676,817497662920,3.93,2010532086,28896743522,10825363959,-8814831873,0.969,841094047254
881131,白色家电,0.36,21970697,132621794,87748938,-65778241,5.671,1025412023285,2.827,409610057,11488452387,3271931331,-2862321274,1.25,1041385547290
881132,黑色家电,0.231,1489145,24958460,9992169,-8503024,1.387,121746553686,3.206,212661986,3833493743,1136098650,-923436664,0.939,125041124346
881133,饮料制造,-0.45,1324500,144662439,92625632,-91301132,1.552,4134800157288,0.288,-72647767,13688154258,4550035089,-4622682856,0.926,4148080001891
881134,食品加工制造,-0.945,-11090181,139626113,31290514,-42380695,3.43,907911037671,0.201,-291761896,10726097580,1769281808,-2061043704,1.129,909764649600
881135,纺织制造,0.157,4718006,25460057,8780008,-4062002,2.728,113543856948,1.891,-4207603,2037972343,347775063,-351982666,0.906,115177203047
881136,服装家纺,-0.53,-26536,25175624,3625912,-3652448,2.54,248805204579,1.026,-85996423,3424506649,416497980,-502494403,0.923,251698606526
881137,造纸,-0.41,-540959,13465588,1601725,-2142684,1.911,143254439803,1.704,-1493267,2049099390,361804919,-363298186,0.896,145482483669
