股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.192,-904655,9647093,0,-904655,0.759,140112227877,-1.931,-188124912,2173684973,319447983,-507572895,0.683,138544517396
881102,养殖业,-0.164,-1014515,10120884,1132221,-2146736,0.844,376879747022,0.577,-35258522,4297311829,1079160339,-1114418861,0.873,386378133773
881103,农产品加工,-0.558,1094589,17583875,1933999,-839410,1.063,286374606670,-1.77,-188142468,3582447637,506621212,-694763680,0.725,286850604088
881104,农业服务,-0.086,-1726570,6963822,841717,-2568287,1.101,62143010097,-2.126,-47578088,696430329,63370327,-110948415,0.743,61281926905
881105,煤炭开采加工,-0.286,951775,86252163,31401436,-30449661,1.824,1730106614349,-1.101,-351336087,12397920638,3309771679,-3661107766,0.914,1738709057465
881106,石油矿业开采,-0.531,-3273475,26322877,11074485,-14347960,1.607,1600280143016,-1.576,-151549558,3357475993,1339662154,-1491211712,0.891,1599211609871
881107,油气开采及服务,-0.497,-2449269,35330078,15347643,-17796912,1.561,347524777116,-1.9,7976361,3940393261,1173701589,-1165725228,0.886,347578399775
881108,化学原料,-0.257,-571279,18297718,2409487,-2980766,0.804,473407055913,-1.627,-165595963,4033421320,594940623,-760536586,0.717,470754054336
881109,化学制品,-0.434,-6465664,107918650,24345233,-30810897,1.338,1634577353384,-1.987,-797601256,18134810746,2869260118,-3666861374,0.794,1628627109492
881110,化工合成材料,-0.403,-10144589,98518724,22766232,-32910821,2.371,488096623460,-1.623,-151045825,8538523718,1514021924,-1665067749,0.858,485207896853
881111,化工新材料,-0.212,-3517666,12872036,2091535,-5609201,1.179,395071213072,-1.696,-67824526,2499279432,452882345,-520706871,0.855,397400289170
881112,钢铁,-0.138,-7705686,50491758,20495565,-28201251,2.324,756310964339,-1.015,-265928695,4925842834,1076571067,-1342499762,0.819,756441679970
881113,有色冶炼加工,-0.002,-1792221,221901605,77381371,-79173592,2.273,1853281749146,-0.559,-762503366,28316092054,7673991078,-8436494444,1.104,1858006028507
881114,金属新材料,-0.603,-1036327,10556657,422663,-1458990,0.811,120933493362,-1.136,-33473383,2211983445,299128425,-332601808,0.835,120540528474
881115,建筑材料,-0.484,-3699188,102470700,21450139,-25149327,2.556,572185226882,-1.834,-357821832,8341995514,1262423845,-1620245677,0.86,570987833288
881116,建筑装饰,-0.6,13860837,252777614,123202188,-109341351,1.987,1353874623840,-1.482,63535460,24056177292,7877226617,-7813691157,0.888,1367742816383
881117,通用设备,-0.724,-13525218,182551504,38408741,-51933959,1.599,593544904797,-2.03,-804329975,20160648374,3438031880,-4242361855,0.731,588350504833
881118,专用设备,-0.774,40137685,456628063,185131928,-144994243,3.9,1125573756123,-1.671,-1052213253,30700185502,6022327380,-7074540633,0.927,1124661385111
881119,仪器仪表,-0.934,-4121073,23806649,1696039,-5817112,1.211,127610407702,-2.218,-157776262,4152389738,775144640,-932920902,0.735,126685483567
881120,电力设备,-0.676,-12401794,425546479,108639211,-121041005,1.289,3997043595795,-2.279,-4042228390,65287475655,12130091897,-16172320287,0.773,3979776507169
881121,半导体及元件,-0.762,822431,597501229,280235280,-279412849,2.144,2575892944593,-1.663,-2804909268,70243379204,18344050056,-21148959324,0.95,2573618398969
881122,光学光电子,-0.529,8421232,192011786,64346497,-55925265,2.059,803342298877,-1.054,-188928383,26904685822,7012421507,-7201349890,1.056,807098555761
881123,其他电子,-0.984,7032077,74380945,29393312,-22361235,1.98,139295230629,-1.143,26189717,6132724986,1421222314,-1395032597,0.924,139150209842
881124,消费电子,-1.024,-92602148,503648246,177956788,-270558936,4.03,1351409120004,-0.639,-1274768027,38946890437,10247537070,-11522305097,1.128,1380287277690
881125,汽车整车,-0.918,-59185883,225727387,80269550,-139455433,1.516,1116957894368,3.085,-353388421,28217368125,10617805003,-10971193424,1.159,1149617585575
881126,汽车零部件,-0.831,-19373362,168774090,24405629,-43778991,1.231,1312102112991,-1.371,-892222274,27436581114,4380298445,-5272520719,0.793,1313534633395
881127,非汽车交运,-0.653,-3163922,37951623,8986860,-12150782,2.434,367425177998,-1.817,-169403630,5061453186,1058918377,-1228322007,0.857,372333565043
881128,汽车服务,-0.684,-441934,3435349,0,-441934,0.864,64013112655,-0.658,-15296960,989179113,201694786,-216991746,0.75,64362907148
881129,通信设备,-0.986,41776166,508189120,262847111,-221070945,2.304,839112106408,-1.265,-1960470230,57142919100,19250235429,-21210705659,0.963,838961010552
881130,计算机设备,-1.101,-36396293,421953604,175616331,-212012624,2.33,868905338885,-1.573,-1135010934,40678698634,13401007275,-14536018209,1.011,878469944490
881131,白色家电,-0.672,-7364672,99597988,33442320,-40806992,7.485,1042556854894,-2.282,-427055023,9774960558,2112886711,-2539941734,1.201,1045485485170
881132,黑色家电,0.114,-33921393,178129424,91254669,-125176062,8.296,126592386854,-0.899,-621203524,7594666994,1981485289,-2602688813,1.693,125963852724
881133,饮料制造,-0.376,2283978,79419876,40806515,-38522537,0.915,3992803542295,-0.415,-17255172,17433916572,5895002663,-5912257835,0.856,4048847098803
881134,食品加工制造,-0.501,-1413974,36857405,7388092,-8802066,1.115,925387969911,-1.48,-239252702,7746625800,1241482899,-1480735601,0.815,935254726025
881135,纺织制造,-0.413,280296,26687746,6351986,-6071690,3.694,110376525228,-1.504,-1021219,2107370228,468883280,-469904499,0.845,110380387975
881136,服装家纺,-0.336,-87540441,267300274,126699352,-214239793,5.679,253156129051,-1.347,-195543110,4304960373,760852171,-956395281,0.769,252042428509
881137,造纸,-0.661,-669877,11486820,1068703,-1738580,1.022,139828532537,-1.502,-12193509,2191975338,554979413,-567172922,0.77,139591072187
