股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.491,-863349,20160663,3306275,-4169624,1.734,156671475334,-1.234,-130046645,2233423297,322767454,-452814099,0.919,156221260836
881102,养殖业,-0.205,-6394474,24389847,4373773,-10768247,1.957,345788126806,-0.472,-363084434,3382677660,637857469,-1000941903,1.011,343201352024
881103,农产品加工,-0.297,5888046,41034413,18249744,-12361698,3.085,306617738713,-0.618,-65748125,4010159289,934007817,-999755942,1.15,306603626618
881104,农业服务,-0.082,0,1972777,0,0,1.425,69501350682,-0.872,-19991200,479147731,48051738,-68042938,1.045,68807378161
881105,煤炭开采加工,-0.094,-1635427,19942104,2867335,-4502762,0.889,1336086223656,-0.474,-56563388,4496520237,934074902,-990638290,0.907,1327546529122
881106,石油矿业开采,-0.168,-1111130,13450961,2533030,-3644160,1.492,1392774165265,-0.447,-13630422,1795739103,501612505,-515242927,0.567,1377840590011
881107,油气开采及服务,0.485,6717298,53185483,23990105,-17272807,1.926,332484360617,-0.117,37102303,4236718695,911180257,-874077954,0.628,330499433899
881108,化学原料,-0.243,-1914866,28554785,7267799,-9182665,8.233,485271165008,-0.059,-62437189,3157513467,510230034,-572667223,1.368,485207476006
881109,化学制品,-0.148,-2565895,65988022,14084083,-16649978,1.325,1697405186826,-0.358,-101624155,11726816972,1871191466,-1972815621,1.019,1700901486737
881110,化工合成材料,-0.253,3630742,49161225,13987179,-10356437,2.358,517359934100,-0.407,-69241699,6319517312,916854823,-986096522,1.161,516073426013
881111,化工新材料,-0.508,-1476713,10035029,1768573,-3245286,1.473,454948310925,-0.788,-9406200,1645631710,241342782,-250748982,0.879,456501741542
881112,钢铁,-0.318,-2414482,19700477,1876624,-4291106,1.41,746832499853,0.032,-79447192,3488814515,845824732,-925271924,0.983,750405982898
881113,有色冶炼加工,-0.156,-5521285,81145371,14873844,-20395129,1.256,1831627394173,-0.003,397765809,19858667784,5187103173,-4789337364,1.051,1832245924631
881114,金属新材料,-0.329,-428802,4231371,0,-428802,0.636,125755731830,-0.828,-48220927,1145362281,134276650,-182497577,0.868,125149991536
881115,建筑材料,-0.274,17632788,58836061,33451664,-15818876,1.546,648796282219,0.249,62407697,6701060501,1340254286,-1277846589,1.02,649079441273
881116,建筑装饰,-0.126,-5229154,97183740,26869244,-32098398,2.263,1345508515036,-0.164,-144953638,10817326603,2283971786,-2428925424,0.957,1341738372238
881117,通用设备,-0.323,-13181353,149525380,44774934,-57956287,2.649,608453772463,-0.746,-372376262,12122579742,1832940074,-2205316336,0.831,606084640213
881118,专用设备,-0.144,24761245,134670286,62616243,-37854998,2.153,1090014218114,-0.678,39756693,13591320878,2679941797,-2640185104,0.9,1084478843457
881119,仪器仪表,-0.298,-88791,14913184,3371639,-3460430,1.516,136302344203,-1.855,-49856744,2127071393,305897658,-355754402,0.79,134152303775
881120,电力设备,-0.427,-12034269,405415967,177089779,-189124048,1.607,4241378731462,0.941,3188982761,65959637833,18222779499,-15033796738,1.18,4300818031543
881121,半导体及元件,-0.504,-11469187,454266207,186920292,-198389479,2.178,2613804244641,-3.06,-2128670475,50168381119,11273649089,-13402319564,1.008,2571934000286
881122,光学光电子,-0.478,69638110,287018598,149837155,-80199045,2.16,831080080692,-2.477,-995505280,25454774789,6347999428,-7343504708,0.781,810495023865
881123,其他电子,-1.07,-8120342,103856280,25793343,-33913685,3.91,153255380796,-2.534,-380099287,5604650863,886704275,-1266803562,1.014,150996716922
881124,消费电子,-0.499,-10139437,180932724,53942419,-64081856,1.623,1268040893714,-2.435,-710567066,19393970821,3844598020,-4555165086,0.809,1244891758938
