股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.382,-3809381,40883498,9000676,-12810057,3.869,138780630824,-0.116,-139760940,3979283894,940724204,-1080485144,1.211,139962736858
881102,养殖业,0.545,-26405790,133176026,50539824,-76945614,3.665,407790566365,0.032,-625805352,7599276528,1908769009,-2534574361,1.123,402160120046
881103,农产品加工,0.022,21363428,162954978,85077910,-63714482,9.245,311703813834,-0.362,-356169937,7791810012,1743317327,-2099487264,0.961,310703975371
881104,农业服务,0.491,-4087603,23409895,6454889,-10542492,5.095,53328420825,0.503,-4834610,1283798368,252724144,-257558754,1.202,53320260753
881105,煤炭开采加工,0.233,-1860595,29125076,4868217,-6728812,1.244,1630001899908,1.291,192564248,9614715591,2383457897,-2190893649,1.358,1626423190935
881106,石油矿业开采,0.227,-3549447,25114466,7980640,-11530087,2.246,1511710420564,1.39,-171089493,3607022781,1200134472,-1371223965,1.084,1510259782733
881108,化学原料,0.047,-1483922,29202845,2478540,-3962462,1.161,519754236165,1.111,63922627,7012186390,1492590369,-1428667742,1.093,523646955460
881109,化学制品,-0.126,-13515893,181502809,34850990,-48366883,1.534,1770825606492,0.876,402924905,40627620660,10666069093,-10263144188,1.164,1797888045009
881110,化工合成材料,-0.213,6625518,153430186,48996470,-42370952,2.98,523399589266,0.66,-66036942,16880558926,3711953279,-3777990221,1.076,528262123985
881111,化工新材料,0.086,289316,10059210,2468239,-2178923,0.875,413273155161,0.688,214517833,4552925113,1405260006,-1190742173,1.113,415742447256
881112,钢铁,-0.097,-3366849,35208977,7019006,-10385855,1.139,741429600579,1.03,170405585,8615265057,2771337203,-2600931618,0.943,749582776142
881113,有色冶炼加工,0.443,-13175466,349967325,141487921,-154663387,1.929,2191175067779,0.401,-1179737682,45758703498,13904145168,-15083882850,1.035,2179346712015
881114,金属新材料,-0.47,3348630,68954329,28895692,-25547062,2.695,137802366045,0.381,-153844151,6420831554,1666179620,-1820023771,1.242,139303495627
881115,建筑材料,0.147,-96145051,375594960,131815223,-227960274,2.884,578323374615,1.035,-370727104,16802239468,4161454165,-4532181269,0.935,582316363185
881116,建筑装饰,0.147,-50144302,401162125,103931030,-154075332,3.449,1555668200921,0.383,-306442123,39455255865,12096601470,-12403043593,1.041,1570131283171
881117,通用设备,-0.121,-95807169,512971756,146657830,-242464999,3.958,672342620721,0.466,-832439941,37866946419,10158728891,-10991168832,1.218,678543133582
881118,专用设备,-0.077,-154682749,758283665,339732752,-494415501,4.084,1274336568497,0.445,-547911230,43033212522,11019839494,-11567750724,1.247,1277902359843
881119,仪器仪表,-0.26,-810116,35776757,6797622,-7607738,1.053,144227608524,-0.238,-198579169,6173948907,1367678013,-1566257182,0.763,143890184775
881120,电力设备,0.054,-535536119,2575770537,1325374879,-1860910998,8.08,4683207684275,1.913,5418653454,200088079798,70295943566,-64877290112,1.713,4787147534421
881122,光学光电子,-0.422,-287932856,2042615521,1384816652,-1672749508,3.468,895175921755,-0.408,-2745443216,51550912004,16317862057,-19063305273,1.188,897444563822
881124,消费电子,-0.558,-71889067,420984556,130819325,-202708392,1.99,1735166587936,-0.864,-2282174877,47546594343,12727347664,-15009522541,0.91,1721630655284
881126,汽车零部件,-0.035,-9203497,508563862,205353004,-214556501,4.08,1543779326487,0.646,-767559572,51073291323,12651814920,-13419374492,1.257,1557549512499
881127,非汽车交运,-0.028,-2041593,37127220,7129044,-9170637,1.224,489357294129,0.403,-7313054,6481587971,1409741204,-1417054258,1.031,491558233787
881128,汽车服务及其他,-0.457,-1144707,10773938,1718006,-2862713,3.252,48820521085,0.238,-1182484,1262338009,258400296,-259582780,1.242,49213801461
881129,通信设备,-0.846,-150406326,1050771972,482565616,-632971942,3.943,1037293623971,1.035,-1107552551,67059003574,24457404995,-25564957546,1.122,1047740077419
881131,白色家电,-0.626,-8024310,177786101,67641863,-75666173,3.976,1226769423434,-0.349,-408964022,15108400136,4110525999,-4519490021,1.078,1219835310522
881132,黑色家电,1.399,-941506611,1983543174,536967557,-1478474168,48.779,144746060406,-0.061,-3374508344,21243961706,6964258886,-10338767230,2.132,145542264585
881133,饮料制造,0.264,-15569264,147249949,57904194,-73473458,2.306,3802248666703,1.27,355799548,29070951048,10484099656,-10128300108,1.203,3858106953157
881134,食品加工制造,0.06,-8185395,104393384,26025504,-34210899,3.538,923605932858,-0.026,-162006104,12819863454,2872964743,-3034970847,1.194,929431738602
881135,纺织制造,0.164,-2532072,14282534,484200,-3016272,2.298,187331815595,0.15,-100836509,2371555239,367318145,-468154654,1.154,189010018667
881136,服装家纺,0.065,-951516,42204130,12234717,-13186233,1.975,234458151850,0.665,-6600232,5601490508,1317676187,-1324276419,1.032,235764299720
881137,造纸,-0.084,-1367495,12038925,1173772,-2541267,1.567,145967595978,0.955,98776503,3693290716,1105730579,-1006954076,1.32,147078806101
881138,包装印刷,0.241,-15862774,97427040,29116395,-44979169,4.002,154111504178,0.893,-233055004,6923711094,1558424444,-1791479448,1.429,154739809870
881139,家居用品,0.205,-4676836,99635866,27351436,-32028272,3.07,514550124818,0.237,-8795716,9968720355,1949283229,-1958078945,0.847,515693602976
881140,化学制药,0.089,-7008474,260837291,98587952,-105596426,2.395,1605203967158,-0.453,-859289763,30499892219,7220453437,-8079743200,1.035,1596470018569
881141,中药,-0.057,-31078579,146042174,31129636,-62208215,3.379,921453787098,-0.452,-551078838,15751555681,3475186866,-4026265704,1.368,919832872141
881142,生物制品,-0.091,-30613640,312916636,119093170,-149706810,4.886,701473251534,0.382,-460256283,11912875856,2923523711,-3383779994,0.981,704123649087
881143,医药商业,-0.076,-2899187,21524656,1208408,-4107595,0.97,275246769631,-0.341,-225352894,5443880010,1173818151,-1399171045,1.035,275093470057
881144,医疗器械,0.035,-814825,100479978,26046348,-26861173,3.038,1170583463909,-0.188,-457617036,18447016829,4029586480,-4487203516,1.061,1171334381728
881145,电力,0.192,-11080980,170742805,55615011,-66695991,1.554,2777159109258,1.208,-952906617,28049337153,7883041402,-8835948019,1.14,2785883814697
881146,燃气,0.198,-2570519,11893893,316049,-2886568,1.423,197627005238,0.469,-47443736,2139822768,368780669,-416224405,0.979,198322608020
881147,环保工程,0.262,-20844514,207555360,75142565,-95987079,4.342,407602170579,1.059,-466460621,14113988236,3493553977,-3960014598,1.03,409778463532
881148,港口航运,0.247,-19920274,86803354,29843552,-49763826,3.295,865125195678,0.822,-296103923,6935347180,1822652186,-2118756109,0.992,867682658653
881149,公路铁路运输,-0.072,-3635384,54463032,10547624,-14183008,1.219,810846909223,-0.094,-754469756,7925740488,1710902521,-2465372277,0.816,816734006848
881150,公交,-0.067,-5854694,39196651,7329960,-13184654,2.118,39465369534,-1.315,-510685383,3454672596,527678753,-1038364136,0.793,38704957707
881151,机场航运,-0.188,16529019,77079143,37806888,-21277869,2.611,494140678917,1.627,85240032,7529886064,2608633451,-2523393419,1.491,503483950236
881152,物流,0.198,1629703,53833835,17816450,-16186747,1.731,608423320181,0.144,-187607229,7366999468,1579299317,-1766906546,0.915,611365542541
881153,房地产,-0.097,-1312511,190665999,75723060,-77035571,1.381,1048476972623,0.573,-756632417,23741815484,6865292334,-7621924751,0.749,1051267370677
881154,园区开发,0.188,1856870,34217301,11828670,-9971800,1.628,146840815911,1.258,-230011430,3875677335,908319691,-1138331121,0.901,146908195839
