股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,0.138,-845768,5409432,0,-845768,1.164,120868463460,0.998,-11533127,850414964,115739862,-127272989,0.689,121475900746
881102,养殖业,1.021,-1958957,26442705,2606643,-4565600,1.644,421005948461,-0.022,-40099807,3503056184,780667432,-820767239,0.812,412835205045
881103,农产品加工,0.602,6762456,34819514,12556858,-5794402,2.324,294182176091,0.471,-25666370,3725204532,660303430,-685969800,0.957,291839294297
881104,农业服务,0.151,0,2826619,0,0,0.952,54411436408,1.043,-3995554,598040081,69829260,-73824814,0.802,54850240498
881105,煤炭开采加工,-0.01,-3478969,22140221,2116560,-5595529,0.656,1753727582288,-0.082,-157146280,5687268850,1048693097,-1205839377,0.703,1754665893998
881106,石油矿业开采,0.373,-2284725,12951048,4068383,-6353108,1.954,1703759804259,0.89,-27561220,2071619786,732747484,-760308704,0.69,1716059983044
881108,化学原料,0.067,1743013,13254968,2061448,-318435,0.998,507820804046,1.414,10269951,3526187392,512423380,-502153429,0.856,513461886117
881109,化学制品,0.119,-8628027,99471478,21260691,-29888718,1.02,1688751228683,1.566,398671880,20150290094,4034350188,-3635678308,0.916,1701199608620
881110,化工合成材料,0.156,20492403,104934345,47548864,-27056461,4.185,478979756924,2.333,-139636190,10074525599,1600466761,-1740102951,1.203,486337411057
881111,化工新材料,0.143,2139382,6321205,2139382,0,0.722,434886644460,1.415,23554812,1873931941,332166684,-308611872,0.794,434501942195
881112,钢铁,-0.049,-1024519,11366893,1106221,-2130740,0.84,712240930954,0.692,9134630,2957320097,649695752,-640561122,0.747,719426148651
881113,有色冶炼加工,0.144,-18652302,149124727,63118346,-81770648,1.54,2025812571255,1.243,-513858932,23750011178,6297832606,-6811691538,0.998,2042523066703
881114,金属新材料,0.811,1054257,12573267,2861908,-1807651,1.477,120653764393,3.022,-8588687,2035993423,343689896,-352278583,1.244,122293034922
881115,建筑材料,0.059,-138088,14777254,2135354,-2273442,1.034,533857967912,0.901,15303322,3593931251,503181769,-487878447,0.769,536749557107
881116,建筑装饰,0.071,-15261284,107474209,29172055,-44433339,2.28,1336358286732,1.499,8839919,15526078929,4195217893,-4186377974,1.134,1357995763958
881117,通用设备,0.027,-2261895,86173127,18708730,-20970625,2.311,583538497602,2.334,267132971,15065939138,2813806881,-2546673910,1.074,593731188360
881118,专用设备,0.056,-317314,80912426,16639628,-16956942,1.409,1160640943040,1.968,-132457056,18016561663,3034906452,-3167363508,1.102,1181037332698
