股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.145,0,4358626,0,0,1.045,145548014448,-2.443,-61467814,1210934791,134686062,-196153876,0.922,141695924754
881102,养殖业,-0.161,-896178,8972473,0,-896178,0.714,403830171807,-2.123,-157668697,3811291677,753810957,-911479654,0.9,394278926450
881103,农产品加工,-0.176,-332870,10741574,485000,-817870,0.864,305758577223,-2.132,-165757538,2919650634,382243351,-548000889,1.023,298042470507
881104,农业服务,-0.079,-448497,2803851,0,-448497,1.422,72126643052,-2.502,-68362503,648628436,61110831,-129473334,1.094,70128737233
881105,煤炭开采加工,-0.272,1368318,38053064,10115671,-8747353,0.876,1499806352245,-1.055,-35072642,9729675228,2423993091,-2459065733,0.798,1502618586592
881106,石油矿业开采,-0.02,281703,6663074,1063329,-781626,0.731,1354094383224,-1.539,-117167116,1938205811,494454432,-611621548,0.867,1346890718219
881107,油气开采及服务,-0.124,598698,12653246,4604164,-4005466,0.961,330325449680,-1.866,-116019724,2498252579,567687238,-683706962,0.85,326494743789
881108,化学原料,-0.342,-5546180,83319632,22364409,-27910589,5.154,494967087345,-1.821,-241156127,5538516464,740684501,-981840628,0.814,487873745084
881109,化学制品,-0.109,11189104,142250979,47316695,-36127591,1.241,1672994551297,-1.726,-452774073,16664286572,2750629779,-3203403852,0.798,1645107451124
881110,化工合成材料,-0.033,-16665665,134325367,55440920,-72106585,4.931,540328346831,-1.696,-124996526,8550726721,1407071354,-1532067880,0.936,532281870242
881111,化工新材料,-0.022,-462666,4771378,0,-462666,0.997,401376598563,-2.081,-46487104,1411715054,164698799,-211185903,0.956,393901082884
881112,钢铁,-0.144,-3872429,20171304,2362694,-6235123,1.212,760147042577,-1.965,-200796145,4026500315,808837683,-1009633828,0.983,748529064012
881113,有色冶炼加工,-0.217,-2978618,104192119,22842578,-25821196,1.346,1806172942759,-1.785,-53319281,18943543246,4545069586,-4598388867,0.942,1785586899209
881114,金属新材料,0.23,-11881281,38162827,9363131,-21244412,6.311,130989326948,-1.805,-33138168,1820518227,300190884,-333329052,1.112,128054053172
881115,建筑材料,-0.112,-2961687,50983979,9019917,-11981604,1.781,587734875886,-1.354,-229244341,6398224377,897833413,-1127077754,0.84,580102680991
881116,建筑装饰,0.151,-1326761,269071222,119603281,-120930042,5.234,1342109486332,-0.85,-504413424,16722744565,3765979070,-4270392494,1.097,1320563423023
881117,通用设备,-0.21,24448841,159454641,62083838,-37634997,2.136,642806347678,-2.127,-209124955,14449377655,2423753528,-2632878483,0.865,629945529066
881118,专用设备,-0.213,3234182,172966445,50769278,-47535096,3.879,1112229452361,-1.731,78462819,16264430356,2684194252,-2605731433,0.886,1096402503610
881119,仪器仪表,0.099,-16721822,81695372,27084954,-43806776,2.96,138162517545,-2.094,-64641284,3508725755,730126859,-794768143,0.802,134521340778
881120,电力设备,-0.348,-15777081,493527499,145570784,-161347865,1.87,4009741460328,-1.534,47869328,57315413277,11363481064,-11315611736,0.938,3976073067118
