股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.131,-3069816,8848975,0,-3069816,1.346,141789318637,-0.197,-60865416,1612221558,257845922,-318711338,0.948,141460610952
881102,养殖业,0.13,-11313030,65926399,16474158,-27787188,3.029,421299211323,-1.237,-283828732,5777144464,1185464591,-1469293323,0.952,416854904644
881103,农产品加工,-0.06,-394238,20505653,2867983,-3262221,1.201,300322340079,-0.419,-150601975,3527166461,525482167,-676084142,0.89,298545621184
881104,农业服务,-0.105,-697384,6548770,338923,-1036307,1.32,66955139345,1.01,54811520,1231270024,218111558,-163300038,1.257,68005425335
881105,煤炭开采加工,-0.216,4292571,46750287,17338801,-13046230,1.334,1618616141527,0.908,-299552392,10953513683,2843930227,-3143482619,1.142,1638735968349
881106,石油矿业开采,0.237,-4453473,29567395,8800617,-13254090,3.113,1727907313354,2.241,-17596833,4699948615,1691604105,-1709200938,1.378,1758442539711
881107,油气开采及服务,0.302,848538,43035497,16006092,-15157554,2.555,374109047692,3.236,269407541,6940292134,2255642072,-1986234531,1.28,380874079221
881108,化学原料,0.128,1340205,40458730,8433935,-7093730,2.417,500624735435,3.549,258664749,8187314776,1884153625,-1625488876,1.816,509312844335
881109,化学制品,0.114,6214147,222236750,59616734,-53402587,2.725,1725802935802,2.015,406704742,32397385285,7164775625,-6758070883,1.384,1746604945893
881110,化工合成材料,0.074,-16200054,152568713,44787614,-60987668,2.863,513589181220,1.233,-9739816,12544688947,2358242809,-2367982625,1.232,519031307653
881111,化工新材料,-0.254,3481827,23500310,9062110,-5580283,1.715,434045563569,0.575,21606781,3307488954,747608939,-726002158,1.013,437298869937
881112,钢铁,0.432,6731851,64766846,22984585,-16252734,4.044,771217267109,1.675,-43480624,7556827461,1973905883,-2017386507,1.513,781105064819
881113,有色冶炼加工,-0.032,-17470091,497473056,213286049,-230756140,2.927,2136361746565,2.328,670035353,48173482177,14923104306,-14253068953,1.338,2163676696208
881114,金属新材料,-0.146,-273902,21675559,6220777,-6494679,1.299,130639198510,1.669,-38311783,2884315012,502430816,-540742599,1.059,131454509442
881115,建筑材料,-0.055,-3386536,59566981,13595677,-16982213,2.274,580477159194,0.179,-183587505,7302471468,1136146787,-1319734292,1.042,581583328391
881116,建筑装饰,0.087,31001839,243488442,100238965,-69237126,3.492,1404132597792,0.198,-670155580,22217297665,5334444053,-6004599633,1.069,1398590791526
881117,通用设备,0.045,12679872,134718660,34881541,-22201669,1.836,634948292015,-0.593,-507012763,18558461526,3225944008,-3732956771,1.005,630958459481
881118,专用设备,-0.026,-2061341,162098465,31192489,-33253830,1.704,1198565603352,-0.247,-758515154,24306374180,4321264837,-5079779991,1.073,1196096073109
881119,仪器仪表,0.045,-149920,14727892,652250,-802170,1.14,134322810249,-1.044,-161928437,3040507387,381519518,-543447955,0.857,132111333596
881120,电力设备,0.382,-11960794,605048157,172783903,-184744697,2.221,4288957317744,1.051,-27488601,86406547883,20216485036,-20243973637,1.27,4304250178860
881121,半导体及元件,0.107,67047581,316703607,133332603,-66285022,1.416,2543208191223,-1.47,-1385530442,41073520846,8412101945,-9797632387,0.831,2499170249273
881122,光学光电子,0.098,-50861692,400529842,163745831,-214607523,5.162,854466254397,-1.184,-1091685845,24879544043,6625368118,-7717053963,1.178,842200057090
881123,其他电子,-0.026,10081714,107488179,44848467,-34766753,2.381,156287999578,-1.528,-173416278,9843438025,2547167439,-2720583717,0.965,153678930857
881124,消费电子,-0.269,33090365,228301396,102469287,-69378922,2.319,1424444378511,-1.314,-1315157403,28804615499,6580141340,-7895298743,1.001,1400396462311
881125,汽车整车,0.153,-39073222,188666152,72060718,-111133940,2.5,1217414286985,-1.105,-1137133667,18350640093,5597990295,-6735123962,0.877,1209290719305
881126,汽车零部件,0.062,-101973280,544696438,173842022,-275815302,6.318,1488702746547,-0.909,-1551654717,40494565282,8605590492,-10157245209,1.162,1471814081719
881127,非汽车交运,-0.148,-2696380,26862693,1316598,-4012978,1.456,397553637487,-0.189,-178126398,4385475611,765545164,-943671562,0.99,398073726460
881128,汽车服务,-0.165,-3511276,9273868,1339149,-4850425,3.127,67627295603,0.569,-29257654,1100798413,225435967,-254693621,1.12,67621217158
881129,通信设备,-0.253,9061252,287737483,118222681,-109161429,2.268,868209556539,-1.846,-2089066345,31391250875,7695854260,-9784920605,0.878,857880790012
881130,计算机设备,0.126,-4479457,166686163,61559413,-66038870,1.808,845717790463,-1.814,-2154593457,21472293783,5030549059,-7185142516,0.829,827095871810
881131,白色家电,-0.173,-4223085,44380756,7140603,-11363688,1.375,1063083120636,-0.525,-172275688,7592428598,1526390598,-1698666286,0.893,1064721023248
881132,黑色家电,-0.218,-2054187,21053943,5127055,-7181242,1.456,127967583466,-2.677,-256836583,3995235187,857300689,-1114137272,1.061,125148791032
881133,饮料制造,0.009,-12250998,168175563,100478999,-112729997,1.793,4229125087074,-0.175,-352560634,15273076988,4881678697,-5234239331,1.067,4210100145947
881134,食品加工制造,-0.101,-1924504,65864269,12878661,-14803165,1.63,930468375678,-0.176,-485457353,9043490578,1330215749,-1815673102,0.936,922475146281
881135,纺织制造,0.013,389293,26022808,6598219,-6208926,3.017,118905315732,1.24,-93703125,2565848303,416929910,-510633035,1.197,120113254035
881136,服装家纺,0.038,-7351338,40176690,5997633,-13348971,2.596,260270196554,0.512,-93290840,3992972182,492470021,-585760861,1.154,262119947466
881137,造纸,-0.022,-2260963,14376863,1585841,-3846804,1.743,150274579459,1.023,-73742732,2064885723,369876385,-443619117,0.975,151742408682
881138,包装印刷,-0.047,3923780,43480922,13168935,-9245155,2.035,167300548063,1.469,-29144645,5914138996,1184486695,-1213631340,1.198,168794624123
881139,家用轻工,-0.264,27971842,192881694,89956768,-61984926,9.177,543101744479,0.14,-67325735,8949468881,1337529583,-1404855318,1.035,544029623776
881140,化学制药,-0.119,34156549,123619184,60446434,-26289885,6.342,1400250522499,-0.336,-188579432,15897419668,3387924146,-3576503578,1.031,1389398798164
881141,中药,-0.088,-2276098,45450423,7188649,-9464747,1.249,942666498403,-0.942,-449427723,9052767924,1512187162,-1961614885,0.859,932460027476
881142,生物制品,0.049,-8165547,77678803,31060812,-39226359,2.024,720277229905,-0.697,-254282233,7813340662,1653053131,-1907335364,1.054,712333764826
881143,医药商业,-0.139,-570752,14260851,1177755,-1748507,1.898,290493492189,-0.328,-108430198,2978295583,445030770,-553460968,0.903,290522539444
881144,医疗器械,-0.003,-1127045,38269338,2117227,-3244272,1.235,1165719777340,-0.83,-311834504,9565183160,1240631254,-1552465758,0.889,1155862897806
881145,电力,-0.064,-8082129,75007753,9112059,-17194188,1.384,2536180636182,0.861,-118581009,16778963442,4473479293,-4592060302,1.074,2550568736056
881146,燃气,0.053,0,5027140,0,0,1.26,189503972335,1.652,17446786,1629074475,247414073,-229967287,1.293,191392314000
881147,环保工程,-0.086,-5614504,60452283,7931287,-13545791,2.122,371706796667,0.446,-232833560,7768423645,1285839563,-1518673123,1.106,373973621428
881148,港口航运,0.102,1982696,25215750,4757880,-2775184,1.327,788627794496,1.773,177603139,5855133425,1512788086,-1335184947,1.294,799825092329
881149,公路铁路运输,-0.054,-524896,19627607,4327608,-4852504,1.387,726516068170,1.077,-86888921,3777634534,892805579,-979694500,1.104,732692438497
881150,公交,-0.148,-840240,5335841,357102,-1197342,1.781,28928866854,0.94,-3717212,877792959,136126805,-139844017,1.094,29334706972
881151,机场航运,-0.073,38783127,159092490,103190834,-64407707,6.545,502020476119,-0.301,-340075833,7164185107,2314394470,-2654470303,1.528,500953308113
881152,物流,0.137,-6216135,73061422,16147397,-22363532,3.369,577688081071,1.05,-157792581,6063187038,1198525367,-1356317948,1.173,576983524249
881153,房地产开发,-0.1,-1128733,76933915,16510415,-17639148,1.524,937313453920,0.579,-934798854,15205212941,3722536948,-4657335802,1.253,928707644248
881154,园区开发,-0.098,891294,8287286,2314213,-1422919,1.367,129293399249,1.576,56282833,1678846389,434996287,-378713454,1.129,129007198540
881155,银行,-0.03,-1069874,81880376,28672521,-29742395,1.128,7444157262503,0.292,-746149972,18219422976,7210840684,-7956990656,0.93,7476576996174
881156,保险及其他,-0.015,-3974201,38727677,10364069,-14338270,2.553,1909718323070,-0.759,-417732194,6790262478,1694875775,-2112607969,0.996,1902657200644
881157,证券,-0.078,-25467227,235572195,94176865,-119644092,4.117,2337761779280,-0.773,-962023636,18416416730,5591657989,-6553681625,1.089,2323272298672
881158,零售,0.162,-1613301,64306940,20246805,-21860106,3.543,607587638738,0.172,-419845363,7651093543,1690188809,-2110034172,1.244,605045313980
881159,贸易,0.875,7449924,24317507,14429610,-6979686,3.357,85109906914,2.006,57048918,1938171236,385956192,-328907274,1.194,86411221637
881160,景点及旅游,0.198,1520134,18041032,2746924,-1226790,1.885,115037883311,1.063,56159041,3537644249,699061060,-642902019,1.288,115339676234
881161,酒店及餐饮,-0.033,-1684856,13234250,3204392,-4889248,2.497,69204329020,0.589,-28048224,1710424035,248376398,-276424622,1.323,69114598724
881162,通信服务,-0.217,-11120298,124056646,49480223,-60600521,2.852,540158628319,-1.762,-769987252,12862249185,2932604064,-3702591316,0.854,535587957148
881163,计算机应用,-0.11,1003967,292702769,78006677,-77002710,1.297,1969953147637,-2.1,-3241049141,49899399284,9201393468,-12442442609,0.834,1931154919711
881164,传媒,-0.406,19685031,353133818,140695595,-121010564,1.81,1292619510350,-2.995,-3078076591,44763718955,9622699032,-12700775623,0.869,1263516938755
881165,综合,0.478,5560048,30659940,11353666,-5793618,3.803,214578575331,0.555,-55909663,3126720883,643805070,-699714733,1.397,215490620761
