股票代码,板块名称,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500
881101,种植业与林业,-0.055,-70482,5979447,867320,-937802,0.531,169400858927,-0.548,-67840261,1523351266,201865854,-269706115,0.541,168846824892
881102,养殖业,-0.11,2794941,14285099,4483825,-1688884,1.643,399795663644,-0.352,-44645082,2839636001,584537164,-629182246,0.859,399254721323
881103,农产品加工,-0.048,-289965,21554995,3883754,-4173719,0.903,337857597126,-0.846,-204674348,3409109199,532685698,-737360046,0.616,335770627789
881104,农业服务,0.195,-308000,2642309,0,-308000,1.222,72259084295,0.229,-28854818,548576395,75241098,-104095916,0.987,72411756163
881105,煤炭开采加工,0.099,353855,9847352,738030,-384175,0.591,1201695639915,0.073,-72299157,3084295295,631078103,-703377260,0.663,1203491894568
881106,石油矿业开采,0.017,3941119,20856418,9261287,-5320168,1.395,1405750090039,-0.761,-64769929,1708500630,414570978,-479340907,0.669,1404384003260
881107,油气开采及服务,-0.136,-1202933,17359246,4708865,-5911798,0.924,321002446397,-0.495,-118457631,2046040510,435823034,-554280665,0.548,321193800987
881108,化学原料,0.076,1084133,13294798,3403812,-2319679,0.991,513159835828,-0.382,-97841165,2432046319,292856282,-390697447,0.792,510988153940
881109,化学制品,0.005,1118743,65600052,11975278,-10856535,1.207,1843795755633,-0.333,-274410408,13962241163,2457954686,-2732365094,0.981,1830290969193
881110,化工合成材料,0.08,-1227659,34104326,9179179,-10406838,1.333,537893764286,-0.43,-222812717,5576355042,799511118,-1022323835,0.927,534098648305
881111,化工新材料,0.008,0,4351084,0,0,1.056,503583414220,-0.792,-65490741,1365836714,153923720,-219414461,0.869,503192085311
881112,钢铁,0.157,900210,22788402,5665910,-4765700,1.14,798862900480,-0.559,-122071557,3623121747,768514369,-890585926,0.938,795305118303
881113,有色冶炼加工,-0.099,-3626745,50014722,7547696,-11174441,0.928,1974655380721,-1.235,-999708318,13844927294,2689235758,-3688944076,0.839,1958910474358
881114,金属新材料,-0.04,-1582671,7022366,366829,-1949500,2.42,136714048390,-1.266,-62859252,1680949140,194210835,-257070087,0.861,135237767083
881115,建筑材料,-0.063,1999339,39525515,8375525,-6376186,1.423,724351761876,-0.693,-111198752,5314769292,660338960,-771537712,0.775,722909653108
881116,建筑装饰,-0.09,-142365,110260617,34802534,-34944899,1.37,1600443822278,-0.959,-630888530,13611651200,2566464001,-3197352531,0.787,1596871969649
881117,通用设备,-0.079,-6900555,75267511,13152679,-20053234,1.071,622797212999,-1.045,-427493511,11165429436,1497946172,-1925439683,0.873,616365769881
881118,专用设备,0.041,-1590464,85979183,15019314,-16609778,1.833,1141525596703,-0.904,-485008496,11244848364,1574054632,-2059063128,0.917,1131994255363
881119,仪器仪表,0.068,811092,13426227,3957566,-3146474,1.124,140465056696,-1.505,-119632538,2192170396,236373792,-356006330,0.803,137638591366
881120,电力设备,-0.053,-45383185,293351833,64931846,-110315031,1.795,5033267552466,-1.473,-3938326485,55473704408,11035072649,-14973399134,1.119,4950879403676
881121,半导体及元件,0.198,6947110,122888240,27749660,-20802550,0.977,2648190629975,-1.842,-1820515950,36314691265,6721617534,-8542133484,1.042,2589630585945
881122,光学光电子,0.063,1880326,47883038,9859784,-7979458,1.172,784430439066,-1.027,-85365958,8709657706,1815930890,-1901296848,0.858,780179388299
881123,其他电子,0.075,3960809,23424117,8296854,-4336045,1.577,154305451076,-1.481,-86374357,3357869446,525295416,-611669773,1.109,151853271470
881124,消费电子,0.116,25110389,149639337,85991958,-60881569,2.057,1352305963871,-0.9,-101674017,13798100173,3408477119,-3510151136,0.957,1325710137261
881125,汽车整车,0.102,4298831,62779086,24499811,-20200980,0.941,1122776916751,-0.605,-435239844,9976062191,2646800161,-3082040005,0.76,1114024458888
881126,汽车零部件,0.042,-2857698,153782266,42376318,-45234016,2.364,1339726106772,-0.817,-587473629,20137766872,3076911087,-3664384716,0.982,1323026636104
881127,非汽车交运,-0.013,6430516,48667517,21928439,-15497923,2.587,383172873410,0.498,-66069686,2891149980,438300016,-504369702,1.011,384704005131
881128,汽车服务,0.081,4272,3698211,667408,-663136,1.067,78274887574,-0.347,-21270021,769630543,140981637,-162251658,0.756,77882495467
881129,通信设备,0.634,60065731,415172034,258234019,-198168288,2.411,843491393657,-1.074,-197346095,25108088977,7423961000,-7621307095,0.951,827627097675
881130,计算机设备,0.105,34674667,186063482,95355896,-60681229,2.725,887048151203,-0.902,-1149089523,18137268935,4209424816,-5358514339,1.032,873674339469
881131,白色家电,0.118,1617534,17430110,2739310,-1121776,1.227,952171315039,-0.543,-97687542,3831998899,632578685,-730266227,0.837,949012367624
881132,黑色家电,-0.048,0,1871782,0,0,0.411,111648206947,-0.961,-106280897,861816786,103447374,-209728271,0.88,110541823994
881133,饮料制造,0.346,5146510,61482744,24050629,-18904119,1.043,4569317796809,-0.177,-516306030,12892284866,3554100998,-4070407028,0.955,4557294377316
881134,食品加工制造,-0.056,-1099846,45732845,7046634,-8146480,1.962,1029986752164,-1.348,-358140402,7089242974,870575608,-1228716010,0.884,1018403027235
881135,纺织制造,0.003,-984446,5237909,0,-984446,1.21,118632496825,1.446,-10771381,1422838683,167387387,-178158768,1.05,120103918386
881136,服装家纺,-0.11,-921839,16073852,2861937,-3783776,1.857,260591601453,1.331,12889783,3512657216,512142626,-499252843,1.226,263980516051
881137,造纸,0.182,-13214376,53109091,17401387,-30615763,5.83,145216505789,0.126,-87010515,2513363843,463281914,-550292429,1.23,145308336289
881138,包装印刷,0.203,-52405393,257382829,123761036,-176166429,5.588,183253215765,-0.471,95462095,5889913188,2056350808,-1960888713,1.064,181960463940
881139,家用轻工,0.03,1429981,26286825,3079115,-1649134,1.42,539902048972,0.663,83673382,5304797261,807479078,-723805696,1.023,537887080405
881140,化学制药,-0.055,21306257,204018418,82228186,-60921929,2.078,1352164804565,0.698,9644491,19907501345,3901262872,-3891618381,0.975,1356779235511
881141,中药,-0.124,1183869,66107527,17250522,-16066653,1.399,1026077033165,1.317,119105530,12971930561,2418990080,-2299884550,0.947,1033286512282
881142,生物制品,-0.115,5358270,34987464,13718683,-8360413,0.836,712146425762,-0.312,-260365422,5844388607,913867285,-1174232707,0.753,709570530582
881143,医药商业,-1.358,26358482,179687693,78775991,-52417509,6.422,305844660447,4.158,557705406,12913525156,3100770888,-2543065482,1.869,314100345122
881144,医疗器械,-0.223,5936294,79428012,21886071,-15949777,2.163,1046654923396,0.024,-22312077,10167741124,1508086194,-1530398271,1.032,1045158935324
881145,电力,0.009,-7207791,70862425,15515409,-22723200,2.116,2286465382998,-0.242,-139521334,11103956339,2670951252,-2810472586,1.106,2303237796280
881146,燃气,-0.391,4795628,28327811,6326989,-1531361,2.102,169227748995,-0.493,-69188448,2305444699,257467768,-326656216,0.754,169331710342
881147,环保工程,-0.086,-1357330,20233125,1811059,-3168389,1.179,412706462459,-0.343,-121005064,3432658643,476336488,-597341552,0.707,412045747804
881148,港口航运,-0.051,-803888,14430853,776108,-1579996,1.253,722699493993,-0.196,-156546523,2741812450,535059017,-691605540,0.924,724466053699
881149,公路铁路运输,0.083,-157475,8718533,338125,-495600,1.087,691689095764,1.009,-40761623,2568926842,501042064,-541803687,1.408,700394060332
881150,公交,0.108,0,1917613,0,0,1.47,32433385727,-0.407,-30371405,296359667,21678718,-52050123,1.002,32175044902
