股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
002044,美年健康,0.2,143154,0.0,6.1,30683923,2.69,,30683923,78469813,-47785890,AI医疗、健康中国,2.69,218162485,19089123664,1.15014,12932181
300244,迪安诊断,1.0,319456,-0.04,25.31,26972827,6.12,,26972827,55688179,-28715352,AI医疗、医药,6.17,224579421,10446318824,1.11648,0
300759,康龙化成,0.6,4190850,0.55,34.84,19955472,0.81,,19955472,208160312,-188204840,创新药、三季报增长,0.26,751208965,34043636119,0.60895,7000798
688202,美迪西  ,0.1,365818,0.0,79.88,17582769,2.02,,17582769,59756245,-42173476,CRO、科创板,2.02,210373602,6602102643,0.924688,0
300363,博腾股份,0.4,857072,0.32,31.4,17236452,-0.03,,17236452,78032909,-60796457,CRO、并购重组,-0.35,288222969,10004750290,0.734703,0
301293,三博脑科,0.3,1229855,0.0,68.63,7907940,1.78,,7907940,62218769,-54310829,脑机接口、民营医院,1.78,288225150,2470545211,0.703601,0
301239,普瑞眼科,2.0,20200,0.0,99.86,7586679,-1.13,,7586679,17779615,-10192936,眼科医疗、西部大开发,-1.13,86470137,7076822616,1.20292,0
688222,成都先导,0.2,51409,0.0,16.57,4912494,1.59,,4912494,13648562,-8736068,创新药、腾讯概念,1.59,73522587,3351183783,0.85839,0
301096,百诚医药,0.6,171750,-0.41,69.07,4146447,0.13,,4146447,13180186,-9033739,医药、浙江,0.54,59204290,4783073307,0.609157,0
300725,药石科技,1.1,319532,0.06,47.18,2976567,0.47,,2976567,21205340,-18228773,CRO、江苏省,0.4,128881587,7431144838,0.552899,0
002219,新里程,0.2,72046,0.0,3.26,1367356,0.0,,1367356,7662903,-6295547,AI医疗、人工智能,0.0,47800324,6063597474,0.888539,0
688293,奥浦迈  ,0.0,41643,2.49,58.74,997273,-0.39,,997273,3870287,-2873014,医药、科创板,-2.81,19145043,2043108129,0.347063,0
300149,睿智医药,0.4,57750,0.34,8.76,734534,0.46,,734534,4810864,-4076330,创新药、病毒防治,0.11,56044178,2851199876,0.674634,0
688046,药康生物,2.2,151956,-0.22,18.69,639190,3.09,,639190,11202742,-10563552,科创板、江苏省,3.32,76742860,3282075827,1.02642,0
300143,盈康生命,1.3,85739,-0.48,10.36,443627,-0.19,,443627,1870388,-1426761,民营医院、并购重组,0.29,34454492,4014112635,0.759277,0
