股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
688548,广钢气体,0.9,113809,-0.49,10.47,14367040,2.95,,14367040,45118842,-30751802,芯片、工业气体,3.46,196843633,5971005308,1.49434,0
002643,万润股份,0.5,19503120,-0.08,12.24,7942385,0.08,,7942385,236925330,-228982945,光刻胶、钙钛矿电池,0.16,960196198,7208338223,0.668332,-3850669
300054,鼎龙股份,0.8,613125,0.22,26.93,5203384,-0.96,,5203384,37921591,-32718207,芯片、面板,-1.17,267706727,17742773691,0.63137,0
301489,思泉新材,0.7,182560,-0.61,67.94,3747388,3.57,,3747388,59282420,-55535032,AI手机、汽车零部件,4.2,205891565,2309983168,1.85242,-3478200
688019,安集科技,5.4,1871887,-0.01,146.8,3662069,-1.49,,3662069,60767076,-57105007,芯片、三季报增长,-1.48,294281080,13114732019,0.872958,3749743
688603,天承科技,4.0,48644,0.5,123.0,1118734,1.65,,1118734,6151217,-5032483,玻璃基板、印制电路板,1.14,44115505,2590943709,0.613976,0
688035,德邦科技,0.3,300297,-0.93,37.3,781988,-0.75,,781988,11823957,-11041969,芯片、科创板,0.19,70049133,2004786550,0.810368,0
688268,华特气体,11.4,539648,0.0,51.4,724861,-1.44,,724861,6316095,-5591234,芯片、三季报增长,-1.44,49893284,2919797273,0.743954,0
688602,康鹏科技,1.2,116402,0.0,8.08,689130,-0.74,,689130,3854843,-3165713,化工、OLED,-0.74,43347013,1693013376,0.760556,0
688150,莱特光电,1.5,212427,-0.09,22.46,489103,-0.84,,489103,18429161,-17940058,面板、三季报增长,-0.75,112400366,4015945140,0.962821,0
688371,菲沃泰  ,0.5,3326,0.12,16.77,-637045,0.96,,-637045,4742386,-5379431,消费电子、三季报增长,0.84,38090811,2128767399,0.877617,0
301319,唯特偶,0.5,246450,0.0,32.81,-943541,-0.15,,-943541,8470746,-9414287,新能源汽车、汽车类,-0.15,42917330,953820952,0.470659,0
688020,方邦股份,1.0,23568,-0.16,38.46,-984548,-0.29,,-984548,4798135,-5782683,复合集流体、稀土永磁,-0.13,29265925,1533381819,0.911295,0
603931,格林达  ,1.1,182000,0.46,25.8,-2028719,-0.31,,-2028719,4779226,-6807945,光刻胶、芯片,-0.77,61642406,1623098105,0.726647,0
