股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
600029,南方航空,1.8,666740,0.16,6.35,11032378,1.11,,11032378,96024092,-84991714,机场航空、国有企业,0.95,270184387,25857886556,1.25357,8577391
603885,吉祥航空,1.1,199955,0.0,14.0,3653880,1.52,,3653880,21638621,-17984741,机场航空、上海,1.52,125711099,12618997406,0.921851,-4020275
000089,深圳机场,2.1,86233,0.44,6.8,489905,0.59,,489905,2549524,-2059619,年报增长、地方国企,0.15,40305030,6003650101,0.804144,0
002928,华夏航空,0.6,659850,-0.13,7.99,-290777,0.38,,-290777,19773964,-20064741,机场航空、年报增长,0.5,108964109,5545457719,0.538104,0
600115,中国东航,2.3,787760,0.47,4.28,-564888,0.0,,-564888,33471680,-34036568,机场航空、国有企业,-0.47,129248855,35751871002,0.690483,5223807
600897,厦门空港,0.7,60398,0.23,13.15,-1201749,0.38,,-1201749,523998,-1725747,福建、地方国企,0.15,19963692,1761821514,0.766484,0
600004,白云机场,2.7,372780,-0.09,11.01,-2157723,0.92,,-2157723,16571814,-18729537,机场航空、年报增长,1.01,107782075,11141676591,1.25415,0
600221,海航控股,3.2,1180848,0.0,1.46,-5073391,0.0,,-5073391,37113648,-42187039,海南、超跌,0.0,103570687,35950946417,1.19315,0
601021,春秋航空,2.0,656082,0.15,54.25,-6669565,1.86,,-6669565,16567004,-23236569,机场航空、军工,1.71,148154502,25737884306,0.932222,0
600515,海南机场,29.1,4050298,1.31,4.0,-6834162,4.99,,-6834162,120682591,-127516753,海南、地方国企,3.63,394832990,22439782320,4.41987,33025572
000099,中信海直,1.4,280029,-0.25,8.07,-8944680,-0.25,,-8944680,1119228,-10063908,飞行汽车、军工,0.0,49595106,3842486616,0.88865,0
600009,上海机场,1.5,896427,0.49,36.53,-26850676,-0.49,,-26850676,45673930,-72524606,机场航空、年报增长,-0.98,253130153,37875325762,0.886206,-3629545
601111,中国国航,7.4,2464584,0.86,8.23,-46849436,0.73,,-46849436,118355096,-165204532,机场航空、并购重组,-0.12,416355495,41791696608,1.23179,-2732630
