股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801117,港口,-47,-0.471,-798844,25269187,461160,-1260004,2.206,414024093164,0,-48,-0.49,-17641584,1885483076,210964962,-228606546,0.908,413480853043,-694124
801120,电力,-2,-0.023,-2159273,178161173,16140283,-18299556,1.541,2040803744064,0,2075,0.752,60263094,19384098125,2864008292,-2803745198,0.787,2048084949696,45169800
801122,壳资源,12,0.127,1417246,127458664,2183077,-765831,2.603,364403182861,0,-92,0.393,-134045448,11060244553,461832294,-595877742,1.002,366014567956,-6578620
801123,服装家纺,-1582,0.175,1088596,146597362,5500238,-4411642,4.599,466078991584,0,2185,1.909,89729683,11319349311,867891840,-778162157,1.426,472228342368,22651000
801126,期货概念,19,0.191,825163,27222001,7755961,-6930798,1.617,636510093506,0,52,0.702,-177587959,3451009263,553828598,-731416557,0.841,633025641640,-121796000
801127,海航系,-30,-0.305,0,609855,0,0,1.081,21044294429,0,239,2.397,270579,161374513,19347222,-19076643,1.375,21413974881,0
801128,国产软件,12,0.128,8814106,601440911,99277652,-90463546,2.828,1899884686982,4981960,71,0.717,-978976078,60752571634,4386931558,-5365907636,0.966,1908751994607,-190356000
801132,粤港澳,-208,-0.088,2416182,77116450,8273653,-5857471,1.556,547182855434,0,-135,0.641,1914440,8720013206,311501323,-309586883,0.824,549476308987,0
801136,安防,-444,-0.449,-1684694,94526713,1993824,-3678518,2.768,455759152128,0,86,1.183,-68070705,6922818500,780034940,-848105645,0.895,457839712444,-11319700
801137,醋酸,20,0.206,213430,2118649,518330,-304900,1.401,98338193839,0,6,0.064,15840965,399276188,66906636,-51065671,0.737,97947804636,8977480
801138,超级电容,-3,-0.034,0,23174050,0,0,1.551,313121706414,0,-22,-0.228,-7252914,3165877365,7724228,-14977142,0.784,310515810314,0
801139,培育钻石,-3,-0.036,98208,9413256,409199,-310991,2.167,109643499165,0,1,0.019,-6886261,1063804676,47739990,-54626251,0.948,109613394358,-3118450
801142,蚂蚁金服概念,-6,0.105,1017823,229599853,3989900,-2972077,4.269,2761985556392,0,45,0.604,-117235344,19670641199,694419652,-811654996,0.82,2730298132737,-17815500
801144,医美,3,0.032,2660753,130116624,3889094,-1228341,4.288,755566798835,0,50,0.557,30505306,10240496776,403396834,-372891528,1.135,756987328563,12958600
801146,阿里巴巴概念,-20,-0.205,-3275393,334767187,5491358,-8766751,2.304,911316393118,0,39,0.525,-67888458,39256547569,479764111,-547652569,1.103,921244611423,-38473800
801148,碳中和,-598,0.016,-736257,279098822,4808602,-5544859,1.585,3598227264768,0,-173,0.438,-130323418,32672837493,726452528,-856775946,0.783,3605410507696,-20677900
801149,社区团购,-16,-0.167,-764227,6481204,0,-764227,1.248,145732735082,0,12,0.129,-47930824,1489059656,73146641,-121077465,0.933,146002111513,0
801153,创投,-1391,0.111,-8475673,258414523,12435221,-20910894,2.483,1121398460928,3420000,71,0.84,-94642087,24883063508,701751296,-796393383,0.957,1126704329803,-23261300
801157,智慧停车,-34,-0.345,536999,11620387,536999,0,1.509,91532188070,0,58,0.585,-42763267,2021349322,112054157,-154817424,0.879,92420262129,-22088300
801159,机器人概念,-1006,-0.065,43796872,769222355,110789015,-66992143,3.039,2163012553856,31106300,-82,0.496,-513697188,47759447282,2284017307,-2797714495,0.893,2187097044608,-113259000
801162,超跌,3,0.088,-14004577,593270557,30649414,-44653991,3.405,2313797671872,0,54,0.664,-230858603,55306561701,1670869160,-1901727763,0.943,2322935793628,-113998000
801164,自行车,46,0.464,0,7960617,0,0,1.396,49930520064,0,196,2.866,6814237,1789342083,19864619,-13050382,1.412,50791766104,0
801165,氢能源,-582,0.18,2068236,327389862,16141094,-14072858,2.077,5588347592832,3775000,0,0.07,-288441408,36258452079,1113364131,-1401805539,0.881,5565603421022,-46893000
801166,上海国资改革,-404,-0.048,-853620,13972205,0,-853620,2.037,502925440576,0,89,1.468,-48968982,2341133447,49573326,-98542308,1.159,505342551857,-15981900
801168,工业气体,44,0.443,0,3603038,0,0,1.009,81402338910,0,-95,-0.957,-9234835,1215617360,109607848,-118842683,1.02,79571714924,2121220
801169,VR/AR/MR,-3034,-0.341,62066557,825461237,169154143,-107087586,3.717,1595425370336,46402400,4955,1.733,134184990,61943918784,4058390284,-3924205294,1.119,1608128621984,140242000
801170,金融科技,1,0.104,446424,206227260,2933570,-2487146,2.261,559600897679,0,62,0.795,-72831547,18814135320,153637566,-226469113,0.968,565156415036,-3427540
801175,聚丙烯,15,0.15,0,12503531,0,0,0.808,1294666233854,0,-8,-0.088,-6126705,2912812838,36666535,-42793240,0.831,1305447817119,0
801178,储能,-1509,0.141,-22175573,675451518,74973737,-97149310,2.236,5355224012576,10636000,-419,-0.066,-1063801095,66704838134,5860913600,-6924714695,0.974,5308804899328,-126335000
801182,雄安新区,9,0.099,-490408,143953382,0,-490408,3.532,769775679107,0,31,0.404,-36395345,11085894636,318919234,-355314579,0.807,768068684429,-21376600
801184,包装印刷,8,0.089,-42015,250248520,721935,-763950,7.803,343742937054,0,17,0.317,-44892470,7580576957,154927979,-199820449,0.964,344009388754,3031910
801190,卫星导航,-2118,0.014,-301198,121077250,13797525,-14098723,1.596,799537872320,3150000,-80,0.505,-52683418,17154144002,1642591850,-1695275268,1.071,799352439815,-15984100
801193,知识产权,-14,-0.141,943499,204817889,7467263,-6523764,2.669,362991774473,0,238,3.001,-95987521,24489894919,818577026,-914564547,1.113,376315321740,4318440
801196,LED,-588,0.12,0,22366075,0,0,1.187,234487550272,0,76,1.077,38250988,3742270862,145690917,-107439929,1.069,237209147831,16708100
801198,送转填权,-807,-0.079,-2456437,243140411,1898782,-4355219,2.874,781487018240,0,16,0.377,-150204485,24631394474,629735615,-779940100,1.174,784607183919,-15985300
801199,汽车零部件,-3780,0.192,9778885,1119985230,128182867,-118403982,2.339,6658609511072,14990100,909,0.368,-1102053532,102344604932,7708856184,-8810909716,0.944,6625475384096,-204308000
801200,互联网医疗,-4,-0.047,-646129,48369297,1587159,-2233288,1.116,420990663054,0,57,0.575,62412959,8870024164,515390612,-452977653,0.935,423243319282,17276700
801202,世界杯概念,-397,0.022,47670,282089671,940644,-892974,4.609,314890226176,0,116,1.91,11567551,10907456018,111901087,-100333536,1.055,317664525598,0
801209,振兴东北,1,0.019,0,9783834,0,0,1.266,238375661952,0,50,0.735,11693608,2063702091,40133550,-28439942,0.878,235020849647,3160520
801210,操作系统,-8,0.029,3844575,182464121,41044267,-37199692,1.449,794545175844,278349,119,1.192,478274306,27302233265,5295218198,-4816943892,0.895,810514868136,892985000
801211,新疆,-18,-0.187,-1167301,31589424,301999,-1469300,1.618,304708193216,0,-138,-0.181,-25971718,3936131211,104648833,-130620551,0.833,305506081585,-11693200
801215,徐翔概念股,-47,-0.478,0,7268766,0,0,4.551,21620562309,0,47,0.47,-5266124,449464686,8706691,-13972815,0.877,21764067543,0
801216,印制电路板,-2214,-0.143,6145777,182467180,20035798,-13890021,2.318,444586660096,-3600670,1295,0.954,63959536,15260448479,1290983760,-1227024224,0.848,448005141189,116235000
801218,华为概念 ,-3596,0.056,-30977608,1651518611,159058715,-190036323,2.399,6009917286080,3607570,55,0.712,-972763520,151944131081,5882274545,-6855038065,0.962,6000217354617,-131439000
801220,食品饮料,1,0.015,-4790164,114021333,4581078,-9371242,1.835,1865626848200,0,-22,-0.176,-227922610,14847823919,1118133713,-1346056323,0.911,1849079921400,-19647900
801227,烟草,-25,-0.251,0,90869114,0,0,19.526,192166966795,0,-15,-0.158,1021682,3812058962,19715942,-18694260,1.238,192527623912,0
801232,环球影城,-162,-0.675,0,23882170,0,0,9.49,34947131337,0,7,0.783,0,1056999271,0,0,1.356,35337231354,0
801234,航运,8,0.085,-1343016,51177299,696138,-2039154,1.616,623101239055,0,22,0.229,-79223523,4961039378,296602223,-375825746,0.761,623746807607,-1228670
801235,化工,-5785,0.141,-8335184,450888054,20619191,-28954375,2.158,8049968313760,0,0,0.054,-339923951,50874919051,2935930885,-3275854836,0.892,8035208861520,-58988300
801241,核污染防治,7,0.079,0,5379365,0,0,1.082,191377475412,0,-20,-0.208,-3928988,1092699155,38160916,-42089904,0.773,190233080992,0
801243,宠物经济,8,0.085,0,2412985,0,0,1.742,38832778232,0,-20,-0.203,4355914,327371287,22549737,-18193823,1.013,38565587931,0
801246,水务,4,0.049,-606100,13956203,376000,-982100,1.36,117571008940,0,41,0.413,-36385689,1446752634,88824710,-125210399,0.611,118680822253,-9737320
801248,智能驾驶,-2604,-0.049,-8538170,678918628,23433146,-31971316,2.376,3471874344064,-4845650,56,0.631,-239970989,74538846141,2090146785,-2330117774,1.016,3476739530079,-13948200
801250,并购重组,1,0.037,-2861498,2193958361,32225736,-35087234,2.398,16594350392416,0,18,0.34,-470889053,219463777462,3080890664,-3551779717,0.923,16584266120471,-170409000
801251,送转预期,-5,-0.055,1761390,68172371,4353434,-2592044,1.873,149094219874,0,91,0.919,-42997973,5758075076,275123817,-318121790,0.787,151507113296,-5074210
801253,数字能源,-41,-0.417,-375106,172571616,0,-375106,3.059,1144596209642,0,-23,-0.236,-3758425,13987081072,46133224,-49891649,1.174,1121395265872,0
801254,防脱发,13,0.137,0,11998423,0,0,3.03,183731236588,0,78,0.999,-1736357,2745645045,5345180,-7081537,1.004,185762464883,0
801270,基础建设,-3599,0.014,-4226470,289335627,32864831,-37091301,1.832,3547379875712,0,193,-0.023,-1043683202,38005438422,4856285552,-5899968754,0.956,3528306359801,-349409000
801273,股权转让,6,0.062,-14270949,1352456055,43650871,-57921820,2.534,7314571570880,-10736100,33,0.516,-466380190,131988422491,2343081698,-2809461888,0.948,7327738629592,-86286700
801274,西藏,-7,-0.072,-644634,23843132,0,-644634,0.975,163291973954,0,29,0.299,3624744,3056924926,41537902,-37913158,0.795,163313781724,0
801279,砷化镓,-9,-0.098,0,3627522,0,0,0.583,108584066875,0,-17,-0.176,-1502434,1178257422,2233292,-3735726,0.773,109766741247,0
801284,举牌,0,-0.002,471760,167440781,1125982,-654222,2.132,739318474320,0,34,0.341,13324087,12043456067,159145526,-145821439,0.86,741951476297,-4312880
801287,养老概念,-234,-0.345,-466470,27478343,366296,-832766,4.26,195136388608,0,53,0.934,-20928583,3436884032,90474736,-111403319,0.964,197760400947,0
801301,体育产业,-1002,-0.028,692344,420196291,11058288,-10365944,3.045,1788088449024,4096400,83,1.118,-45591821,27895393110,912775076,-958366897,0.971,1794920703945,-28035400
801306,深圳,-2994,0.071,743423,702555639,29891161,-29147738,2.085,6201759186880,-10736100,36,0.399,-359947111,69597416131,1194303136,-1554250247,0.891,6207253156622,-183518000
801310,浙江,-1800,-0.005,-5648154,208059759,4778165,-10426319,2.364,1797319387712,0,55,0.755,-37950221,25505756358,952523431,-990473652,0.999,1795295473493,8000740
801313,参股金融,-1005,0.031,2978635,228222674,18417995,-15439360,2.862,4119630768256,10106800,33,0.592,-231434928,30264650406,1015993815,-1247428743,0.93,4115128608293,-78167800
801314,ST板块,-3902,-0.021,-2643213,151163576,16369200,-19012413,11.3,410093671408,0,6657,1.573,-40774684,4823890665,526122034,-566896718,0.928,412884707269,0
801315,高校,-16,-0.164,-2982938,90396362,1543569,-4526507,1.105,502457112850,0,55,0.558,-147707070,12573163727,452994178,-600701248,0.677,505705108137,-91956500
801319,福建,-8,-0.083,0,373937628,0,0,3.088,1530315236028,0,81,1.045,-2927998,20046478956,40807004,-43735002,0.916,1525957341975,0
801321,广电网,-14,-0.146,95950,88151276,2523928,-2427978,2.671,232819998338,0,226,2.587,-13259234,8703778407,351248745,-364507979,1.202,238927569352,10204200
801328,消费电子,-3207,-0.078,28409940,958967649,135887032,-107477092,2.405,4444612664128,14192100,547,0.692,-680920044,89701946392,4646040794,-5326960838,0.994,4477303184547,-113476000
801329,白银,-92,-0.922,-1151872,19322963,541278,-1693150,2.756,240461393061,0,-174,-1.741,-57002496,1861701906,169471252,-226473748,0.913,238393887103,-12699600
801330,旅游,-2596,0.129,8119978,98092690,29833467,-21713489,2.41,568233046016,405637,1008,2.144,-297455549,11343521004,1509397803,-1806853352,1.075,567572197745,-93760000
801332,大麻,4,0.048,17811362,76695134,36744531,-18933169,5.702,417560602162,9156100,57,0.575,-985256,5915437104,261958012,-262943268,1.098,419067851284,15305500
801342,超高清视频,-819,-0.072,2015850,374142452,29167678,-27151828,2.435,1517272449984,6488830,127,1.625,-72201553,36910474339,1997042202,-2069243755,1.098,1531278008084,31872600
801346,智能电网,-703,0.166,-10433737,596040175,30589503,-41023240,1.997,4110860543040,0,-175,0.372,-350115718,60327844469,2099870236,-2449985954,0.894,4074032677408,-88847000
801350,一带一路,-1519,0.003,-11678910,412655452,14255721,-25934631,1.446,7808540813824,0,310,0.238,-173610875,61497923228,2283612844,-2457223719,0.896,7788334355968,229574
801351,科创板,-3980,0.215,2434685,586229180,103249738,-100815053,1.652,3494209195136,-6358520,-122,-0.189,-401597359,73780939362,7051504266,-7453101625,0.936,3465773922016,-133710000
801358,大飞机,5,0.054,-1915146,41464354,344421,-2259567,1.473,999009889948,0,-78,-0.781,-16466143,7629568626,257115564,-273581707,0.84,984933395153,-10783300
801359,华为海思,-19,-0.199,578688,31170221,578688,0,1.084,245191424309,0,-10,0.693,-31057368,6196869024,85738427,-116795795,0.916,241698545466,-11463100
801363,黑龙江自贸区,18,0.187,0,4223161,0,0,1.576,38967625966,0,-2,-0.028,-5152892,477341578,2346181,-7499073,0.661,38780266866,0
801369,病毒防治,-3088,0.111,2519173,600046876,37958742,-35439569,2.625,5087618873888,-10736100,44,0.493,-407218555,67189625703,4236108343,-4643326898,1.001,5094697102441,-68651300
801371,垃圾分类,34,0.343,28834,9443672,385932,-357098,1.196,149388888954,0,49,0.997,4532770,1929569628,39481583,-34948813,1.033,149898254389,0
801374,造船,-21,-0.214,-3690895,102814617,15410666,-19101561,1.999,392643500825,-4171360,92,0.923,98546879,8308124649,1131589069,-1033042190,0.778,396966154574,76324800
801375,新材料概念,-1,-0.018,-1437671,205251813,6557456,-7995127,1.884,2425299744256,0,554,-0.255,-123802148,26165237857,582554877,-706357025,0.885,2412529164736,-35536300
801376,健康中国,3,0.035,-2246565,104931403,1019180,-3265745,1.843,1728622662333,0,-66,0.884,26857761,21333860024,467958596,-441100835,1.181,1738238078494,-21488800
801377,金刚石概念,31,0.32,-1239902,7978553,409199,-1649101,1.777,68039700102,0,-63,-0.636,-29760755,980846030,78022870,-107783625,0.876,67311798529,-3118450
801378,电梯概念,9,0.092,0,35018028,0,0,2.244,74632173854,0,48,0.487,2803907,2119604512,52563043,-49759136,0.665,74734922672,8472760
801379,碳纤维,8,0.08,0,31788985,0,0,2.031,320274657742,0,-43,-0.439,13842251,2675916051,127924954,-114082703,0.811,317759256601,-3335210
801380,生鲜电商,-53,-0.536,-320712,6293497,697200,-1017912,1.896,278624381145,0,-55,-0.559,-45796001,825927350,54756331,-100552332,0.961,276723772221,-8494550
801382,分拆上市预期,3,0.033,0,112747827,0,0,1.342,1860453053775,0,52,0.528,-13017958,13401774294,96768883,-109786841,0.812,1860817711952,-3166000
801386,轨道交通,-1511,0.089,-4392008,259837251,10397493,-14789501,1.58,2559016033792,0,-205,-0.012,-42165594,27265910214,877719804,-919885398,0.861,2550193704121,-16084200
801388,VPN,-5,-0.056,0,66983878,0,0,1.752,257878709439,0,82,0.82,-227470,7818420033,5473198,-5700668,0.778,259423463776,0
801391,美容护理,15,0.16,269612,35076857,671000,-401388,1.389,313389818178,0,104,1.047,-6365540,4411582921,265884816,-272250356,0.914,313011225629,4357830
801396,云游戏,-38,-0.384,1033044,135361393,29430088,-28397044,2.183,160140606134,4557590,209,2.093,-288939898,14064966828,2273225893,-2562165791,0.953,164265479721,-18099000
801399,智慧城市,-1207,-0.079,1774986,511399236,2881949,-1106963,2.891,2382743337280,0,65,0.853,-88760533,61179657076,263689378,-352449911,0.953,2416654389554,-9311
801407,上海,-1011,-0.112,2785216,185827258,5668402,-2883186,2.711,1171709973760,0,37,0.673,-25340907,14510400401,375824561,-401165468,0.975,1171734945392,17530500
801408,智能家居,-802,0.047,-3309128,262359091,1892177,-5201305,2.016,1482433105792,0,-4,0.034,9867857,24445365039,271612924,-261745067,0.851,1493745986920,-11267300
801411,柔性屏,-4,-0.044,2784996,148600404,3400340,-615344,1.543,730617794175,0,12,0.129,10354202,15677081083,154652102,-144297900,0.871,731807559590,3012110
801412,新零售,-12,-0.12,-615267,49394249,536999,-1152266,1.711,882161250592,0,87,0.878,-100568200,9176766812,267273397,-367841597,1.191,888406097095,-18885100
801414,教育,-1227,-0.271,-3794913,608875107,12271422,-16066335,2.106,1136447852160,0,668,1.742,40986981,64084234256,1271236853,-1230249872,0.994,1161448041901,30349500
801415,电子发票,-9,-0.092,0,4118612,0,0,0.757,73729994548,0,25,0.258,-3013244,781491640,5361730,-8374974,0.66,73750953332,0
801417,天津自贸区,-33,-0.33,0,3694107,0,0,1.673,54791983572,0,13,0.132,-6223887,451385070,13974586,-20198473,0.843,54866680230,0
801418,民营医院,-224,-0.25,-2239675,107469755,56124901,-58364576,2.994,723489844482,-3165280,72,0.726,-56644055,9081776048,1001621062,-1058265117,1.234,725665638761,43544600
801419,通用航空,-11,-0.114,-1391204,31301552,0,-1391204,1.776,328895381509,0,-57,-0.578,-36276515,2783020051,66919431,-103195946,0.786,327837082031,0
801420,蓝宝石,2,0.027,-454920,53261643,0,-454920,1.017,727787304433,0,-51,-0.514,-15812635,11867941366,64646165,-80458800,0.753,720459230913,0
801422,小金属概念,-15,-0.151,-454920,224255734,0,-454920,2.059,2186965914785,0,-52,-0.522,-2798536,22910048534,126636609,-129435145,1.058,2167762253464,3702040
801427,福建自贸区,-40,-0.401,-567527,17755691,0,-567527,3.727,119079743348,0,27,0.278,-2132531,2145817648,16259836,-18392367,1.203,118228090948,0
801430,智能交通,-235,-0.355,-351840,127378750,2979916,-3331756,1.895,880536461120,0,50,0.65,-10520508,15722888190,234735885,-245256393,0.829,882259608173,-10631100
801433,光学镜头,-255,-0.559,-1139021,99692614,11588989,-12728010,5.284,274467807552,0,-22,0.316,-156814008,4589154422,348692230,-505506238,0.999,273652531554,-40750800
801437,传感器,8,0.087,1294681,105780783,6417244,-5122563,1.361,771668949414,0,17,0.179,-177823069,15174093522,742631124,-920454193,0.906,772362356764,-50743100
