股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,79,0.793,2916328,1023822857,107778515,-104862187,1.83,7597669089035,-13200900,963,1.388,44831548,141381544295,11783091854,-11738260306,0.986,7632929935521,-249922000
801004,锂电池,77,0.777,36562385,822113045,209905584,-173343199,2.45,6315420386604,89565300,-138,1.634,128847459,90442038688,7756075803,-7627228344,1.124,6381355999429,212441000
801008,高送转,73,0.738,0,82989316,0,0,2.869,989851579425,0,107,1.073,3025578,11044450332,12755587,-9730009,1.068,995508461284,0
801009,充电桩,62,0.627,4162933,152729544,16784232,-12621299,2.429,1283665837844,0,112,1.126,-189127337,20214874166,1270534553,-1459661890,0.935,1287603026659,-41963200
801012,钢铁,57,0.574,3991004,42265541,13079117,-9088113,5.01,743885273125,0,243,2.434,66116519,6857209118,1647907248,-1581790729,2.376,761426669406,-79109900
801016,稀土永磁,74,0.741,1823464,64935842,7429727,-5606263,2.17,820919481785,0,168,1.682,125112513,11281781874,1355994053,-1230881540,1.311,830676012431,-5551420
801019,物流,56,0.568,-857711,113526639,3921436,-4779147,3.249,1352905649601,0,176,1.888,-58542197,15902915753,1320565475,-1379107672,1.124,1369762977452,11016800
801022,换电站,83,0.833,-434493,31790687,0,-434493,1.244,508193287629,0,196,2.174,-1923890,7651413308,143320437,-145244327,1.285,523004422089,11782300
801027,银行,72,0.721,30385595,256334301,150403951,-120018356,7.491,6640557746336,1286490,2223,2.232,2475990245,21648029023,10666325875,-8190335630,2.034,6757666054455,727087000
801031,文化传媒,85,0.915,34752133,404830862,108413714,-73661581,3.156,1222566785851,2178050,650,1.562,162271459,37273971830,5291865033,-5129593574,1.178,1230290747518,87041900
801032,深圳国资改革,61,0.612,0,16079887,0,0,2.51,104759779682,0,154,2.252,-25249300,2350528268,16585002,-41834302,1.535,105268791816,0
801033,国企改革,68,0.742,1317123,1028183856,21507903,-20190780,3.611,7367806624832,3116120,171,2.001,-218071889,109285320287,2364657931,-2582729820,1.452,7470984633216,-1559500
801035,酿酒,1130,1.308,289903105,795981952,594952225,-305049120,6.649,4699610797440,161595000,2732,2.439,3706419421,44590948182,18751991344,-15045571923,1.726,4777965854183,1306940000
801039,机场航空,118,1.183,14687994,54881027,33200709,-18512715,3.676,649964989751,3199620,193,1.939,419386803,5563601955,1941920822,-1522534019,1.637,653399934685,2055870
801040,造纸,38,0.381,-1007915,8092411,432205,-1440120,1.707,170320526725,0,97,0.975,48290053,1638858693,253816430,-205526377,1.053,171896973258,-5280000
801044,土地流转,41,0.411,1417012,90300591,3970378,-2553366,6.454,348919862950,0,123,1.625,6567026,6446449758,232397927,-225830901,1.423,354192790371,3612780
801045,医药,549,0.49,10577757,383030881,52692202,-42114445,2.668,6085302963307,19927600,559,0.591,-96589977,58172706757,5577945204,-5674535181,1.185,6085373252854,-27867700
801046,医疗器械,52,0.523,12413516,135851035,24784672,-12371156,3.826,1776770767703,3000000,82,0.828,543187447,17886792655,2120595850,-1577408403,1.328,1779782930351,67659700
801047,钠电池,81,0.819,0,190894060,0,0,2.329,1992107463439,0,175,1.859,55500557,21088835289,398134743,-342634186,1.36,2014131552262,7423780
801048,黄金,43,0.431,-4704832,49282706,2469402,-7174234,1.612,834401440703,0,80,0.804,-192142078,8207620825,882891815,-1075033893,1.016,840086206971,-36693900
801049,租售同权,221,2.216,0,112435244,0,0,8.669,440282788567,0,616,6.163,196561,10020371271,25050533,-24853972,3.349,461325852084,0
801050,彩票概念,63,0.64,0,128135422,0,0,3.358,138185178751,0,153,1.98,5034293,7260133206,47092090,-42057797,1.229,139992217608,0
801052,环保,35,0.354,-1897107,307859113,36250737,-38147844,4.643,1712779951488,-3132890,136,1.438,-246141155,26536293465,1758583309,-2004724464,1.32,1728422457722,-6289820
801053,零售,72,0.724,13731815,585081362,54639534,-40907719,3.071,2741151682560,9946080,650,1.703,-120701223,59911733611,2460235496,-2580936719,1.281,2776219256148,1704690
801057,石油石化,80,0.803,4015382,74680637,27453861,-23438479,3.037,2792998094546,406997,137,1.373,53806670,8227370310,1374109811,-1320303141,1.345,2788697327440,-13954500
801062,军工,66,0.687,6812886,436610172,78023519,-71210633,1.8,4564881460672,20863800,579,1.6,-239641278,67141769518,6075730665,-6315371943,0.983,4590345714544,-54094300
801067,面板,70,0.705,-1723214,330013583,102204841,-103928055,2.195,2073868788992,-10039400,138,1.453,-512848600,37960084567,4522162408,-5035011008,0.995,2090280291150,-148467000
801070,光伏,68,0.696,26131095,685409305,76427841,-50296746,2.283,6869046945856,0,151,1.57,1178681876,94762279758,9401367500,-8222685624,1.249,6925527891400,207931000
801071,保险,2225,2.251,53477111,129492912,93844707,-40367596,8.607,1685990432256,32967900,7129,6.291,1798290692,13022563890,6755111249,-4956820557,3.423,1753317648036,681727000
801074,核电,60,0.602,793002,58031649,13531271,-12738269,2.465,837783179266,3650400,120,1.209,-73105573,7767793263,746659884,-819765457,1.29,837464899400,23550400
801075,自主可控,82,0.823,73082,67093574,3015025,-2941943,1.271,373059381557,0,131,1.313,-25095029,9180664563,745232519,-770327548,0.935,372756801256,-24746200
801076,乡村振兴,33,0.428,-8479655,203810744,6991397,-15471052,7.106,860854408800,0,110,1.194,-149923841,13828342625,553838753,-703762594,1.301,865343860376,13423200
801080,煤炭,60,0.603,-472296,32257943,4801524,-5273820,1.596,1434049385940,0,170,1.858,174452022,8532742078,1863781205,-1689329183,1.588,1452039151915,-16561600
801081,证券,4363,3.638,440069176,1186160517,863857773,-423788597,28.816,2433880749258,164527000,8512,5.122,10098153611,58983347231,30094358188,-19996204577,5.198,2471768202482,4671010000
801082,ST摘帽,564,0.691,5264138,589300318,47125293,-41861155,3.982,1679063211072,0,1156,1.752,-349553457,36672489097,2459937344,-2809490801,1.252,1692533634048,27145500
801085,人工智能,85,0.874,57922705,1960176283,325389992,-267467287,2.596,8010629946912,33267100,3053,1.675,1222078929,217646493848,20162952026,-18940873097,1.133,8068843862272,862791000
801086,玻璃,73,0.731,1340448,16247174,4071116,-2730668,1.675,319958598150,0,226,2.269,279184682,3966616745,869682743,-590498061,1.444,324915488222,126712000
801087,风电,60,0.606,6698438,156564238,23470526,-16772088,2.028,2319195517120,1510580,115,1.206,275275611,25639709797,2210930996,-1935655385,1.268,2321883069312,30772600
801088,有色金属,72,0.727,5409273,177322829,32865928,-27456655,1.918,2523050660608,5860000,729,2.335,10738861,33238568960,4167976522,-4157237661,1.37,2566531395200,-213286000
801092,蓄电池,99,0.999,0,5236486,0,0,1.012,112856127955,0,100,1.006,-547571,1089276252,0,-547571,0.89,111998601095,0
801093,天然气,59,0.593,-1878432,89903682,8455938,-10334370,2.555,2686194067520,0,74,0.849,-43362891,10512875620,1138368167,-1181731058,1.149,2670413871191,-10414300
801095,游戏,82,0.827,22894368,242391156,126747371,-103853003,3.253,711526467307,5078580,102,1.17,295073002,26508387967,4846934388,-4551861386,1.168,710599904619,92650100
801096,钽电容,45,0.459,0,1215809,0,0,0.79,77092306547,0,100,1.006,-8319493,506356229,11512098,-19831591,1.097,77170712552,0
801097,流感,31,0.317,0,19499031,0,0,1.834,402158625782,0,69,0.692,-9639608,3598091124,73610945,-83250553,1.205,403720772079,0
801099,覆铜板,74,0.748,0,47910654,0,0,1.591,277370561672,0,140,1.404,72908889,5626210508,341429959,-268521070,0.892,280063522449,19872200
801100,多胎概念,43,0.432,2643408,104502474,4795608,-2152200,4.141,621491154496,0,89,0.98,19015410,12085990746,679562831,-660547421,1.263,625927933504,4553780
801102,涤纶,31,0.315,842625,30453872,3131934,-2289309,4.839,406782453527,0,112,1.12,-29329718,3219414496,361338564,-390668282,1.497,413810828495,-17537000
801104,开板次新,0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,0,1.0,0,0
801112,互联网金融,408,1.451,189749177,581484746,355311413,-165562236,7.899,986406445184,125987000,2721,3.301,4591010350,38386388573,12937138076,-8346127726,2.235,1003418868071,2204080000
