股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-138,-0.186,-10526726,586703106,77119378,-87646104,1.388,7431555063595,-7701540,-550,-0.102,-1278982147,116473300143,10386093298,-11665075445,0.955,7483590593090,-89212100
801004,锂电池,-27,-0.28,-4424228,435921124,62406235,-66830463,2.058,6283091249216,-11173200,49,0.536,-394463410,75836388844,5495944630,-5890408040,1.006,6374952504185,-114681000
801008,高送转,-32,-0.321,0,39667058,0,0,2.588,990338619278,0,76,1.12,-6058062,9931607111,10762642,-16820704,0.965,1001089940187,0
801009,充电桩,-33,-0.331,-809558,135974324,17894095,-18703653,1.981,1268669347256,3630860,-14,-0.142,-367709980,18951879809,1232182421,-1599892401,1.03,1274614675849,-36305000
801012,钢铁,-68,-0.687,-3211347,96571487,28750457,-31961804,5.424,782474661972,0,95,0.959,-493696249,11155022053,2648489420,-3142185669,1.888,799332248389,109511000
801016,稀土永磁,-26,-0.266,-2614907,66944388,7105424,-9720331,2.27,815893539290,0,49,0.497,110455458,11272102605,1597580273,-1487124815,1.313,826807374083,-1438830
801019,物流,-20,-0.205,-224675,90928895,1642816,-1867491,2.334,1362434206591,0,81,0.887,-25618926,15752870838,1103277417,-1128896343,1.207,1382528043871,33128400
801022,换电站,-52,-0.521,488564,60113066,488564,0,3.356,511757540255,0,73,0.734,-10407782,9231274912,118082832,-128490614,1.529,527390895527,3191460
801027,银行,-29,-0.298,-2218733,117679251,61343947,-63562680,3.119,6798457473792,-10362500,3830,3.303,2153686562,28603125660,13436656050,-11282969488,2.256,7006501342153,820394000
801031,文化传媒,-33,-0.331,9732401,183682146,33046704,-23314303,1.576,1183762186910,5175860,-223,-0.439,-678055032,28095170242,3033902180,-3711957212,0.893,1180444532680,-105866000
801032,深圳国资改革,-46,-0.469,0,16525941,0,0,1.703,103853871601,0,38,0.386,-155241,2058361191,26541272,-26696513,0.915,104629419127,3907670
801033,国企改革,-32,-0.325,8748373,736289224,32044301,-23295928,2.214,7391867884524,0,67,0.69,-289906764,104182974188,2146976375,-2436883139,1.2,7531648553590,-54142600
801035,酿酒,-30,-0.31,2371647,169524093,60069194,-57697547,1.772,4793072944384,1334450,1636,1.363,1024165186,35794473618,12811328552,-11787163366,1.038,4931047767264,205574000
801039,机场航空,-29,-0.298,-97731,13468858,1424563,-1522294,1.281,646482055020,0,104,1.042,169707681,4136400236,1227378402,-1057670721,1.022,659464799785,92288500
801040,造纸,-17,-0.175,350700,5750977,350700,0,0.955,172822439247,0,106,1.064,7715435,1748800758,264595584,-256880149,1.048,175458882238,-1760970
801044,土地流转,-18,-0.189,853636,47751055,1622301,-768665,2.226,353991672322,0,93,0.932,-24112213,6125649855,162886680,-186998893,0.969,359652836746,-4492090
801045,医药,-19,-0.19,7351896,217773910,30220104,-22868208,1.151,6090138167844,0,580,0.823,-210529982,61300542347,7083922720,-7294452702,1.119,6167887025679,-28751800
801046,医疗器械,-23,-0.231,-2244335,66295691,7947723,-10192058,1.177,1778122234232,0,59,0.594,-51409768,16555361326,1858687024,-1910096792,1.103,1799065298432,19244300
801047,钠电池,-28,-0.285,0,88544463,0,0,1.083,1981465762937,0,54,0.542,-64552373,17206477886,193295143,-257847516,1.067,2004975198063,-14924300
801048,黄金,-66,-0.664,-11405428,91602275,16757777,-28163205,2.853,831719366720,0,21,0.458,-282013374,8924640956,1055196772,-1337210146,1.285,838235612352,-94462800
801049,租售同权,85,0.85,0,94837640,0,0,6.222,466089331456,0,315,3.853,-10540640,7905427806,45525993,-56066633,1.332,480347582827,3000000
801050,彩票概念,-11,-0.115,0,50889444,0,0,1.318,135976615545,0,12,0.12,-6204562,5197805736,21036345,-27240907,0.826,135122221676,0
801052,环保,-144,-0.248,15369153,275424666,39681885,-24312732,2.753,1737299119104,0,2,0.09,-375706987,28092455223,1770542081,-2146249068,1.019,1751485420235,11776900
801053,零售,-33,-0.331,17352816,274161489,31620620,-14267804,1.783,2738895514880,4681690,1651,1.743,469969952,56621936545,2698866234,-2228896282,1.069,2817008028503,203159000
801057,石油石化,-19,-0.19,-3001573,32162166,3412056,-6413629,1.246,2728555395776,0,63,0.633,-88069834,9470026819,1270380518,-1358450352,1.57,2767597930421,72656000
801062,军工,-26,-0.263,-29598270,587803547,101143162,-130741432,2.517,4519167131136,2482080,36,0.403,-2062098370,77042192539,8579908271,-10642006641,1.217,4548729815266,-224490000
801067,面板,-23,-0.237,-1475000,153359373,9689943,-11164943,1.159,2038566780928,0,-129,0.015,-461341497,30365932303,3088668433,-3550009930,0.889,2050855739537,-91994800
801070,光伏,-25,-0.257,-10312475,424317371,41121121,-51433596,1.796,6850966656704,3630860,-271,0.35,-5845908,84680921337,7950488264,-7956334172,1.123,6935741734365,299462000
801071,保险,-39,-0.399,6816188,51953896,28179226,-21363038,1.958,1768488912143,5953250,4473,4.74,1628064343,14542505457,6851979603,-5223915260,2.012,1864063876704,653665000
801074,核电,-28,-0.133,102749,80296010,1185325,-1082576,3.356,839430763985,0,21,0.363,-72091664,8495188523,627911308,-700002972,1.431,845728877717,-72522200
801075,自主可控,-20,-0.208,3165145,47988559,5662275,-2497130,1.449,363428833271,0,72,0.721,136478532,9582857964,1167611198,-1031132666,1.084,368700324032,98244600
801076,乡村振兴,-37,-0.375,-7857370,102996851,9258434,-17115804,2.512,855563298176,0,55,0.555,-282270735,13116556955,572404752,-854675487,0.97,865938488397,-11331600
801080,煤炭,-45,-0.45,803166,45453088,5517490,-4714324,1.67,1445546010282,0,85,0.859,-77880706,7923015794,1242035420,-1319916126,1.21,1460361331924,-15769600
801081,证券,-3,-0.04,15658571,209138187,100605690,-84947119,2.951,2443176530944,-13231900,13727,7.328,12908860507,94967272481,41488873841,-28580013334,2.931,2626595717120,7083500000
