股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-33,-0.338,14778314,807647811,114622299,-99843985,2.313,7557290807917,25306800,-732,-1.325,-2676975032,104102743236,6418102497,-9095077529,0.889,7466614835759,-22454800
801004,锂电池,-23,-0.239,35725125,394058880,47929836,-12204711,1.193,6477148672686,17445200,-80,-0.802,-547767398,56939323706,3043301439,-3591068837,0.747,6470571437026,-98427400
801008,高送转,-28,-0.288,0,32506633,0,0,0.806,989908347062,0,-92,-0.922,2940941,7307365980,9560416,-6619475,0.757,987654203739,0
801009,充电桩,-29,-0.295,-827236,125067640,679449,-1506685,1.506,1295160440272,0,-126,-1.268,-245619192,15466337054,565284618,-810903810,0.806,1287322004339,-12545400
801012,钢铁,1,0.012,-842293,27252606,3453269,-4295562,0.963,790608829778,0,-46,-0.47,-26204745,4283285521,703187657,-729392402,0.581,787451134804,-8868440
801016,稀土永磁,-40,-0.401,2630235,111818535,6200436,-3570201,2.151,844401788450,0,-110,-1.104,-225503254,11511728410,1170162414,-1395665668,0.769,839009630838,17821300
801019,物流,-24,-0.249,-506446,61829065,316440,-822886,1.268,1379528670318,0,-88,-0.884,-186572807,11320183718,628185332,-814758139,0.758,1372974781345,-113246000
801022,换电站,-21,-0.215,0,22637160,0,0,0.763,533840289553,0,-131,-1.311,-64894406,4930457858,77367305,-142261711,0.754,527558282362,5302500
801027,银行,-18,-0.184,-5340553,54521156,11052751,-16393304,0.841,6854397367826,0,14,0.148,-394953005,9937718856,3148238790,-3543191795,0.537,6885181958830,16010900
801031,文化传媒,-93,-0.93,12418996,522360514,95042775,-82623779,4.082,1229835392722,27474000,-843,-2.832,-1747350032,35704099845,3421627469,-5168977501,1.023,1202781609433,-220761000
801032,深圳国资改革,-19,-0.196,0,4844593,0,0,0.64,105281816721,0,-120,-1.201,-6960577,1380810881,2729969,-9690546,0.649,104108660836,0
801033,国企改革,-27,-0.272,169534,653454493,40265617,-40096083,1.56,7521540876742,4409650,-108,-1.004,-327906442,81109797863,1638441996,-1966348438,0.764,7481352279528,1515600
801035,酿酒,-33,-0.338,3173442,106044928,23525823,-20352381,1.348,4893372975627,11718000,-609,-1.098,-632826851,17563650610,3849966678,-4482793529,0.754,4896572694268,-280104000
801039,机场航空,-8,-0.086,-3316237,14852183,0,-3316237,0.771,650706133760,0,-74,-0.742,-66971637,2470168652,413101562,-480073199,0.787,645752716434,-50932800
801040,造纸,-16,-0.17,520903,6259324,520903,0,0.923,171190162181,0,-76,-0.765,-31148441,1216130131,105023041,-136171482,0.617,170348435531,0
801044,土地流转,-11,-0.009,402100,49688138,402100,0,1.922,361540170688,0,-90,-0.646,-18427642,4878812562,115254049,-133681691,0.734,359362708013,0
801045,医药,1827,0.02,30903358,680660570,153519747,-122616389,2.087,5884098496192,28933300,7356,1.332,1256308100,93084525005,11700092037,-10443783937,1.171,5944759023104,447076000
801046,医疗器械,-2,-0.025,11955701,150540442,52135453,-40179752,1.855,1682157414144,4409650,1204,1.142,284985228,23919919464,2935591129,-2650605901,1.178,1693987652692,122153000
801047,钠电池,-29,-0.293,0,99870591,0,0,1.942,2145990711105,0,-76,-0.761,-60796691,13912492649,79538821,-140335512,0.887,2147625325540,6859730
801048,黄金,-56,-0.562,4415795,78933145,29470348,-25054553,2.232,862925888752,10470400,-133,-1.33,-251680750,7024250488,920068890,-1171749640,0.714,860004377347,-1433940
801049,租售同权,-43,-0.439,0,26466962,0,0,0.986,469861901155,0,15,0.157,-6844468,3736309573,14601710,-21446178,0.548,474484681782,0
801050,彩票概念,-64,-0.645,0,102917915,0,0,3.474,144770298922,0,-211,-2.114,-24282599,7458129084,18572597,-42855196,0.921,141701309467,0
801052,环保,-7,-0.075,-14692442,298168630,46546547,-61238989,3.95,1758017333120,0,419,-0.767,-296195497,24482590878,1925802431,-2221997928,1.026,1746670914981,45624400
