股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,327,0.021,-5414681,469314969,37338371,-42753052,1.126,7563773250688,3719190,-293,0.14,-338166727,122797057355,10387318739,-10725485466,0.998,7584909093672,-299821000
801004,锂电池,0,0.004,-1756307,488057439,45134073,-46890380,2.647,6478788621952,-6130000,-127,0.04,-706638351,75900568825,4650407584,-5357045935,1.162,6464747912576,-120273000
801008,高送转,-19,-0.196,0,72340100,0,0,4.256,1003183887857,0,-10,-0.108,212164,11403743136,55190164,-54978000,1.214,1006638038855,0
801009,充电桩,-10,-0.107,1297462,89911431,6772973,-5475511,1.273,1292064615552,0,-49,-0.349,-120494633,20087634553,1086032665,-1206527298,1.164,1283237918106,-51913100
801012,钢铁,11,0.118,360084,40072351,8127542,-7767458,1.3,802034259392,0,2030,2.3,-7340739,13966617378,3373632053,-3380972792,1.6,813703161710,-52829900
801016,稀土永磁,-1,-0.012,1398976,52956243,6195634,-4796658,1.386,838011076751,0,508,1.113,-163327911,14103073278,1978380996,-2141708907,1.402,842948400218,-47517200
801019,物流,-6,-0.069,132885,137913363,10290370,-10157485,3.045,1396936832960,0,-16,-0.16,-190894830,17283444423,1150554124,-1341448954,1.114,1399554545387,-60641700
801022,换电站,-14,-0.15,377473,81182083,1532888,-1155415,2.117,537138141935,0,-44,-0.443,-24782088,9741142258,115024729,-139806817,1.201,540993769441,4865570
801027,银行,-50,-0.504,-4613718,149710733,60172671,-64786389,2.575,7019619387042,502699,-38,-0.381,-1399417773,17915260964,5575867134,-6975284907,0.903,7016228236866,-139345000
801031,文化传媒,-11,-0.116,-2638191,192190870,32033968,-34672159,1.782,1203691049684,0,-68,-0.612,-319700740,26006613143,2742766421,-3062467161,0.85,1200109101459,-21049600
801032,深圳国资改革,6,0.067,0,22908283,0,0,2.002,106550776321,0,24,0.242,5427656,2433982802,16931685,-11504029,0.984,106892454442,3037240
801033,国企改革,-10,-0.085,-1963589,1214878269,28497381,-30460970,2.95,7622603894080,3771000,-27,-0.211,-655274892,114505273818,2181554427,-2836829319,1.071,7628498168072,-55659100
801035,酿酒,-23,-0.233,-5412868,251324267,67543218,-72956086,3.113,4912011990631,215452,-80,-0.809,-1138306946,29338078417,6660882952,-7799189898,1.013,4900428095512,-273058000
801039,机场航空,-1,-0.018,850530,12961640,2643476,-1792946,0.859,668724273988,0,-31,-0.314,-129303993,4198527474,1174685621,-1303989614,1.033,666326170859,-120452000
801040,造纸,-8,-0.084,-641034,7864540,884728,-1525762,1.245,176679604472,0,-10,0.26,103635432,2430723776,618206514,-514571082,1.559,177009669918,187019000
801044,土地流转,-38,-0.387,1025189,84404770,7915081,-6889892,2.996,367661490009,0,-52,-0.52,-97666090,7509678549,351258164,-448924254,0.996,366206768826,-9904510
801045,医药,-2,-0.008,21518589,507633690,140849052,-119330463,1.813,6084576369216,25353000,-513,-0.772,-1042525189,79096822339,10444625650,-11487150839,1.19,6041484775833,68413600
801046,医疗器械,304,0.044,40999822,200282011,75421965,-34422143,2.35,1777222832712,-3200000,-113,-0.886,318109544,22539871857,3057099105,-2738989561,1.089,1761623829176,211572000
801047,钠电池,0,0.004,0,102260428,0,0,1.232,2046664108622,0,-36,-0.362,-15045537,17243180543,183106409,-198151946,1.097,2039961521191,0
801048,黄金,41,0.414,-3060029,82220606,15042945,-18102974,3.058,853506024960,6785730,121,1.642,202819265,11005642793,1560940154,-1358120889,1.557,854315156480,201574000
801049,租售同权,-86,0.222,0,51966285,0,0,2.429,479269678848,0,-130,-0.174,-13972373,5599914184,32841314,-46813687,0.707,478623518774,-5935650
801050,彩票概念,-32,-0.326,396180,81687269,396180,0,2.442,138064061254,0,-42,-0.427,-34549543,6361452717,21687840,-56237383,0.91,138297424835,0
801052,环保,-1,0.03,5377061,358151081,60961335,-55584274,3.819,1774587913088,0,42,-0.3,-640752274,30550433013,2010169413,-2650921687,1.042,1772662697693,-2825550
801053,零售,-19,-0.199,-34935166,651541989,88898333,-123833499,3.902,2902340709184,-391981,-207,-0.781,-1349840620,59348614929,2755316880,-4105157500,1.18,2889034302092,-132093000
801057,石油石化,30,0.306,1040036,53848106,4727679,-3687643,1.551,2765520242772,0,66,0.67,150409187,10741975500,1937368082,-1786958895,1.303,2798222867192,98768100
801062,军工,3,0.036,-28237751,567996724,125806037,-154043788,2.217,4600896454464,-7129550,-172,-0.25,-1222788352,76714847759,8112872931,-9335661283,1.104,4596711381312,-250459000
801067,面板,9,0.097,6971660,185343264,51927503,-44955843,1.691,2066410249088,0,541,0.415,365499575,30544883266,3635774471,-3270274896,1.01,2074572060184,133981000
801070,光伏,-8,-0.082,-8173607,465434675,26601678,-34775285,2.252,7005420571584,0,-932,-0.234,-2241838935,86367460289,6943027962,-9184866897,1.063,6982675590912,-760682000
801071,保险,-13,-0.139,7449732,43791506,24316529,-16866797,1.236,1866207630194,0,-39,-0.398,-225672445,7767934248,2581574222,-2807246667,0.771,1856838151717,-99802200
801074,核电,75,0.755,-53052250,328183353,61749800,-114802050,10.717,863104385408,-15951800,1196,0.166,-476525376,14554860203,1235190595,-1711715971,1.92,857928868814,-135833000
801075,自主可控,14,0.144,528364,54485741,4475524,-3947160,1.752,370511050928,0,68,0.687,392749819,11705078327,1584968435,-1192218616,1.269,376342449446,118871000
801076,乡村振兴,-27,-0.271,-3039908,169002451,14330842,-17370750,2.696,879921071393,-3218600,-73,-0.737,-224281468,15315841007,673948668,-898230136,0.946,876596901291,-23604000
801080,煤炭,13,0.132,-94181,37214911,2997491,-3091672,1.21,1456846257240,0,103,1.032,-11615488,9462330212,1301119532,-1312735020,1.349,1462588561761,-13471500
801081,证券,-89,-0.899,99400511,1679204049,1036847773,-937447262,9.537,2630487384022,58952700,530,0.306,-3347350325,82703857947,34127946494,-37475296819,1.571,2640621000553,-1297980000
801082,ST摘帽,-8,-0.086,-10333255,555381731,36904410,-47237665,3.347,1742774729920,3228510,487,0.282,-674756139,42499748768,2594779663,-3269535802,1.203,1748612149850,-84419000
801085,人工智能,492,-0.07,19562222,1264884953,192920639,-173358417,1.643,8233249469312,59332500,1845,-0.121,153523944,190739949114,17843130782,-17689606838,0.969,8277452718112,339124000
801086,玻璃,6,0.061,-1676142,14121916,2944050,-4620192,1.1,332317285369,0,-28,-0.287,-7565241,2419873580,306894991,-314460232,0.763,330112526622,-15173800
801087,风电,2,0.029,2589599,139472130,15953083,-13363484,1.695,2360781452096,0,-50,0.316,-253473229,30605953846,2002635348,-2256108577,1.285,2366483507236,-62401900
801088,有色金属,13,0.136,3278080,207030925,34274988,-30996908,2.028,2654345888512,0,1493,1.038,181644082,37410124817,4734022236,-4552378154,1.494,2661254722816,57564400
801092,蓄电池,30,0.309,0,2906918,0,0,0.571,111431391951,0,-68,-0.685,532443,1014262901,1530361,-997918,0.793,110040196792,0
801093,天然气,14,0.258,-4390324,70989796,3601233,-7991557,2.367,2639868911104,0,90,1.009,-69070079,12583852349,1305469298,-1374539377,1.196,2676366757176,-8616870
801095,游戏,-22,-0.226,-2657665,123533442,23847389,-26505054,1.544,697349871501,0,-59,-0.6,-67398430,19514012982,3154062152,-3221460582,0.879,697636148634,-14737800
801096,钽电容,11,0.117,0,1390552,0,0,0.754,75011119066,0,500,5.001,30398494,1418991304,121290762,-90892268,3.213,77523823392,4528280
801097,流感,-5,-0.056,4979259,31760062,10084198,-5104939,2.897,407361122636,0,-92,-0.922,-6280462,4104365867,137670264,-143950726,0.96,403774819470,3780500
801099,覆铜板,4,0.048,0,9694378,0,0,0.583,268685251131,0,-13,-0.139,-13547852,4052107554,184050680,-197598532,0.897,268342534218,-646651
801100,多胎概念,-15,-0.159,-1173884,115618137,12898454,-14072338,3.054,631980263901,0,-87,-0.878,-183090437,12003336082,540762295,-723852732,0.99,627837282418,-1477450
801102,涤纶,11,0.118,-393650,14463894,870000,-1263650,1.834,425873855143,0,1,0.015,-46497362,2947234564,404188565,-450685927,1.019,428440688835,-28615100
801104,开板次新,0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,0,1.0,0,0
801112,互联网金融,-57,-0.57,81302782,537573598,260166897,-178864115,4.063,1039229397184,95150400,1034,-0.406,-1449932375,33851361274,7621253017,-9071185392,0.993,1039184383424,-585957000
801114,外贸,-13,-0.131,4435470,108027488,16162661,-11727191,2.34,821292558665,0,-123,-0.637,-182292640,16153411377,476868992,-659161632,0.921,819094111453,-6544530
801115,海南,-25,-0.256,-1452120,112472227,363952,-1816072,3.563,421348388845,0,-56,-0.569,-77281368,7826131079,397741047,-475022415,1.042,420325670368,-47388100
801117,港口,0,0.007,276095,11147617,1013143,-737048,1.717,420223421541,0,34,0.35,-51218429,1797564072,398387475,-449605904,1.282,422536325159,-61509600
801120,电力,8,0.084,-527439,144992299,4358347,-4885786,3.652,2029614865152,0,2179,1.891,106779512,19624091806,3350949103,-3244169591,1.588,2059079968384,134633000
801122,壳资源,0,-0.002,-896091,181920880,47535980,-48432071,4.817,369936065408,0,-74,-0.632,-289483747,12690315987,901926422,-1191410169,1.17,368132871336,11215600
801123,服装家纺,-10,-0.105,-3165948,116815028,19839424,-23005372,4.606,489962962128,3226590,-205,-0.851,-331084390,9342761096,866406108,-1197490498,1.148,486743197352,18960600
801126,期货概念,-48,-0.482,34135524,289715901,79224994,-45089470,4.619,726826926780,27728400,-111,-1.111,-442885695,18344721304,4393945057,-4836830752,1.273,723638935669,-561097000
801127,海航系,-33,-0.336,0,1485891,0,0,1.464,23536828931,0,204,2.04,-935814,296438825,47334400,-48270214,1.308,24048296082,0
801128,国产软件,-3,-0.034,18844716,356077403,50596209,-31751493,1.346,1792276322114,11108100,6,0.163,376043560,48168076076,3810309350,-3434265790,1.042,1810145428080,147954000
801132,粤港澳,-19,-0.198,-561919,155324317,45977897,-46539816,2.936,556399555904,0,-14,-0.142,-137628327,11120501016,910376025,-1048004352,1.052,557604936837,8494180
801136,安防,-14,-0.146,2137012,27392422,6082845,-3945833,1.371,477911516732,0,-92,-0.329,-276873093,5328717990,590971130,-867844223,1.035,475006218618,-66652300
801137,醋酸,-6,-0.066,0,589157,0,0,0.265,106622333485,0,5,0.05,3190995,466825763,114827227,-111636232,0.702,107214913815,9891940
801138,超级电容,0,-0.002,0,10259032,0,0,0.681,316217552398,0,-7,-0.072,-3246600,3601592111,4051928,-7298528,0.974,317534306704,0
801139,培育钻石,-20,-0.209,0,6430596,0,0,1.759,109557845465,0,-31,-0.311,10316806,1374511015,38396158,-28079352,1.016,109347053853,-3171830
801142,蚂蚁金服概念,-18,-0.182,-5090674,131702927,3248713,-8339387,3.594,2791046693011,0,-28,-0.281,-24931198,18970014779,1764211680,-1789142878,1.071,2784347484294,-27785100
801144,医美,-12,-0.123,2339777,81933447,11787743,-9447966,2.755,771790057946,0,-228,-0.953,-362815695,11770378426,808355571,-1171171266,1.089,763707494875,-65794200
801146,阿里巴巴概念,-4,-0.043,-781798,165934952,7030291,-7812089,2.771,893151769182,0,-26,-0.267,-146766956,24304766945,223803274,-370570230,1.108,891873021001,-7319490
801148,碳中和,-116,0.031,-29904298,484182714,47495099,-77399397,4.024,3621306985728,0,-248,0.723,-286140288,42453815322,1488756933,-1774897221,1.437,3648029585024,29622200
801149,社区团购,-13,-0.136,-56571,61325968,6538049,-6594620,5.806,203274842676,0,-101,-1.017,-72953993,4576215249,167028302,-239982295,1.316,201457527063,0
801153,创投,-8,-0.089,-58247998,357368910,116906521,-175154519,3.845,1173245104425,-60366200,-23,-0.233,-367884944,27636073771,1933145923,-2301030867,1.16,1172877509652,-91340900
801157,智慧停车,-2,-0.029,169741,35481080,12446698,-12276957,3.132,91470708591,-3218600,-155,-1.553,-136585636,2377987486,275893312,-412478948,1.089,90534604237,-6221500
801159,机器人概念,-4,-0.048,-5653413,395991764,23535998,-29189411,2.252,2862681443177,0,-354,-0.461,-552868716,51289095967,1730728233,-2283596949,1.047,2858965107485,-63220600
801162,超跌,-4,-0.019,813676,514441903,59885079,-59071403,3.672,2331762857280,3226590,-39,-0.239,-390289373,50741976978,1854982810,-2245272183,1.121,2333213953031,-27872500
801164,自行车,-1,-0.015,0,3638143,0,0,1.089,46217779881,0,-21,-0.216,811152,958208783,6253581,-5442429,1.173,46290616841,0
801165,氢能源,-2,-0.02,-14814182,464289261,25318555,-40132737,2.982,6042916849024,-5104280,-134,-0.073,-236035340,58792272821,1939371699,-2175407039,1.21,6061472096502,-61959800
801166,上海国资改革,-21,-0.215,-3396413,37258404,3771000,-7167413,3.634,539626913229,3771000,-10,-0.104,-54254721,3825059367,110065608,-164320329,1.287,538645230432,3771000
801168,工业气体,-8,-0.09,0,1074554,0,0,0.35,78485363095,0,34,0.34,1449178,671505970,47366650,-45917472,0.837,78994293405,0
801169,VR/AR/MR,-8,-0.086,1318860,178296567,13643577,-12324717,1.381,1681087027968,0,-91,-0.268,-66481835,32160336260,1314120874,-1380602709,0.861,1687998695102,48694500
801170,金融科技,-34,-0.346,-2253276,103499008,2626404,-4879680,1.37,548545763525,0,274,-0.508,-28395431,14589208352,262657515,-291052946,0.772,547493429318,-5101000
