股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-10,-0.105,22878210,703731979,92391886,-69513676,1.651,7457314088503,3750660,-136,0.139,-534118595,88896074056,6999776599,-7533895194,0.752,7460329210221,-58180700
801004,锂电池,-317,-0.174,27103192,436217636,92956979,-65853787,1.226,6468963209927,23632400,-283,0.168,-545545310,54641705708,3661812672,-4207357982,0.766,6472149261611,-44700700
801008,高送转,-12,-0.127,0,37060473,0,0,1.052,986585668925,0,55,0.558,4046522,6752822763,7953345,-3906823,0.796,994152699704,0
801009,充电桩,-5,0.014,-3314837,113455826,1583600,-4898437,2.638,1289198654124,0,40,0.467,-58231470,13875730163,578758234,-636989704,0.758,1294643565028,-27611800
801012,钢铁,-8,-0.086,-913485,16974282,2228407,-3141892,0.857,786265912015,0,11,0.31,-19333087,4143191611,630579724,-649912811,0.719,788984652067,6640240
801016,稀土永磁,-17,-0.177,-2283459,47473260,1986829,-4270288,0.961,838611176294,0,-23,-0.239,-164550723,8607269335,831993303,-996544026,0.699,836694740970,-24121800
801019,物流,0,0.0,-5145137,68357347,3914979,-9060116,1.393,1371453966578,-3585000,67,0.811,-12820976,11355384874,759464259,-772285235,0.859,1380467157440,-7059080
801022,换电站,-3,-0.035,0,28765588,0,0,1.465,526824754794,0,42,0.426,-4216525,4471629248,87852541,-92069066,0.768,526277051907,-298897
801027,银行,-24,-0.244,-10585760,63042851,21486627,-32072387,0.863,6872797131147,3390000,-9,-0.097,-849328891,9548387988,3053027218,-3902356109,0.615,6873441597972,-275424000
801031,文化传媒,-9,-0.098,4332096,229148722,47987143,-43655047,1.901,1201117977984,11639700,506,0.098,-457663033,26550012927,2500893504,-2958556537,0.777,1200403142709,-69868500
801032,深圳国资改革,-26,-0.264,0,6977281,0,0,0.762,103717593205,0,90,0.9,488413,1844528516,2681315,-2192902,1.396,104627994252,0
801033,国企改革,-11,-0.09,16816112,530620402,35329518,-18513406,1.508,7478572768256,12820400,27,0.338,-176898650,71647788251,1373792384,-1550691034,0.753,7503326447030,-1033350
801035,酿酒,-12,-0.128,-4720081,133070767,52951401,-57671482,1.155,4881187357377,17126200,-14,-0.149,-728745590,17754510965,3848206783,-4576952373,0.7,4873287095554,-4144330
801039,机场航空,7,0.07,8972070,22952746,12072776,-3100706,1.958,648974728691,0,204,2.044,283170481,6288323504,1945533985,-1662363504,1.912,668628175732,15088400
801040,造纸,0,0.007,-810000,7278590,0,-810000,1.187,170159057600,0,90,1.296,-7659002,1767661641,138782864,-146441866,0.745,171787766542,-10356600
801044,土地流转,-13,-0.138,-1049816,158371830,1196921,-2246737,8.814,359479464789,0,-33,0.264,-68322473,5399881828,87877034,-156199507,0.921,360866975091,4732880
801045,医药,789,-0.095,4529412,893675195,129824074,-125294662,3.018,5953292815936,22439000,1293,-0.061,-1216040868,70285361925,6685626670,-7901667538,0.873,5956112957440,9500940
801046,医疗器械,-11,-0.113,15057175,211352849,51752709,-36695534,2.789,1690924537092,4675380,0,0.005,-158573503,19666130107,2054973597,-2213547100,0.927,1690322652279,15646300
801047,钠电池,3,0.035,0,76862168,0,0,0.978,2150104015097,0,43,0.431,-21917390,14355877001,160235256,-182152646,0.8,2150443807615,-12842900
801048,黄金,-10,-0.107,-1170665,35953424,6574716,-7745381,1.117,857032815438,0,-11,-0.117,-183913059,5527057023,548232292,-732145351,0.665,856180201884,-8256820
801049,租售同权,20,0.203,0,16646646,0,0,0.792,473831094580,0,9,0.1,-13229462,3109501886,8130851,-21360313,0.499,476095238631,0
801050,彩票概念,-26,-0.267,0,61606952,0,0,1.497,140859303057,0,-26,-0.265,-2629269,5133959447,11103163,-13732432,0.671,140408181851,0
801052,环保,-12,-0.089,28155070,264759015,70035367,-41880297,3.278,1745668589376,7350620,-91,0.363,-222744305,21005873567,1783746484,-2006490789,0.855,1750689182115,-40280500
801053,零售,-13,-0.112,-5212300,189641050,5121279,-10333579,1.221,2833900483881,0,-51,0.171,-196945764,34639716458,1086185467,-1283131231,0.726,2839013628734,24288800
801057,石油石化,43,0.434,3223043,54774233,7686781,-4463738,2.308,2737961017449,0,716,2.164,270512702,10604579675,2053771279,-1783258577,1.591,2764304980933,40272500
801062,军工,-3,-0.039,-13134294,276770660,30231652,-43365946,1.175,4490752037520,0,11,0.112,-605148082,43553160537,3622010528,-4227158610,0.73,4495742960576,-147706000
801067,面板,-1,-0.012,-2208013,103309542,5200834,-7408847,1.001,2038196585535,0,19,0.316,-288278138,21193452058,1578164973,-1866443111,0.782,2042315280929,-41435700
801070,光伏,-4,-0.02,2506724,324530752,40169641,-37662917,1.167,6876589406892,-3441200,-112,0.399,90177984,58685906189,6096284116,-6006106132,0.756,6912918804764,69744000
801071,保险,-24,-0.246,-3349566,14915138,2441953,-5791519,0.555,1852119798011,0,98,0.986,-154407862,3539944690,995903606,-1150311468,0.497,1863907013144,-144903000
801074,核电,5,0.051,3265,26792306,810659,-807394,0.911,850925514289,0,14,0.145,34954594,6010903735,379143213,-344188619,0.731,851053917148,10046500
801075,自主可控,-48,-0.483,-894984,104604817,4766433,-5661417,3.364,370940047104,0,-103,-0.12,-337207945,8531214065,477104513,-814312458,0.965,370928547650,-39925000
801076,乡村振兴,-5,0.042,3577452,142590683,4571076,-993624,4.429,867746718361,0,29,0.391,-68184462,12260582605,274943370,-343127832,0.939,871902126807,-13608600
