股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-2106,-0.067,82787168,1491858368,402612918,-319825750,2.496,7488527286080,11166100,5230,0.358,-1889510913,186051980053,23453335263,-25342846176,1.093,7535929542528,116567000
801004,锂电池,-783,0.164,-6333500,531548334,66380517,-72714017,2.326,6004052488064,-10129600,339,-0.352,-1104270309,74184044430,4092908796,-5197179105,1.17,5969205858432,-16816600
801008,高送转,2,0.027,0,78888615,0,0,5.277,959676715875,0,14,0.144,3810271,12993661390,29534453,-25724182,1.339,966810732328,0
801009,充电桩,-201,-0.018,-8381127,378462564,70869546,-79250673,3.291,1127376756480,-3782840,747,-0.449,-499204726,27647985066,1835707213,-2334911939,1.109,1121805937984,-10422200
801012,钢铁,13,0.138,-1595435,22093972,3096371,-4691806,1.762,733064743937,0,-2,-0.026,-79461140,3986411500,640103651,-719564791,0.901,731350437879,-16352900
801014,行业龙头,12,0.121,-6789440,1307349548,9537200,-16326640,1.634,23040825145016,-8640000,6,0.113,-435704610,173253225505,1977444778,-2413149388,1.063,22993181347329,-104435000
801016,稀土永磁,11,0.12,-1239724,47149160,2247075,-3486799,1.138,827250850780,0,-15,0.007,-86881072,11216041838,732031914,-818912986,1.201,826882367675,11639800
801019,物流,-803,0.115,1261579,207365399,13941995,-12680416,4.751,1339191958208,3016230,533,0.48,-1424583,18043527322,1260667792,-1262092375,1.35,1345647694848,-1876660
801022,换电站,-7,-0.077,-24318,63877234,330598,-354916,1.978,486034731194,0,-93,-0.936,-123156544,6582878395,418236183,-541392727,0.861,484159862809,-33230400
801027,银行,9,0.095,-8274387,52458166,12598042,-20872429,0.728,7019134339497,3766450,-635,-1.354,-1996591167,17001141753,6403818869,-8400410036,1.191,6878343671979,-395971000
801031,文化传媒,-15,-0.155,53016128,679248933,170161795,-117145667,2.173,1370249506911,46764900,294,0.178,170120002,76497922954,11818883050,-11648763048,1.073,1380024985050,1047220000
801032,深圳国资改革,7,0.07,0,25211353,0,0,2.474,105738755625,0,-30,-0.308,-4002782,2711227143,7413143,-11415925,0.973,105076803767,0
801033,国企改革,502,0.029,-4352410,706494552,38467818,-42820228,1.62,7390096383488,-14168600,506,0.172,-347350385,103052882039,2678656954,-3026007339,0.994,7367276822272,22057300
801035,酿酒,15,0.153,39221890,305529971,134415622,-95193732,3.302,4581199140484,4325580,3704,2.048,1884750639,37461100997,11704957497,-9820206858,1.604,4640772676580,852546000
801039,机场航空,2,0.023,1437000,25839442,1437000,0,1.735,594572477386,0,-85,-0.856,-62369149,3312739301,430395625,-492764774,0.825,590008499492,-25884400
801040,造纸,-24,-0.25,1150009,17077854,3200595,-2050586,1.501,166685537350,0,42,0.429,5460586,2545587258,398888195,-393427609,1.432,167743326732,6325430
