股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-6,-0.069,12972237,708406841,110531727,-97559490,1.55,7642791044480,24219700,-62,-0.568,-1444927050,107792369820,8424432904,-9869359954,0.885,7601110847345,-258304000
801004,锂电池,-2,-0.03,105169,278545151,12218316,-12113147,1.017,6493124303360,0,861,-0.308,-781950654,63583632500,3335200378,-4117151032,0.781,6496473313732,-114124000
801008,高送转,-1,-0.016,0,26534268,0,0,0.703,999170105981,0,-58,-0.588,-10127574,7894066462,6910982,-17038556,0.697,994573753143,0
801009,充电桩,-3,-0.038,-2656138,178830118,3164988,-5821126,1.609,1308117901087,0,-55,-0.489,-207278604,18621083161,708813154,-916091758,0.854,1298232378590,-27937000
801012,钢铁,1,0.015,647102,21820437,4179782,-3532680,0.667,794854281128,0,-49,-0.498,-76573126,5062825772,733828445,-810401571,0.482,789932803399,-6795900
801016,稀土永磁,-27,-0.28,12429713,132345593,25470838,-13041125,2.162,845500004256,7329150,-41,-0.418,-341218073,13987574734,1526377656,-1867595729,0.877,847801601567,-82797700
801019,物流,16,0.16,3729348,75222987,9163315,-5433967,1.517,1387650539732,4174960,-40,-0.401,-159719203,11675908424,538083045,-697802248,0.684,1382843132040,8814870
801022,换电站,-19,-0.198,978117,33236786,978117,0,1.152,537746353834,0,-95,-0.957,-66802984,5526983311,81871349,-148674333,0.751,534594542972,-3013250
801027,银行,-9,-0.096,-3349020,75445387,24078240,-27427260,1.123,6882931111137,-3547560,-32,-0.328,-447119867,12044009891,3965955530,-4413075397,0.608,6866200611279,-53179300
801031,文化传媒,-15,-0.157,6037867,393453148,58866843,-52828976,2.902,1228698296512,21460800,2997,1.221,-332905602,44769411278,5647772589,-5980678191,1.299,1240575613888,200682000
801032,深圳国资改革,27,0.277,0,9161935,0,0,1.134,106523620701,0,-105,-1.055,-7320272,1448122785,8284786,-15605058,0.676,105516506779,0
