股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-12874,-0.242,212221414,1607146988,617581731,-405360317,2.898,7689650242624,157147000,-514,-1.341,-1949158252,149262106556,19446276556,-21395434808,0.968,7615997178561,-8335190
801004,锂电池,-1622,-0.229,22145157,588514116,75697878,-53552721,1.89,6164560427328,-3589540,-81,-0.793,-722589599,69512309561,4244268870,-4966858469,0.832,6133102083136,-96352900
801008,高送转,-37,-0.376,0,65786821,0,0,1.197,976042910658,0,-31,-0.316,2374236,9255578423,8363902,-5989666,0.756,976114732172,0
801009,充电桩,-24,-0.245,1343750,146424469,8916851,-7573101,1.488,1297587500129,0,-113,-1.136,-193956069,23467124793,1206925811,-1400881880,0.826,1287828471916,-52557600
801012,钢铁,-11,-0.114,-158609,20896580,3106861,-3265470,1.241,739153255310,0,13,0.137,-60928958,3775901292,706363183,-767292141,0.852,741790683215,-4486770
801016,稀土永磁,-47,-0.477,16320988,187549728,59212894,-42891906,1.76,850410093185,5292590,-226,-0.861,-319026563,20744230225,2802465427,-3121491990,1.126,852918590568,-20430200
801019,物流,-18,-0.189,-2222495,97582164,369600,-2592095,2.186,1330663481680,0,-14,-0.148,-60019074,15584270944,706338873,-766357947,1.077,1333691000203,16155900
801022,换电站,-13,-0.135,-248513,48602089,352861,-601374,1.798,512056831421,0,-75,-0.757,41582,6939315615,224143425,-224101843,0.825,509749698758,-3243600
801027,银行,-9,-0.092,-6555596,53463360,15213269,-21768865,1.37,6731813944600,-3089800,37,0.377,-276952310,9052318091,3663316947,-3940269257,0.825,6743773281526,-87755600
801031,文化传媒,-27,-0.274,-4567637,224627609,53100506,-57668143,1.737,1204895737472,1907400,-74,-0.741,-637016801,29622544521,3232130536,-3869147337,0.941,1200163065754,-151071000
