股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-3994,0.053,-17419301,869935054,131907879,-149327180,1.427,7179026323136,3625400,1136,1.193,-663260619,183818118110,24851731305,-25514991924,1.222,7287926582817,711628000
801004,锂电池,-15590,0.108,5195017,502181760,23770141,-18575124,1.697,5877179252416,0,406,0.294,-388935427,81119573018,4917555298,-5306490725,1.063,5901267599535,-41506800
801008,高送转,18,0.189,0,21756181,0,0,0.72,941483806483,0,17,0.55,-13274765,11950872405,50776554,-64051319,1.546,943251460049,-13370000
801009,充电桩,-378,0.214,12206737,250670055,52087243,-39880506,2.045,1062764043200,6819490,996,1.107,-137568067,24124210931,1540617856,-1678185923,0.89,1076002105856,90949400
801012,钢铁,1,0.019,2825664,19362472,3167536,-341872,0.956,735167403280,0,-10,-0.107,24216161,5537670506,697294613,-673078452,1.134,734327122597,-27826100
801014,行业龙头,7,0.071,-4829335,682951140,5966211,-10795546,1.081,22705768143589,0,76,0.864,-692869280,173930048861,1653622826,-2346492106,1.213,22808228764581,-70330300
801016,稀土永磁,-2,-0.025,-2683236,64756913,3879712,-6562948,1.058,817023083514,0,24,0.25,-34170445,11158118249,794388018,-828558463,1.044,821109091396,28265900
801019,物流,-1790,0.176,939751,140796423,13408610,-12468859,2.667,1326884769728,0,2558,0.662,-28772430,17657598921,1101394527,-1130166957,1.101,1330015745792,59087000
801022,换电站,64,0.647,-3432791,128419323,65180346,-68613137,3.661,471910496814,2909210,112,1.126,-16662459,8496064810,959196879,-975859338,0.98,474752747261,71174500
801027,银行,-11,-0.116,-6218286,97458648,38684808,-44903094,1.876,6832943128484,-746169,-50,-0.503,-896443251,15270056824,5921885997,-6818329248,1.041,6792228812667,36306900
801031,文化传媒,-1044,-0.445,28093946,599098801,149986188,-121892242,2.115,1311179871296,-1630640,2965,1.677,1264886679,69914742687,11184426451,-9919539772,0.991,1340211479104,1036710000
801032,深圳国资改革,-65,-0.655,0,24683620,0,0,3.01,104310072787,0,-15,0.695,1364958,2551803470,10586968,-9222010,1.115,105232554307,0
801033,国企改革,-5,-0.035,9517949,867443579,37021100,-27503151,2.186,7063839498432,7838950,32,0.504,-120904749,104281763575,2426652386,-2547557135,1.079,7093429131968,48739600
801035,酿酒,510,0.108,14333342,235702923,102854146,-88520804,4.948,4425062569427,12174400,492,0.081,-441772494,21405189863,4785114533,-5226887027,1.048,4404874652502,-128432000
801038,维生素,-7,-0.079,0,2651775,0,0,0.491,166647653011,0,50,0.503,6133033,1125898872,69930353,-63797320,0.927,167478274977,0
801039,机场航空,23,0.234,716528,52461051,3598606,-2882078,3.335,588060798140,0,43,0.87,-40554506,4362646105,605638542,-646193048,1.162,591286095443,15074500
801040,造纸,11,0.113,273457,5422575,650257,-376800,1.05,164226780259,0,-31,-0.315,30117979,2098296927,241636771,-211518792,1.419,163978109904,273866
801044,土地流转,-9,0.129,-1716033,127896979,375395,-2091428,6.493,337052257600,0,12,0.776,-12836547,5072098914,131329825,-144166372,1.208,338736870592,2834900
801045,医药,-3992,0.079,3277109,292155691,15268181,-11991072,1.614,6025349383616,0,1662,0.705,-99634591,81404455033,8595852835,-8695487426,1.061,6075384746386,-61149400
801046,医疗器械,-1981,0.207,5352479,145271520,11905153,-6552674,1.734,1746644448768,0,868,0.763,-159707705,27453613822,2528036731,-2687744436,1.064,1762720030496,-37330200
