股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-2693,0.084,46765999,1512920986,394025412,-347259413,2.235,7547474700480,87700000,159,0.195,-2614501790,196088425180,24565182008,-27179683798,1.069,7575508257920,39393600
801004,锂电池,-2000,0.029,-3940642,490274853,39214471,-43155113,2.04,5964250393856,0,1761,1.756,1348356919,110050285006,9088780495,-7740423576,1.328,6147496361243,277850000
801008,高送转,13,0.138,0,49539732,0,0,2.236,967463098225,0,110,1.543,-82832363,13180161885,59705076,-142537439,1.299,979842435863,-27179000
801009,充电桩,-1207,-0.003,5386908,240958608,25780026,-20393118,2.191,1207873419584,0,467,1.803,398684247,37080769270,2806068720,-2407384473,1.269,1241919458560,85769800
801012,钢铁,8,0.087,-127359,24644789,8606462,-8733821,1.388,732399933845,0,23,0.238,3185133,4568778721,666062408,-662877275,0.922,733605014914,-16272900
801014,行业龙头,15,0.151,-1018596,1080845513,12380212,-13398808,1.347,23033209897258,-4290000,107,1.076,764072495,206397329297,3748322795,-2984250300,1.072,23315189382099,67903000
801016,稀土永磁,10,0.106,54644,134607302,836968,-782324,3.272,828209026441,0,115,1.16,206185196,16628993033,1440660567,-1234475371,1.442,834815461345,32387100
801019,物流,-934,-0.145,-5801402,177736899,9986623,-15788025,4.169,1345563514112,0,-317,0.131,-318922473,19680417070,1149447947,-1468370420,1.233,1350578085299,-35468500
801022,换电站,12,0.125,490326,42959131,3078802,-2588476,1.597,483916528000,0,204,2.385,62421559,10691644417,652393630,-589972071,1.308,496420219648,-2074280
801027,银行,24,0.245,-1380392,86649121,35782531,-37162923,1.486,6855427013481,-3025290,32,0.32,-330413914,12202278674,4714423085,-5044836999,0.733,6875490919829,-67702200
801031,文化传媒,7,0.077,65499175,776735907,296882409,-231383234,2.183,1383930409163,18607200,807,-0.725,-903075311,72920513397,11476784554,-12379859865,0.967,1374453958204,171973000
801032,深圳国资改革,-17,-0.17,0,28639435,0,0,2.499,104402105575,0,59,0.597,-6890205,2343533208,8691458,-15581663,0.941,104799902501,0
801033,国企改革,-8,-0.088,-36383372,825336810,73287847,-109671219,2.139,7372038771328,-22669600,8,0.187,-698114502,101945073813,2731096757,-3429211259,0.95,7390880509191,-83858300
801035,酿酒,-10,-0.109,4951937,383138422,88448981,-83497044,6.068,4653134409442,-11803100,4,0.043,657753085,33377574818,8818456045,-8160702960,1.27,4718992567465,315765000
801039,机场航空,7,0.073,-818221,12545497,1201786,-2020007,0.769,589831561830,0,74,0.744,-2696912,2893673424,480014142,-482711054,0.734,596057444413,-2028910
801040,造纸,-8,-0.085,-436254,30727871,14207724,-14643978,6.259,167636992972,0,2,0.03,18604761,2371992594,348011038,-329406277,1.181,168667045120,0
