股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,15,0.153,56859111,551959706,131778798,-74919687,1.406,7200868072256,17961200,-312,-1.323,-457240087,92136518835,8247578100,-8704818187,1.004,7065945756406,-25932400
801004,锂电池,301,0.035,51295275,674500271,140310551,-89015276,4.069,6223938522176,23761500,1986,-1.02,-275753054,64644443691,4652694770,-4928447824,1.211,6146984715935,175849000
801008,高送转,-8,-0.084,0,34126106,0,0,1.812,958058191667,0,-162,-1.628,2416962,7408000048,7807257,-5390295,1.066,945700509568,0
801009,充电桩,-6,-0.06,21611494,185050032,36378039,-14766545,2.659,1261844212341,14701900,-95,-0.959,5473304,18338437689,857392347,-851919043,1.006,1257071702670,54877200
801012,钢铁,-16,-0.165,-153321,17678486,1323475,-1476796,0.896,773731247412,0,-115,-1.155,-1083846,4839692731,711160224,-712244070,0.969,766306575635,-5593150
801016,稀土永磁,-11,-0.119,2023885,32462557,2960923,-937038,0.966,804830367686,0,-176,-1.761,-128477346,8143789734,891654461,-1020131807,0.973,789358148536,8470220
801019,物流,-18,0.028,4771381,240690766,25003617,-20232236,3.08,1355395484406,3953090,807,-0.643,49150815,18405630122,1444023343,-1394872528,1.256,1344386602149,143667000
801022,换电站,-16,-0.167,651880,32082327,651880,0,1.065,504405480274,0,-127,-1.272,-31673066,4864537097,103484040,-135157106,0.867,498999192231,-3228870
801027,银行,-7,-0.078,21571,53090046,17658013,-17636442,0.93,6681392954568,0,61,0.62,1135970906,15698659081,6678445270,-5542474364,1.166,6719057010939,268732000
801031,文化传媒,-27,-0.278,-2515516,161496222,25482244,-27997760,1.401,1166467437323,-9738450,-650,-2.701,-576985215,27608409365,3058268037,-3635253252,1.015,1138586647239,9883510
801032,深圳国资改革,2,0.026,0,12269782,0,0,1.398,103536054591,0,-235,-2.351,-2716393,1664830872,4379485,-7095878,0.682,101726136303,0
801033,国企改革,-11,-0.118,-1858307,590768385,14897961,-16756268,1.857,7346737020160,0,-175,-1.639,-116351238,83750443020,2030810043,-2147161281,1.055,7266467050948,-2017820
801035,酿酒,494,-0.054,-957472,211802308,79982666,-80940138,1.674,4767426316943,17463500,-836,-2.369,-1661609429,23237795580,4724109651,-6385719080,0.969,4670263675927,-219252000
801039,机场航空,-11,-0.118,47659,10863953,688253,-640594,0.629,644140432105,0,-114,-1.143,-96437727,3282946170,594269808,-690707535,0.902,635024874606,4277410
801040,造纸,-31,-0.313,733984,9711172,1377199,-643215,1.185,170784530537,0,-238,-1.784,-14064477,1775514126,204839723,-218904200,0.965,167881477303,-3134710
801044,土地流转,-11,-0.115,710074,56406168,710074,0,3.109,358004781996,0,-180,-1.66,-9398379,5348094972,88328937,-97727316,1.138,353030394514,0
801045,医药,-13,-0.134,-12088891,512282458,52380458,-64469349,2.039,5931095558587,806273,-1505,-2.715,-2249705552,72338640841,5801617321,-8051322873,1.008,5796310294542,-268126000
801046,医疗器械,-7,-0.07,3003230,157669240,22137366,-19134136,1.807,1684489921216,-3261730,-576,-2.104,-133224265,21395615009,1644241750,-1777466015,0.968,1653413890103,9706980
801047,钠电池,-8,0.048,3569600,227405857,5371200,-1801600,1.729,2054942551198,0,-131,-1.066,-49788901,15829828125,116431005,-166219906,0.979,2041125048311,-30678100
801048,黄金,-16,-0.163,-906537,23914009,661197,-1567734,1.192,825477876978,0,-158,-1.582,-106567786,5025639085,405329480,-511897266,0.879,813586048398,-37286000
801049,租售同权,10,0.104,0,17045421,0,0,1.521,478767357223,0,-180,-1.807,-10965484,3494839502,10697867,-21663351,1.063,472619510742,0
801050,彩票概念,-17,-0.174,0,120713117,0,0,4.067,144080704881,0,-174,-1.75,-16640650,9430381025,18871749,-35512399,1.125,142917639609,3760000
801052,环保,806,0.067,33129702,248506932,83337053,-50207351,2.791,1723412321760,27871100,5227,0.304,400136952,28902234031,3244938516,-2844801564,1.437,1716544557952,304064000
801053,零售,-17,-0.173,-1596152,266001620,18522655,-20118807,2.361,2757124579647,3054040,-345,-2.224,-233345540,38831417779,1727486447,-1960831987,1.105,2694878279590,-76455200
801057,石油石化,-7,-0.076,-282048,53841255,10536843,-10818891,1.877,2674269346582,0,-13,-0.139,70181843,8047370914,1204406885,-1134225042,1.151,2671978349693,93699300
801062,军工,206,-0.082,13816701,547549625,109993923,-96177222,2.197,4429624328128,35914200,-101,-1.168,-1006209503,61262783935,5611186712,-6617396215,1.112,4374515695104,-85327000
801067,面板,3,0.036,-2215391,134527985,6550782,-8766173,1.497,1966244377540,0,-282,-1.629,-582226123,21470730399,1426174287,-2008400410,0.946,1927673585582,-193235000
801070,光伏,0,-0.004,20133094,309405423,42498175,-22365081,1.635,6618704162624,14701900,-174,-1.136,-391955242,58874751405,5344159914,-5736115156,0.995,6538108896191,-198263000
801071,保险,43,0.438,1268969,28312548,12067653,-10798684,2.609,1764326248586,0,59,0.595,-45730872,6347990449,2098663885,-2144394757,1.296,1778304851634,49197500
801074,核电,-14,-0.146,-316901,22025405,749099,-1066000,0.826,840616831092,0,-98,-0.989,-93431348,5791547519,411967561,-505398909,0.989,834798527940,4175930
801075,自主可控,-20,-0.201,2423163,22631966,3623711,-1200548,0.886,356107956899,0,-250,-2.5,-164095417,6326363849,413619183,-577714600,0.888,347871363106,-56455300
801076,乡村振兴,-17,-0.18,32755112,138673529,39943705,-7188593,1.944,849532683834,0,-163,-1.638,173304940,12540968768,658670842,-485365902,1.03,837783777861,-1329860
801080,煤炭,-10,-0.105,-2409257,41960047,13066133,-15475390,1.524,1406928328927,-5152660,-75,-0.753,-149455132,5708605088,850641031,-1000096163,1.02,1400785559636,-40665100
801081,证券,9,0.098,112122199,582792303,367757593,-255635394,2.052,2722321301694,107502000,-1997,-2.773,-2995128816,52255051166,18338337700,-21333466516,0.76,2666056806505,-958424000
801082,ST摘帽,495,-0.042,-33719006,240283320,23558780,-57277786,3.58,1663247595968,0,344,-1.507,-565805376,26826868267,1668496173,-2234301549,1.201,1636637114410,-39300800
801085,人工智能,-4,-0.028,15947488,1139385325,120616162,-104668674,1.612,7937668355456,11483900,-746,-2.25,-3772916841,162921264409,10568507486,-14341424327,1.018,7737029325010,-819508000
801086,玻璃,18,0.187,94800,13136502,428495,-333695,1.091,318023711016,0,-59,-0.594,-20138167,2648961182,275193275,-295331442,1.055,315227570301,-13682900
801087,风电,-68,-0.088,14859295,160797345,38342805,-23483510,1.717,2264557781248,14701900,-176,-1.046,-265760978,21873959962,1521481053,-1787242031,1.015,2241946227007,82504600
801088,有色金属,-7,-0.074,3665162,77671445,8262414,-4597252,1.017,2520540243725,0,-144,-1.441,-194854066,17885135093,1598790359,-1793644425,0.909,2478769309095,-60415000
801092,蓄电池,-37,-0.375,0,3592318,0,0,1.129,102371145454,0,-210,-2.1,-382478,799292576,0,-382478,0.951,100308427434,0
801093,天然气,-8,-0.089,-9430209,83577335,10905726,-20335935,2.248,2568598477440,-6326140,536,0.475,-62849847,11134937074,1112423492,-1175273339,1.047,2569504316458,6187220
801095,游戏,-16,-0.163,9750478,133405905,33862028,-24111550,1.635,679514637058,11065000,-826,-3.066,-1602372938,20618398021,2764712180,-4367085118,1.027,654984931771,-404801000
801096,钽电容,-37,-0.373,0,4650218,0,0,1.338,75532663428,0,-106,-1.065,-8469974,783172878,22179082,-30649056,0.804,75700855821,0
801097,流感,-19,-0.196,0,19772602,0,0,1.003,397553357368,0,-274,-2.75,-13194235,5393643026,102287750,-115481985,0.988,388006727826,0
801099,覆铜板,0,0.003,947505,9509077,2269605,-1322100,0.625,254078276556,0,-151,-1.511,-14552502,2906210802,144423690,-158976192,1.102,248509822451,2257850
801100,多胎概念,-21,-0.211,151426,145049265,3821233,-3669807,3.329,604837480987,0,-359,-2.335,-196638819,13010351287,442895571,-639534390,1.026,591636689169,-25915800
