股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-7605,-0.057,65098733,1476008553,342663006,-277564273,2.573,7317145354368,81979600,2578,0.911,-521049322,168379317220,22072624748,-22593674070,1.089,7381074372224,67056000
801004,锂电池,-3412,-0.12,8333730,542485388,26242940,-17909210,2.237,5889924786560,0,589,0.975,-159911212,68932001572,4131215327,-4291126539,1.02,5928572272233,89456600
801008,高送转,7,0.077,0,109891760,0,0,3.051,943333571451,0,106,1.069,3229033,12635853482,17477548,-14248515,1.314,948728752313,0
801009,充电桩,-1803,-0.038,16067494,250555517,33101308,-17033814,2.312,1073280580288,6836300,44,1.915,98344304,28199553076,2082538144,-1984193840,1.082,1097647142336,33191400
801012,钢铁,-8,-0.081,1361212,29361665,4210149,-2848937,1.343,734673923700,0,22,0.225,-95899180,4930631769,707059625,-802958805,1.047,734565954704,-64534100
801014,行业龙头,-18,-0.185,-2981156,1187566346,2772260,-5753416,1.779,22774504882944,0,34,0.392,-399789027,167384534846,1693822756,-2093611783,1.062,22868217877408,-139858000
801016,稀土永磁,-10,-0.109,-2410351,67084841,3681654,-6092005,1.619,818713683562,0,82,0.823,-54310415,10266314674,818234652,-872545067,1.071,823647968564,3766480
801019,物流,-799,0.082,-8752884,200804595,12617207,-21370091,3.57,1330277723264,1022280,556,0.711,-221762421,16284177318,1147799351,-1369561772,1.068,1335466985984,11052900
801022,换电站,-6,-0.062,5051063,69670003,16018802,-10967739,2.111,473146177782,-412132,172,1.725,-108763299,8059115585,786663258,-895426557,0.956,479480835868,-182589000
801027,银行,-15,-0.16,-26487402,96338547,30043837,-56531239,2.076,6780500954523,9117760,-633,-1.337,-1338933586,16058914771,5816163331,-7155096917,1.205,6694804933636,-211684000
801031,文化传媒,-1635,-0.159,54584789,626569077,176625341,-122040552,2.15,1338516987712,27508800,2075,0.129,-677670182,60537094294,8471609690,-9149279872,0.839,1339911630979,137660000
801032,深圳国资改革,-14,-0.144,0,31367947,0,0,3.947,105157224203,0,34,0.348,-501289,2526777702,6109007,-6610296,1.104,104813406774,0
801033,国企改革,-22,-0.225,-5827543,909272982,34248500,-40076043,2.152,7069327482304,0,20,0.306,-372789555,99462584251,2127218743,-2500008298,1.016,7058647184727,-70707900
801035,酿酒,-382,0.18,1021470,246878456,46969898,-45948428,3.919,4401229577472,1800760,3263,2.639,1164732776,32516354165,9340249311,-8175516535,1.334,4521249761536,251145000
801038,维生素,-14,-0.142,0,3093752,0,0,0.676,167363211232,0,-17,-0.179,10084263,1110221128,85700533,-75616270,0.991,167748601877,6596940
801039,机场航空,-7,-0.07,-553110,71913620,1968229,-2521339,4.502,590517526219,0,19,0.196,-79831681,4560250315,568535911,-648367592,1.248,594119103113,10590400
801040,造纸,6,0.068,4746506,29995939,4746506,0,2.496,164718979517,0,151,1.51,100764625,3054602118,344492245,-243727620,1.648,167828862867,0
801044,土地流转,-234,-0.346,-6886531,123553237,8274115,-15160646,7.505,337649840576,0,-6,0.149,-91418034,5135029238,189767720,-281185754,1.125,339836287223,0
801045,医药,-2527,-0.027,13426619,444666682,70009926,-56583307,1.799,6068304485728,14846800,-450,-0.257,-840115776,71807186535,6901299960,-7741415736,1.009,6063051597464,-24056100
801046,医疗器械,-807,0.058,18953221,205942538,65779071,-46825850,2.843,1760826846432,18304200,-11,-0.089,42979316,22897564766,2142633960,-2099654644,1.024,1759500386902,142318000
801047,钠电池,-4,-0.047,-1811400,101443241,0,-1811400,2.283,1546027329378,0,81,0.813,-43425539,13359065720,190471324,-233896863,1.011,1549643984690,-6695120
801048,黄金,-40,-0.403,-2616639,55694721,3109536,-5726175,1.568,810605768512,0,38,0.493,-143358998,7485282407,631688873,-775047871,1.083,811200773258,-48677800
801049,租售同权,-43,-0.438,0,13640992,0,0,0.974,454343899022,0,44,0.443,-15410074,2811592878,11068674,-26478748,0.829,456192537474,0
801050,彩票概念,28,0.283,0,169890411,0,0,2.779,141796244583,0,32,0.837,-7944389,8991084182,49799651,-57744040,0.861,142003370322,-315396
801052,环保,-10,-0.108,-13928109,204748981,26626962,-40555071,2.575,1661183216435,-814784,-131,0.182,-341779794,23039119396,1518121927,-1859901721,1.05,1665092091867,-64832500
801053,零售,-1222,-0.175,-735439,542907399,30575495,-31310934,2.885,2695445223168,1022280,68,0.85,-242614331,46717026416,1955236260,-2197850591,0.966,2740066796910,-30536900
801057,石油石化,-399,0.006,-294055,75844521,14756922,-15050977,2.493,2741548837504,-3726000,8,0.297,-156106166,9516224870,1604331634,-1760437800,1.077,2726354005163,-118343000
801062,军工,-3601,-0.011,-16145668,714809055,75105722,-91251390,2.546,4346131394496,20143400,61,0.748,-916318720,85617289753,6322316750,-7238635470,1.114,4360477109632,-128633000
801067,面板,-2013,-0.131,2865684,401092053,65713247,-62847563,2.769,1990823129728,17406500,105,1.101,-348386348,45492584131,4272157761,-4620544109,1.149,2014761438400,-118313000
801070,光伏,-2711,-0.115,8457682,853803733,136966174,-128508492,2.029,6604493937728,10754300,-144,0.839,235461467,105873057142,10176327459,-9940865992,1.062,6673509752320,354136000
801071,保险,0,0.009,-319180,25349848,11438035,-11757215,1.137,1841562875483,0,-24,-0.243,247798461,5335650316,1979178461,-1731380000,0.972,1835946127827,-36245200
801074,核电,6,0.063,3221859,107208741,35564050,-32342191,3.117,803062120192,16012500,65,0.794,-82273724,9758725774,1081231752,-1163505476,1.282,801162045783,-20618100
801075,自主可控,46,0.46,-1938286,140288862,17409347,-19347633,4.671,382637330240,0,48,0.778,-378213596,14448924662,979895971,-1358109567,1.304,383708305667,-137428000
801076,乡村振兴,-193,0.07,-2227683,77258984,365200,-2592883,2.046,817096815168,0,68,0.878,-64540086,11282090636,382260440,-446800526,1.1,821474171051,5050130
801080,煤炭,-7,-0.08,-812436,29498792,4547941,-5360377,1.056,1459203606640,0,32,0.329,66684795,7536310119,1495424365,-1428739570,1.115,1473253214113,2240000
801081,证券,-28,-0.286,-3983777,72840581,14624557,-18608334,1.279,2334793072952,0,-77,-0.777,-1335260281,14787346459,3742074758,-5077335039,1.02,2319401930225,-274258000
801082,ST摘帽,312,0.124,6179789,378399019,37773509,-31593720,3.612,1600860923840,0,345,0.569,-281291051,28276355600,1617839491,-1899130542,1.054,1607146255278,-21687400
801083,电阻电容,-3,-0.032,0,8112285,0,0,1.254,266070922703,0,142,1.421,-7509131,2445498947,125288087,-132797218,1.079,268071837441,4450850
801085,人工智能,-694,0.06,15204701,3925784299,661252319,-646047618,3.222,8012179011392,-33103700,6460,0.767,-2037428891,330241162602,36515111800,-38552540691,1.097,8055153762816,819531000
801086,玻璃,0,0.005,136753,13006741,1014396,-877643,1.712,297320428099,0,181,1.811,83534197,3009810570,507445198,-423911001,1.238,305385664667,-3983940
801087,风电,-618,-0.186,-1173609,318325961,64399074,-65572683,2.107,2198750673344,22548000,-728,-0.22,-614409653,30218088606,2501301519,-3115711172,0.958,2182141514496,-41595300
801088,有色金属,-219,-0.195,4405741,121922021,14424542,-10018801,1.446,2444059431232,0,564,0.698,-390781121,22960154126,1999757479,-2390538600,1.064,2452927124672,513142
801092,蓄电池,-15,-0.151,0,4677693,0,0,0.772,104737064121,0,91,0.916,-819470,1460163674,799908,-1619378,1.031,105679336930,0
801093,天然气,17,0.176,-3248395,75298755,13217759,-16466154,2.485,2591731349232,0,43,0.487,-120074902,10206584884,952791871,-1072866773,1.084,2576901602683,5094790
801095,游戏,-7,-0.074,-41436369,603525397,174121204,-215557573,3.015,849821554202,19065900,993,0.07,-2336785065,51474136738,10381328956,-12718114021,0.961,850274239800,-553599000
801096,钽电容,10,0.1,0,1099965,0,0,0.526,70451029746,0,-44,-0.446,-2710352,542454112,8790193,-11500545,0.831,69412865387,0
801097,流感,-18,-0.084,-422352,18021906,0,-422352,1.4,412383868480,0,-36,-0.262,-16806405,4327330360,108176093,-124982498,1.038,412327508765,-7214420
801099,覆铜板,-330,0.691,5245334,102697051,10827007,-5581673,2.928,272547948096,0,203,2.277,79860819,9832250079,616122438,-536261619,1.203,276051844711,63415700
