股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-17238,0.112,40187850,695749518,172061527,-131873677,1.416,7636022736896,29228600,4229,1.844,1703017113,156032696812,23035866517,-21332849404,0.962,7760598307392,1055970000
801004,锂电池,-3184,0.174,16809778,524082795,72194731,-55384953,1.71,6381261256576,21312100,1405,0.923,-689522343,79385698900,5544544323,-6234066666,0.875,6425843992896,23197600
801008,高送转,-2,-0.025,0,27942058,0,0,0.574,984259072221,0,114,1.144,5609776,12356695329,10358770,-4748994,0.848,997233536048,0
801009,充电桩,-2534,0.152,-7382221,153128297,20286348,-27668569,1.286,1295785917376,0,143,1.561,-90917040,25288228115,1553617804,-1644534844,0.975,1316833035158,11325100
801012,钢铁,23,0.236,-1349308,13922304,943550,-2292858,0.813,748823374891,0,55,0.558,-115617031,3610830775,572657522,-688274553,0.732,750815144309,-12083000
801016,稀土永磁,-10,-0.101,8941387,105128570,22754137,-13812750,1.184,845953569443,8545420,909,1.091,-334004706,14552102771,1777176627,-2111181333,0.664,850471167807,-55626200
801019,物流,-727,0.224,2332768,103631885,8758677,-6425909,1.662,1343542036992,0,62,0.627,91809021,16427273376,1091687903,-999878882,0.915,1353105234297,-2004760
801022,换电站,13,0.131,0,39402152,0,0,0.969,510604395520,0,671,1.712,-86430140,8040615285,190134451,-276564591,1.003,519846024960,-7304600
801027,银行,21,0.218,-4988316,61143067,17408925,-22397241,1.547,6769058136793,0,61,0.612,34676350,9219288411,3836145829,-3801469479,0.928,6800363145546,137729000
801031,文化传媒,-8,-0.087,-10240114,218485765,57434875,-67674989,1.676,1212429894507,-7367160,-34,-0.347,-683383512,27645865902,3352871270,-4036254782,0.915,1206869735418,-56525100
801032,深圳国资改革,16,0.162,-451520,51005757,8387980,-8839500,4.481,105587358017,3554060,-150,-1.508,-62649099,2635083198,82923590,-145572689,1.019,104328061858,-2622670
801033,国企改革,15,0.184,4339496,575750602,17159140,-12819644,2.232,7377019288192,0,40,0.573,104120618,80340644367,1854629833,-1750509215,0.918,7413429871480,110930000
801035,酿酒,-1,-0.012,12837961,126213157,59850801,-47012840,2.327,4466231281646,-2164650,-5,-0.055,-374553803,13777276077,3017339708,-3391893511,0.825,4462003281574,-160383000
801039,机场航空,7,0.075,-513602,9190440,2375385,-2888987,1.022,633768099549,0,16,0.162,-125720902,2757538717,496605033,-622325935,0.862,633530965672,-40719000
801040,造纸,10,0.105,-638193,6009385,0,-638193,0.669,167976336647,0,-74,-0.145,-25060449,1526207516,163311185,-188371634,0.696,168181063866,-5794570
801044,土地流转,33,0.332,-409278,45972846,2504242,-2913520,2.343,346688748234,0,-22,-0.22,-14762995,4070718132,149792848,-164555843,0.866,344097922619,-16680500
801045,医药,14,0.166,-428167,330415474,13477184,-13905351,1.784,6039873802591,0,868,0.747,-134748533,47660029580,4257377680,-4392126213,0.824,6064162223298,47566000
801046,医疗器械,10,0.104,-4570105,61405628,3656126,-8226231,0.96,1758435038893,0,69,0.694,-248521524,14360297639,1412784150,-1661305674,0.855,1765362497543,-109622000
801047,钠电池,11,0.114,295014,106256303,690474,-395460,1.478,2052384252152,0,78,0.78,-22587807,18044303160,444168437,-466756244,0.974,2058005516803,12475400
801048,黄金,3,0.04,1092565,30669500,2968632,-1876067,1.117,803392326017,0,106,1.163,107742311,7084828613,945450766,-837708455,1.031,814390620420,38804400
801049,租售同权,54,0.55,0,27213966,0,0,2.652,434381172924,0,-12,-0.129,936743,2295641768,5999549,-5062806,1.04,427587802521,0
801050,彩票概念,3,0.036,0,25714598,0,0,1.082,135823583880,0,-20,-0.208,-535660,4096960572,15113799,-15649459,0.679,135214449119,0
801052,环保,-2697,0.028,-19519224,192276899,17388767,-36907991,2.131,1705883267328,-3405210,55,0.621,-288175000,20822009558,1326438141,-1614613141,0.95,1713659574059,-43367400
801053,零售,-1190,0.094,-2831413,378944108,18255927,-21087340,2.207,2721846696448,3130030,556,0.664,-183356558,44413271750,1287745083,-1471101641,0.957,2733379128042,6063430
801057,石油石化,24,0.247,401178,34868630,2663720,-2262542,1.16,2718792690578,0,21,0.215,-140997009,5802942330,637866249,-778863258,0.786,2711245463051,7651830
801062,军工,-11588,0.145,21138901,610408338,100394682,-79255781,2.027,4640576535552,12533100,701,1.419,-390048680,90824347006,7701642035,-8091690715,0.958,4691435287488,-104486000
801067,面板,-5793,0.064,3049344,175555499,21179165,-18129821,1.129,2067813454400,3554060,121,1.31,-32747703,35192108258,2830272540,-2863020243,0.807,2098006942223,75043200
801070,光伏,-2893,0.078,-16011179,704705563,72992855,-89004034,2.644,6992721709824,-9903100,316,0.472,-1252136075,90810865231,7226022321,-8478158396,0.986,7007880963584,-475811000
801071,保险,49,0.5,-3907331,32781753,18623462,-22530793,2.014,1716066265290,-5616000,12,0.127,-15909192,2622380110,787441831,-803351023,0.762,1712335247797,-49621500
801074,核电,-1,-0.01,4380924,79089569,11969360,-7588436,1.538,848518715164,0,66,0.66,-52382240,8594389160,642424309,-694806549,0.836,849259516781,14920700
801075,自主可控,-8,-0.087,2557465,57860814,14896305,-12338840,1.09,379686213877,2518300,115,1.157,76527696,11879908030,1229012506,-1152484810,0.904,385823085370,105913000
801076,乡村振兴,-574,0.348,4409753,128813292,26820803,-22411050,2.358,832700779648,7253480,29,0.492,-167920006,11123683310,443824608,-611744614,0.861,834719792282,-4344860
801080,煤炭,12,0.129,-3187266,38338801,5096979,-8284245,1.391,1510011587797,0,-22,-0.222,-810913283,7595224511,1261041314,-2071954597,0.952,1495009994837,-170281000
801081,证券,12,0.129,-7876958,50938564,10794664,-18671622,1.275,2341124886867,0,52,0.524,14849526,9483144188,3032460794,-3017611268,0.933,2348189725600,104611000
801082,ST摘帽,-2087,0.173,8281013,238379423,19003188,-10722175,2.775,1649279596992,3396740,41,0.784,12477854,23645832967,1360213714,-1347735860,0.922,1654933449098,80779800
801085,人工智能,-3546,0.033,27616406,1246073871,174121818,-146505412,1.267,8097807631776,44120000,1434,0.764,738749471,216176135404,17039112637,-16300363166,0.868,8177553471584,442064000
801086,玻璃,10,0.104,-2706057,13804234,828000,-3534057,2.291,322594162074,0,26,0.262,-63150009,2806694237,336132897,-399282906,1.085,322443544453,-7667260
801087,风电,-146,0.04,-960010,200819071,11984404,-12944414,2.359,2353454897408,0,19,0.196,-294569909,25089410549,1577251243,-1871821152,0.933,2350141762048,-11711300
801088,有色金属,-597,0.022,4236839,258739558,49910462,-45673623,1.445,2510788885504,0,53,0.537,-384513852,29608590753,3150326191,-3534840043,0.696,2523811005329,8173960
801092,蓄电池,20,0.208,0,11867515,0,0,0.913,119808342873,0,75,0.758,352686,1942863093,352686,0,0.737,119919254421,0
801093,天然气,9,0.096,-3817051,78137974,7314941,-11131992,2.248,2611847029700,0,-266,0.447,-334265924,9610943524,720798875,-1055064799,1.006,2603490373411,-22943400
801095,游戏,-8,-0.089,2425061,123404921,23688899,-21263838,1.246,748840490683,-4076360,-28,-0.285,-731962103,23547774290,3697223577,-4429185680,0.903,745168708831,-147398000
801096,钽电容,-7,-0.077,0,1409543,0,0,0.345,77628754240,0,136,1.366,1516575,681510995,37958711,-36442136,0.626,78696828583,3192500
801097,流感,10,0.104,-2312377,11688183,345952,-2658329,0.893,402813556604,0,53,0.531,-14434492,2351335361,84360401,-98794893,0.792,404734441135,0
801099,覆铜板,-5,-0.056,-583282,23097809,541226,-1124508,1.016,271403241923,0,149,1.493,36521018,4662350887,267117851,-230596833,0.725,275269771141,-3192680
801100,多胎概念,4,0.047,17800,50614496,1377509,-1359709,2.352,612200399752,0,-336,0.275,-40148732,8500904647,407545898,-447694630,0.951,614019201794,-56397700
801102,涤纶,4,0.04,0,16574834,0,0,1.261,399937479451,0,65,0.651,2354020,2300121510,161728855,-159374835,0.781,402554009532,7303950
801104,开板次新,0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,0,1.0,0,0
801112,互联网金融,5,0.052,-4369075,54110395,2805293,-7174368,0.991,980061851042,0,-280,0.263,-356792583,15869545808,2601172773,-2957965356,0.87,975147749159,-102813000
801114,外贸,-293,0.066,3252846,123761456,7423167,-4170321,1.211,819944253280,0,101,1.072,-132217969,22211667689,469833729,-602051698,1.024,834703032352,-14973100
801115,海南,7,0.075,-476070,33867327,809999,-1286069,1.368,417006552524,0,-6,-0.07,-37618925,5438114784,166110059,-203728984,0.762,416057640936,0
801117,港口,8,0.085,0,3944378,0,0,0.883,408156883626,0,15,0.153,-29073487,957887809,136305204,-165378691,0.857,408115817995,1038530
801120,电力,479,-0.203,-1190839,249262799,55100597,-56291436,3.89,2087426549445,-2595990,411,-0.889,-845092019,17467255136,2463834580,-3308926599,1.045,2074409643118,-63160300
801122,壳资源,4,0.042,7588218,67571172,15151071,-7562853,1.184,370334000064,0,86,0.942,-69431584,10119545046,783591636,-853023220,0.8,373287748666,-11253900
801123,服装家纺,6,0.061,-1406717,30819327,350351,-1757068,1.238,467231502051,0,41,0.411,-80789216,5809020929,401459170,-482248386,0.929,468855957036,-7180940
801126,期货概念,-127,0.417,-3149530,15838819,1377635,-4527165,1.513,630896697600,0,35,0.541,-26038394,2219512528,409105184,-435143578,0.923,631557315613,5106030
801127,海航系,37,0.372,427849,1094826,427849,0,2.123,21308023454,0,74,0.743,-513494,116783550,4709219,-5222713,0.758,21395708561,0
801128,国产软件,8,0.088,4086690,319829306,57212417,-53125727,1.692,1837620861458,933920,25,0.256,19909054,43806112467,2935910126,-2916001072,0.866,1843782391098,120905000
801132,粤港澳,30,0.302,-489153,60541554,10645853,-11135006,1.363,537828339856,3554060,69,0.698,-61114268,7651462871,272874821,-333989089,0.755,538907738247,-19591200
