股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-2008,-0.088,35857592,1425303573,305374861,-269517269,2.261,7756596375296,38377400,-657,-1.988,-6085983646,179832540204,20467894706,-26553878352,1.205,7583167072896,-1117950000
801004,锂电池,-1048,0.042,11558707,722447495,62387828,-50829121,2.455,6425505013120,7329220,232,-0.626,-422281893,94471581559,6445903817,-6868185710,1.129,6404606822850,-2986890
801008,高送转,-12,-0.121,0,48323985,0,0,0.993,996381086769,0,-79,-0.793,-1247394,9676387896,25143022,-26390416,0.879,989020983977,-6040080
801009,充电桩,30,0.372,7431067,315643176,34550502,-27119435,3.087,1322381703104,7473720,1786,0.141,-153139107,34400149149,2135061255,-2288200362,1.386,1314980840704,30483600
801012,钢铁,2,0.022,816442,16427158,1521177,-704735,0.753,750918909737,0,-89,-0.897,-128197591,3725994523,454323162,-582520753,0.756,744702718695,0
801016,稀土永磁,-47,-0.479,6788654,86342282,17540040,-10751386,0.812,847386192073,5952650,-67,-0.671,-114042644,17195042499,2438584572,-2552627216,0.73,842602150214,-20192800
801019,物流,0,0.006,3185200,164079281,12099641,-8914441,2.163,1353974113200,0,-136,-1.361,-1206235,18480678042,1098165128,-1099371363,1.081,1338904476688,-15038100
801022,换电站,-10,0.164,-418520,92383707,789000,-1207520,2.834,520508381065,0,-88,-0.594,-149632136,10370570042,269064492,-418696628,1.409,515390149671,-12896400
801027,银行,8,0.087,-9984092,67747318,18802133,-28786225,1.818,6787943811225,-285001,4,0.042,170514131,12219948406,5376782172,-5206268041,1.148,6798097091498,-322982
801031,文化传媒,-602,-0.025,45824987,201635020,87870319,-42045332,1.453,1209531842880,20783400,-741,-2.233,-182816604,34129049160,4826718400,-5009535004,1.138,1186144766558,434430000
801032,深圳国资改革,-71,-0.716,2806986,27332433,5112870,-2305884,2.585,103983962201,0,-169,-1.699,-12821791,2875727549,64199110,-77020901,1.087,102427878784,6953820
801033,国企改革,2,0.07,19995855,885004649,55592097,-35596242,2.564,7423859502208,20278400,-130,-1.172,-349385523,100833158808,2399140685,-2748526208,1.165,7345764298431,-55674700
801035,酿酒,-10,-0.106,-6824060,73723985,10024771,-16848831,1.296,4463933047595,-5634190,-91,-0.914,83102598,16239952853,3690928990,-3607826392,0.98,4468853234522,-37948600
801039,机场航空,4,0.041,839140,19458867,2665340,-1826200,2.072,632986449274,0,-392,-1.925,-74949916,4173726623,929456365,-1004406281,1.745,619938315095,24802800
801040,造纸,5,0.058,354958,7416753,833847,-478889,0.813,168271508076,0,-107,-1.076,-48568298,1929424721,192944892,-241513190,1.038,166232641934,-3370000
