股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-12,-0.128,-17734246,601708536,38726383,-56460629,1.324,7544174923955,0,-907,-1.473,-2618250976,109970617807,8287511426,-10905762402,0.874,7452034095196,-404423000
801004,锂电池,2,0.047,12143898,584681642,85924519,-73780621,2.525,6374127227987,-7114800,-95,-0.925,-690234168,69384041218,4602700011,-5292934179,0.912,6306578332322,23635300
801008,高送转,-38,-0.386,0,40141519,0,0,2.641,998147216100,0,-89,-0.891,859734,8309996283,5598328,-4738594,0.916,991918732389,0
801009,充电桩,23,0.328,482963,176279597,10836514,-10353551,1.928,1283257009216,0,473,-0.268,22605149,19228276161,1432314563,-1409709414,0.971,1274208869760,43064800
801012,钢铁,-30,-0.301,-8379510,88036554,22435302,-30814812,8.137,772088321794,0,603,1.035,-189777316,12317583431,3187104683,-3376881999,3.194,786382096128,-46017800
801016,稀土永磁,5,0.055,139666,66190435,12670600,-12530934,2.426,824208031030,0,-81,-0.818,-76709454,9268456162,1281920312,-1358629766,1.17,818884238286,11297300
801019,物流,1,0.011,-890994,129844856,1601452,-2492446,3.917,1368119085264,0,-39,-0.392,-85086012,14517675599,898618220,-983704232,1.14,1365148767660,63941000
801022,换电站,53,0.531,659956,128839453,1002750,-342794,5.185,521450592782,0,-10,-0.11,-35083799,7088092372,124809793,-159893592,1.339,513392955746,-16033300
801027,银行,6,0.068,-1851560,53968183,16589282,-18440842,1.468,6755550917497,-3780000,79,0.793,643572829,14984362565,6335692766,-5692119937,1.446,6818367775429,678000000
801031,文化传媒,-29,-0.297,3650065,219778287,28805039,-25154974,1.91,1198266583368,3777970,-200,-1.322,-647535861,30448457956,3245711422,-3893247283,0.961,1188005375584,-32026400
801032,深圳国资改革,-66,-0.666,0,44336000,0,0,5.156,104332196936,0,-83,-0.83,-4252054,2242624292,7554290,-11806344,1.139,104149708037,0
801033,国企改革,-19,-0.172,3750263,1056976168,48968011,-45217748,3.369,7433654534080,-460891,-55,-0.538,-613448362,95206659851,2086985868,-2700434230,1.164,7416761568696,-47546100
801035,酿酒,-8,0.067,8746737,196185688,59230693,-50483956,3.193,4791838065664,0,-2,0.123,496659434,28705810547,8314639324,-7817979890,0.954,4813523415402,253040000
801039,机场航空,-17,-0.171,-3107100,18382352,2692897,-5799997,1.843,647484005396,0,8,0.084,-10050378,3488799721,899463880,-909514258,1.155,649581402318,-46434600
801040,造纸,-9,-0.097,-3461517,12131785,376216,-3837733,2.959,174104331332,0,-89,-0.898,-35540662,1704423478,196573831,-232114493,1.039,173256926794,0
801044,土地流转,-69,-0.694,-353158,71107182,1763088,-2116246,3.211,354819783682,0,-81,-0.816,-20991877,6109828065,103675520,-124667397,1.094,354394148349,0
801045,医药,-1,-0.019,4168875,242500945,27491486,-23322611,1.418,6122017422525,3042360,-56,-0.563,-575424884,52196280854,4832026295,-5407451179,0.962,6104516758820,-115194000
801046,医疗器械,-61,-0.014,206377,70200231,6629471,-6423094,1.248,1787194474626,0,-56,-0.567,115524635,15517950814,1795059659,-1679535024,0.994,1782919036567,194291000
801047,钠电池,6,0.064,1090000,146758791,1786000,-696000,1.041,2007051608574,0,-92,-0.925,-76935679,17972745356,204061827,-280997506,0.948,1984870882460,17528000
801048,黄金,-32,-0.33,-6119865,55797059,9276322,-15396187,1.903,847901828055,-6570000,-77,-0.774,-59998637,6930604865,933768610,-993767247,0.952,841709985496,-23931500
801049,租售同权,-178,-1.786,-1430415,59203519,0,-1430415,5.231,458267481856,0,-93,0.162,-8282614,5143167434,51821385,-60103999,1.322,461106056125,0
801050,彩票概念,-8,-0.082,-437782,64633579,0,-437782,1.834,136783742340,0,-88,-0.883,-25618338,6411590701,16760958,-42379296,0.883,136418472136,0
801052,环保,451,-0.233,-12816569,490109704,99164581,-111981150,6.433,1748696933952,0,511,-0.771,-624074927,29745141364,1894371192,-2518446119,1.211,1740952218699,-25127200
801053,零售,-102,-0.421,5527447,435237021,40566003,-35038556,3.032,2758559039301,12821500,101,-0.984,-648336198,44926364876,1422685369,-2071021567,0.96,2747172564209,-61990000
801057,石油石化,8,0.087,-57640,22778991,1562001,-1619641,0.785,2744004477941,0,-22,-0.223,-102650188,7416274330,932487507,-1035137695,1.12,2737750668240,4352090
801062,军工,441,0.162,-21295761,588101719,200761046,-222056807,1.827,4548708006464,17692000,1455,-0.199,123294914,74275097987,10368655781,-10245360867,1.147,4528231055104,136271000
801067,面板,-130,-0.102,244112,199965515,48067171,-47823059,1.331,2066949807328,8089140,-432,-1.324,-680268564,29970276340,2881275299,-3561543863,0.849,2043260973370,-208480000
