股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-23,-0.231,37573812,1009532721,170295945,-132722133,2.015,7493226105728,4321340,588,-0.214,-1416989086,118848856889,8863811236,-10280800322,0.776,7510179009856,60499900
801004,锂电池,-146,-0.24,25660953,583784070,88705730,-63044777,2.216,6271693754112,15558200,-193,-0.912,-1433071346,67185949857,4344530986,-5777602332,0.876,6231367902118,-116417000
801008,高送转,-16,-0.166,0,55680679,0,0,3.392,984583001628,0,-27,-0.279,-9059399,8664245261,15769869,-24829268,1.147,982238148346,-3965250
801009,充电桩,-22,-0.23,-1460373,177740493,21198320,-22658693,1.748,1266646251904,-4468480,9,0.09,-151086621,16321172909,902034534,-1053121155,0.702,1273537836925,27108000
801012,钢铁,9,0.093,-9887,18010641,4482391,-4492278,2.482,742614844743,0,-32,-0.321,-9088084,3225118372,365449013,-374537097,0.863,738348084174,-6172100
801016,稀土永磁,-35,-0.357,1732859,66164835,10610658,-8877799,2.631,817100906026,0,-63,-0.639,-255400004,7533142776,564610148,-820010152,0.792,813592388627,-12258200
801019,物流,2,0.029,-967368,181408759,17703298,-18670666,5.585,1346252249600,0,-18,-0.189,-181027199,13319744186,703041760,-884068959,1.147,1343110481481,-20273100
801022,换电站,-23,-0.232,0,25079180,0,0,1.108,500826995772,0,15,0.154,-35025729,3857905215,69999851,-105025580,0.553,504466549249,0
801027,银行,-24,-0.248,-13426128,87677920,38364087,-51790215,2.206,6585825949570,3409660,-3,-0.039,-335666808,7528664624,2463270254,-2798937062,0.838,6590773358843,-24023800
801031,文化传媒,-32,-0.324,34943934,357352776,113618543,-78674609,2.83,1201937383360,43386500,746,0.534,-450883658,30787484763,4344497568,-4795381226,0.947,1209992770071,51092600
801032,深圳国资改革,67,0.677,868009,28978734,868009,0,5.153,104065338067,0,0,0.001,-4985151,1767584529,6395925,-11381076,1.136,103961903906,0
801033,国企改革,-10,-0.067,731595,918795438,17905518,-17173923,3.596,7276392903680,0,5,0.134,-249967067,74892550126,1252923331,-1502890398,0.982,7294422375198,-6154200
801035,酿酒,-56,-0.566,-60318693,268246098,103303855,-163622548,3.995,4566941260385,-50431000,-367,-0.348,-1238331710,20228868534,4449862754,-5688194464,1.219,4583806542397,-255522000
801039,机场航空,-2,-0.02,328897,7539067,997295,-668398,0.633,634514625073,0,32,0.323,-54903924,3509053104,798185434,-853089358,1.025,639660207894,-10386400
801040,造纸,9,0.098,414651,5953645,804835,-390184,0.798,169687743250,0,11,0.118,-34001788,1406469621,172531600,-206533388,0.889,169759788677,-14080900
801044,土地流转,21,0.218,-2398813,111120827,0,-2398813,8.097,348581517835,0,-33,-0.335,-47174419,5697213656,99596413,-146770832,1.505,346465445271,0
801045,医药,2,0.027,-10829570,337451276,40125789,-50955359,1.8,6003838874624,2702540,1074,0.757,-373916756,54550796998,5305514456,-5679431212,1.093,6044721560412,-18374500
801046,医疗器械,7,0.074,-1277254,102431619,11795394,-13072648,1.765,1757043871518,0,64,0.749,69482717,14475263152,1104676492,-1035193775,1.009,1762790777101,17400600
801047,钠电池,5,0.053,-1231295,157443197,336385,-1567680,3.277,1962622992066,0,440,-0.593,-18160610,15672115382,194257912,-212418522,1.074,1959323885867,-7789720
801048,黄金,-42,-0.42,3425409,44755708,7659479,-4234070,1.729,826824777344,0,-70,-0.569,-135859652,5784300832,577832262,-713691914,0.712,827952964443,-43857100
801049,租售同权,23,0.239,0,40528540,0,0,4.065,435147154700,0,-60,-0.607,-16809498,2601622289,8824206,-25633704,1.189,427127879391,0
801050,彩票概念,-18,-0.185,0,65707344,0,0,2.307,132810203566,0,74,1.229,-4758965,7408915455,20077675,-24836640,1.115,136964831783,0
