股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-71,-0.719,-15877771,701274306,53858225,-69735996,2.135,7249111770908,-82161,152,0.116,-1536810235,93466151466,6879892024,-8416702259,0.894,7298595466820,-1365850
801004,锂电池,-62,-0.629,-8722107,518893488,19643825,-28365932,1.902,6288423782302,6606690,485,-0.144,-1413908153,67031141441,3437754739,-4851662892,1.008,6265292277262,-135387000
801008,高送转,-86,-0.87,0,41138498,0,0,1.15,965424272093,0,2,0.028,-445956,6364934925,6208725,-6654681,0.746,975278303119,0
801009,充电桩,-66,-0.595,-4115355,116463568,3252154,-7367509,2.877,1261280904320,0,57,0.704,-172948219,14597028955,492985574,-665933793,1.07,1271706810627,-14045200
801012,钢铁,-60,-0.609,-4074315,47456089,8666865,-12741180,2.502,768768106776,0,54,0.546,-54213778,4945340759,764025689,-818239467,0.984,775548960805,-2500040
801016,稀土永磁,-77,-0.778,-1992953,76381514,8206356,-10199309,2.035,809081073266,-3447450,-4,-0.043,-246459015,8324283441,775677358,-1022136373,0.781,815049520767,-15482400
801019,物流,-77,-0.77,1010045,162060702,7778153,-6768108,3.626,1339838458624,0,29,0.511,-43705491,13649604257,826318641,-870024132,1.05,1353795978953,24501100
801022,换电站,-59,-0.599,0,41367870,0,0,2.636,511101714944,0,44,1.194,542899,6460236981,111443777,-110900878,1.209,509028781731,3074690
801027,银行,-65,-0.655,-54448745,191384843,60769245,-115217990,3.992,6698536996525,-4033880,-617,-1.178,-752619643,13678667519,4245973191,-4998592834,1.096,6659534358899,-164729000
801031,文化传媒,-94,-0.946,-1780706,213400971,26816925,-28597631,1.746,1165651267960,0,673,1.91,614084579,29281323404,4170824211,-3556739632,0.83,1202932262772,582369000
801032,深圳国资改革,-203,-2.038,0,55240643,0,0,10.044,102136697899,0,-76,-0.768,-156103,2698126727,3658366,-3814469,1.475,104257156349,0
801033,国企改革,-100,-1.005,11103205,941097459,27932585,-16829380,3.62,7288451337320,3336460,32,0.465,-195642801,85805803066,1294702315,-1490345116,1.046,7365941988344,-4393680
801035,酿酒,-80,-0.807,-48891777,296603346,84351904,-133243681,2.456,4704390517113,-26755000,-10,0.049,-1097455994,21487475454,5221230161,-6318686155,0.872,4697539436203,-271587000
801039,机场航空,-33,-0.336,-2236203,20138496,1252766,-3488969,1.585,658331651892,0,-15,-0.157,-8753915,3837826586,895608455,-904362370,1.083,656006716235,4020240
801040,造纸,-63,-0.638,-190224,12998562,1198260,-1388484,1.687,168130613901,0,48,0.489,-17654203,1726709475,185038513,-202692716,0.875,169880912649,0
801044,土地流转,-109,-1.098,855624,54930231,1735824,-880200,2.653,351781850780,0,-13,-0.022,-23140740,4330345055,74943799,-98084539,0.749,355131776362,3850000
