股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-31,-0.311,-6243979,1939905197,387313149,-393557128,3.272,7825319944576,7942220,1934,-0.456,-2691484034,169828620022,20462956263,-23154440297,1.037,7815095376576,-782329000
801004,锂电池,-39,-0.394,-1353292,757105489,65360995,-66714287,2.22,6398779477568,6828430,437,-0.358,-750288675,79540171942,5202282655,-5952571330,0.892,6372534211136,-7721330
801008,高送转,-26,-0.263,0,80925439,0,0,2.205,1003545092611,0,-13,-0.134,3362455,12116917117,8480773,-5118318,1.014,1002296008794,0
801009,充电桩,-101,-0.413,484246,230170138,15964753,-15480507,2.295,1311207401600,0,393,0.762,27675159,27648822272,2037178080,-2009502921,1.105,1320809353920,18636800
801012,钢铁,-27,-0.275,-3680269,31965411,7139569,-10819838,4.042,748648599752,0,-77,-0.773,-198108955,3618652844,430117003,-628225958,1.051,743710975497,-5559860
801016,稀土永磁,-81,-0.814,-11331323,152341623,31734631,-43065954,2.66,837549496813,6027260,-504,-1.442,-822755268,13964105389,1430208565,-2252963833,0.893,831171882057,-118770000
801019,物流,-7,-0.077,-985119,188093688,11766381,-12751500,3.836,1350535596213,0,-139,-0.041,-361488887,16518099633,695721749,-1057210636,1.083,1351478293240,-95777400
801022,换电站,-37,-0.372,-521699,134327445,0,-521699,3.442,515945062987,0,18,0.188,-24236189,9450150958,92984861,-117221050,1.121,514399974851,-6079210
801027,银行,-14,-0.142,-4444737,150218769,72529564,-76974301,4.047,6719598586459,16131700,-35,-0.354,-818101110,10210793824,3690227449,-4508328559,1.035,6692481918222,-112440000
801031,文化传媒,-47,-0.433,17043330,923098763,246083277,-229039947,6.863,1245287371648,16952300,-171,-0.999,-1280888293,40570843231,6513023695,-7793911988,1.027,1235802886583,-29372900
801032,深圳国资改革,-15,-0.154,0,21512696,0,0,1.924,105960010058,0,-3,-0.033,-4679773,2110956089,28733524,-33413297,0.747,106081302731,0
801033,国企改革,-38,-0.38,-4733795,1501289990,18379496,-23113291,4.902,7387474805146,0,-23,-0.142,-302299866,89288128683,1981432464,-2283732330,0.981,7397312739246,42842300
801035,酿酒,-351,-0.514,-13087185,107306519,16122600,-29209785,2.319,4574477316557,0,-676,-0.761,-384878072,14693903250,3376469373,-3761347445,0.843,4536387334359,33487400
801039,机场航空,-22,-0.223,-4728366,31830886,7920078,-12648444,3.28,625077517968,0,2,0.029,111821584,3312241649,737654528,-625832944,0.987,626865230300,17107900
801040,造纸,-16,-0.162,841668,10110785,2237040,-1395372,1.864,167113602495,0,36,0.366,-11728379,1838655817,217196353,-228924732,0.878,167509432151,14990300
801044,土地流转,-46,-0.467,39287,48050030,543269,-503982,2.974,341934887296,0,7,0.073,-16332140,4319890132,136730370,-153062510,0.929,343122851669,-3479880
