股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-6213,0.087,104836579,2107162776,455504467,-350667888,2.895,7731221298112,81087500,4228,1.435,-326152089,230453154357,31783699531,-32109851620,1.175,7824105086208,579445000
801004,锂电池,-10,-0.102,-10054148,604760384,34967996,-45022144,2.011,6189170351883,-2180000,-66,-0.548,-1430067461,81275468386,4427692558,-5857760019,1.004,6133970908746,-146287000
801008,高送转,-10,-0.102,0,34889458,0,0,0.897,982882681733,0,-37,-0.374,-21658510,11644687251,17147631,-38806141,0.769,984673869847,0
801009,充电桩,-598,0.011,-559545,332787995,25710124,-26269669,2.027,1262545310784,0,41,0.413,-226282074,33020607125,1992467264,-2218749338,1.026,1264417730944,-47265800
801012,钢铁,-3,-0.032,-2212078,22253305,1264050,-3476128,1.238,738422840018,0,-118,-1.181,-153873456,4071216866,587898626,-741772082,0.97,728674847195,-48218000
801016,稀土永磁,10,0.103,-1555253,264423045,1902871,-3458124,4.326,842596805304,0,-25,-0.093,-116167424,15830522930,994767875,-1110935299,1.209,838279567289,-16842300
801019,物流,-7,-0.071,-784054,284641596,5132732,-5916786,4.351,1361000188405,0,-78,-0.709,-345608897,23775482377,1013005007,-1358613904,1.156,1348865875827,-63145200
801022,换电站,-606,-0.062,-3763530,80222795,4836173,-8599703,2.651,498953059328,0,-7,0.208,-198698793,8831828753,489095567,-687794360,1.029,501326340624,-46059200
801027,银行,1,0.016,-11330276,109233467,47140837,-58471113,1.427,6816099615394,493514,-610,-1.103,-1100766792,14502335382,5074748514,-6175515306,1.045,6733240356607,-160443000
801031,文化传媒,24,0.25,53234105,496425284,139777349,-86543244,1.594,1390834013259,28065600,-231,-0.277,-996704458,68550075259,8768329783,-9765034241,0.958,1381591555734,-247704000
801032,深圳国资改革,-40,-0.402,0,30366775,0,0,2.333,106281275536,0,-118,-1.182,1652769,2979972296,12293217,-10640448,0.942,106621367941,0
801033,国企改革,-8,-0.061,28111841,1267223869,67854515,-39742674,2.415,7454880097280,11656400,-71,-0.603,-296149686,115074369601,2358558049,-2654707735,1.087,7406834310290,13916300
801035,酿酒,-24,-0.242,1718538,242159744,83318491,-81599953,2.542,4769537047313,1389980,-650,-1.507,-1746127493,29591388348,7437585364,-9183712857,0.856,4659959719389,-750977000
801039,机场航空,1,0.012,376941,22185551,4084993,-3708052,1.324,604884985959,0,49,0.498,46797093,4373962284,1047558196,-1000761103,1.214,608446135165,-93045300
801040,造纸,38,0.382,2658634,74846816,3152065,-493431,4.531,168858204043,0,-62,-0.249,-35097040,3553811518,334625073,-369722113,1.28,167965854819,4079690
801044,土地流转,-7,-0.07,0,33432134,0,0,2.248,338891466153,0,-105,-0.917,-17844343,3768537342,88776722,-106621065,0.89,336462681717,0
801045,医药,-5796,0.051,-6776183,487774226,62705097,-69481280,2.705,6173440214368,16437300,-39,-0.358,-1723138617,68008414185,6309059134,-8032197751,1.057,6146714604268,-339106000
801046,医疗器械,4,0.046,7923851,187534279,56550353,-48626502,3.183,1786825547432,-11932100,-14,-0.088,-327220299,21527949197,1848113199,-2175333498,1.074,1782561408310,12361800
801047,钠电池,-2,-0.024,-698353,113304247,1475810,-2174163,1.201,1642952778717,0,-81,-0.817,-36158785,13754457003,215702586,-251861371,0.907,1617238163331,-10824600
