股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-19262,-0.128,25260390,1022482392,281360214,-256099824,1.446,7472656289792,32774200,2777,1.339,-1415040646,157117484830,20045565238,-21460605884,0.867,7534523896192,-335680000
801004,锂电池,-5322,-0.222,2825852,474770936,30695955,-27870103,2.307,6047998100800,7801510,554,0.611,-424802327,69897540020,4757369029,-5182171356,0.989,6028529192704,-63979400
801008,高送转,-5,-0.057,0,37796238,0,0,0.606,945634498048,0,24,0.245,5382130,9271385661,19714801,-14332671,0.812,947727010560,0
801009,充电桩,-1377,-0.279,125257,201627086,2964322,-2839065,1.968,1273120832224,0,426,1.463,-110562976,28835999004,1163312160,-1273875136,0.956,1286807616384,465732
801012,钢铁,-316,-0.169,-260732,22386008,343718,-604450,0.85,727034378368,0,-7,-0.072,-127670152,3740364966,346190898,-473861050,0.733,724913362752,-9563320
801016,稀土永磁,-1870,-0.204,-1902420,67118816,5299318,-7201738,1.29,813617333504,0,1987,2.38,632581245,16399796564,2774579794,-2141998549,1.107,828927056640,153334000
801019,物流,-1661,-0.12,-4626931,150949066,6832204,-11459135,2.118,1322642587648,0,-50,0.726,-479926212,22701223098,1440166768,-1920092980,1.012,1311482440128,-15798100
801022,换电站,-185,-0.358,418767,48187593,1169835,-751068,1.489,499236729344,0,123,1.236,-25707725,7573405200,363345137,-389052862,0.865,503195968768,-24432400
801027,银行,-4,-0.045,-435012,49974462,17710140,-18145152,1.157,6690791934976,0,-43,-0.431,-207804451,8772313262,3492439349,-3700243800,0.784,6653779966464,61623000
801031,文化传媒,-2015,-0.154,15490713,198666263,34164705,-18673992,0.883,1220743908736,3703550,1114,1.207,118321481,33662392502,3613816988,-3495495507,0.703,1234030755584,174419000
801032,深圳国资改革,-153,-0.036,0,49819375,0,0,5.083,104399140736,0,21,0.211,-2826817,3145697726,22386187,-25213004,1.281,104191507584,0
801033,国企改革,-18,-0.183,526692,659284372,6340790,-5814098,1.725,7264939669376,0,24,0.343,-72067283,84010590119,1665259416,-1737326699,0.887,7271020035392,69590400
801035,酿酒,-763,-0.137,1618979,135676969,30870444,-29251465,1.474,4510014182528,-519300,-39,-0.394,-1113331452,19261479712,4037237920,-5150569372,0.842,4452800387968,-249772000
801039,机场航空,-173,-0.233,-422853,7050492,0,-422853,0.579,610568740352,0,-60,-0.608,-218330737,3456287753,554711118,-773041855,1.09,600063716736,-48481900
801040,造纸,-626,-0.266,-463554,6980324,0,-463554,0.68,165024918080,0,39,0.736,-38993800,1947453613,176343701,-215337501,0.644,165663126976,-3325920
801044,土地流转,-29,-0.294,0,37735578,0,0,4.599,332162156032,0,-27,-0.279,-13766321,3194118536,71002556,-84768877,1.017,331570504192,0
801045,医药,-10104,-0.043,-2811090,240043697,15830144,-18641234,1.204,6005562565760,0,536,1.116,-692153611,61261101110,5552097423,-6244251034,1.025,6038914821728,-62740900
