股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-9,-0.1,20716617,760340006,90245541,-69528924,1.383,7616660775018,6018040,373,-1.266,-1248916041,119660100626,9404609411,-10653525452,0.932,7552008389231,-112634000
801004,锂电池,2,0.025,12575834,534445250,64382880,-51807046,1.781,6354522028416,9576100,101,-0.39,-782700173,72489706658,4899538244,-5682238417,1.043,6345592223040,76375500
801008,高送转,15,0.153,0,52559088,0,0,1.645,997023960368,0,33,0.733,-4732094,9377061229,9804010,-14536104,1.14,999373029181,0
801009,充电桩,-14,-0.144,1804713,86592675,5517027,-3712314,1.19,1285250278583,0,-156,-1.569,-173946007,17311422353,1066142308,-1240088315,0.953,1277658575865,21780900
801012,钢铁,4,0.041,-3076196,32215274,7280391,-10356587,3.205,761821165056,0,1697,1.976,226294492,7235282749,1742641705,-1516347213,2.565,774148034112,32538300
801016,稀土永磁,-1,-0.011,2036127,50572347,8707110,-6670983,1.633,830972626629,0,-65,-0.651,-172484352,10010739333,1142725786,-1315210138,1.251,824445068974,-48356200
801019,物流,5,0.054,462348,225270741,3694257,-3231909,8.235,1370278897383,0,-32,-0.174,-56623212,13882442732,757752238,-814375450,0.971,1367186490814,11221800
801022,换电站,-10,-0.106,1265433,43063115,1265433,0,1.745,522639291020,0,-174,-1.445,-15552371,5449402922,99852227,-115404598,1.105,515624674871,-8928700
801027,银行,-18,-0.182,-3319036,113816027,50029519,-53348555,2.738,6747237817690,-10032500,-8,-0.089,-1016761062,10358973534,3466354880,-4483115942,0.933,6744773012945,-447803000
801031,文化传媒,-22,-0.228,-1984956,259401034,43650408,-45635364,2.016,1227776636543,7367130,-298,-1.981,-1507792898,34664902165,3369242124,-4877035022,1.113,1202967866337,-185845000
