股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-1506,-0.066,33987699,1406441494,419338813,-385351114,1.566,7499311279040,4235580,180,-0.799,-878168527,169998766079,22551415575,-23429584102,0.889,7474322550144,72216500
801004,锂电池,-1003,-0.037,-7197938,713629410,16499936,-23697874,4.076,6054368984320,0,-33,-0.209,-311673399,70902369643,4650963812,-4962637211,1.004,6059105447936,62037100
801008,高送转,-6,-0.068,0,49116879,0,0,1.897,944028698112,0,-34,-0.349,1626772,8954932265,22375843,-20749071,0.841,944832507904,-3596520
801009,充电桩,-16,-0.16,-3964860,204458629,4989235,-8954095,2.009,1276947767744,0,-48,-0.339,-405839958,28653805741,969120280,-1374960238,1.03,1276706667616,-13396900
801012,钢铁,-195,0.046,57257,18848684,366806,-309549,0.887,726119424192,0,35,0.356,-141151037,4313937507,530534181,-671685218,0.927,728447392576,-2901260
801016,稀土永磁,0,0.002,5916867,74126163,10801822,-4884955,1.353,822686338560,3660000,-45,-0.289,-354679991,12302409341,864621221,-1219301212,0.919,816326077568,-14109900
801019,物流,8,0.086,-3303534,210465989,5618163,-8921697,4.052,1324512857088,0,1014,0.145,-7433214,21066468804,1005837720,-1013270934,1.03,1325097309184,31742400
801022,换电站,-6,-0.062,709016,47721898,1505784,-796768,1.644,498514386688,0,1,0.014,-63889111,7598280375,404648135,-468537246,0.901,497207522688,-22234600
801027,银行,8,0.086,3505339,69970944,30021595,-26516256,1.419,6687615937280,0,9,0.099,-135543792,9601790513,3792153614,-3927697406,0.804,6699596454912,-136566000
801031,文化传媒,-332,-0.32,11988156,255391841,70359557,-58371401,1.208,1238881207104,12670000,-101,-1.668,-1359046588,42541141018,4159106477,-5518153065,0.861,1221111201728,-257548000
801032,深圳国资改革,-29,-0.3,-1396666,47046054,0,-1396666,5.741,104635013632,0,-154,-0.578,-2405202,2723426795,20932140,-23337342,1.147,104653513984,0
801033,国企改革,-12,-0.104,3499032,790076856,43268470,-39769438,1.808,7275735640512,3500000,-32,-0.193,13553281,93942714493,2423295252,-2409741971,0.945,7274931240448,-7684580
801035,酿酒,-11,-0.116,-3969480,156082253,32119756,-36089236,1.579,4485128070784,-3347000,-10,-0.103,318792899,20630809955,4564270026,-4245477127,0.854,4511504620416,318580000
801039,机场航空,11,0.118,661042,12856963,2708337,-2047295,0.97,611234360960,0,16,0.161,3731343,2588756280,440517147,-436785804,0.814,612175288704,44157900
801040,造纸,6,0.066,485171,10379256,1662936,-1177765,0.818,166049317184,0,-28,-0.288,-26741844,1922173283,198650059,-225391903,0.665,165497064896,3184300
801044,土地流转,-17,-0.063,-465234,39051817,0,-465234,4.088,332104395392,0,-3,0.191,-5673359,3321184757,70747986,-76421345,1.069,333138978432,-3240000
801045,医药,-1589,0.11,-4094446,225390599,13268180,-17362626,1.024,6013428896640,0,468,-0.264,-845038314,53639733066,4228698488,-5073736802,0.88,5999824099328,-155696000
801046,医疗器械,-104,0.18,478189,81670993,11235871,-10757682,1.002,1752082670080,0,-389,-0.641,-183699371,17434009627,1482995315,-1666694686,0.887,1745693734272,-11981800
