股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,8,0.082,-9467418,661229430,47541986,-57009404,1.8,7582492349120,-13069300,-265,0.585,-1137676416,130052926842,11761210497,-12898886913,1.112,7645055319867,-173090000
801004,锂电池,23,0.235,3907886,655145938,69401336,-65493450,1.775,6522747812519,-4134020,3,0.038,-73496158,77501392654,5925660474,-5999156632,0.905,6515221378631,-81285200
801008,高送转,41,0.417,0,106623718,0,0,1.026,1007605947807,0,28,0.836,-9014492,15203084009,12141124,-21155616,1.015,1006065694505,-5600120
801009,充电桩,8,0.083,377831,113959178,3745198,-3367367,2.441,1298816619104,0,66,0.726,-108670893,18920845388,886694834,-995365727,1.024,1307686341319,-9638880
801012,钢铁,22,0.222,-42789,43733746,13458513,-13501302,1.365,811133385674,0,-74,-0.747,-371135013,6712491261,1232967999,-1604103012,0.589,803087505879,-57355500
801016,稀土永磁,7,0.073,-3961302,111622821,24262628,-28223930,2.506,841969717050,-4481460,5,0.058,-168154257,12820719822,1635096625,-1803250882,0.909,841415356725,20967300
801019,物流,20,0.206,1268746,131605038,11777922,-10509176,2.501,1396366537725,0,-41,-0.411,29446064,17679856436,1094646235,-1065200171,0.968,1387295138685,7027160
801022,换电站,24,0.241,122439,57124307,759747,-637308,1.651,542529783321,0,67,0.677,7292972,7026413953,188981423,-181688451,0.833,541498636227,-3090000
801027,银行,52,0.527,-956144,248957687,124984798,-125940942,2.648,6971986125711,-132671,60,0.6,-544441147,23150824819,9093348760,-9637789907,1.042,6957583936691,-292021000
801031,文化传媒,0,0.001,3355784,170579447,29918238,-26562454,1.564,1189784968960,2542590,1149,1.492,797023299,34848229436,4992277827,-4195254528,1.129,1211748503706,331412000
801032,深圳国资改革,20,0.207,0,17489023,0,0,1.947,106857451753,0,-20,-0.206,-8964753,2270855713,17342495,-26307248,0.922,107195086171,0
801033,国企改革,26,0.306,13203624,1033931833,54839544,-41635920,2.635,7609496456768,28279400,0,0.07,-532597365,114971755234,2899861433,-3432458798,1.106,7619556036690,-68932400
801035,酿酒,48,0.487,55218501,433564724,176900490,-121681989,5.919,4954218951168,30076200,-18,-0.186,-548266754,30665435713,6555141399,-7103408153,1.398,4937200541590,-209790000
801039,机场航空,37,0.372,-955144,17467463,3713111,-4668255,1.167,662803294660,0,-46,-0.465,-70870402,3529469257,766001788,-836872190,0.89,653709906134,-29454300
801040,造纸,6,0.069,-1285449,8506009,974371,-2259820,1.424,175621993827,0,-47,-0.474,-52091281,1837057170,228872062,-280963343,0.9,174220662592,-12815000
801044,土地流转,60,0.608,-1186318,130775258,3119187,-4305505,3.605,369909480767,0,-72,-0.487,-45598091,7518510911,314747714,-360345805,0.943,365194507889,-14348000
801045,医药,7,0.072,-13306185,596260979,60058027,-73364212,2.679,6058514021440,-1855320,428,-0.718,-1015795402,74369023423,7694733847,-8710529249,1.121,6005729866400,-204819000
801046,医疗器械,12,0.126,26078929,177758357,67961801,-41882872,2.799,1752804611502,4353610,-49,-0.491,254559574,21723434645,3323633088,-3069073514,1.182,1735786120306,-1186980
801047,钠电池,30,0.307,-996174,253267168,0,-996174,1.689,2154814358171,0,18,0.187,57801574,22532829716,312920338,-255118764,1.009,2157558832904,9371200
801048,黄金,11,0.113,1621663,68165168,11840584,-10218921,1.883,855869652162,5138400,-21,-0.211,-60823647,7714667620,910298135,-971121782,0.806,855924873899,4571480
801049,租售同权,122,1.228,12133586,161875203,76187181,-64053595,8.976,501795612543,-11683600,-87,-0.875,-256176387,7193049048,307257733,-563434120,1.146,492174309709,-84704300
801050,彩票概念,12,0.129,0,112170560,0,0,2.568,141883886633,0,63,0.636,-8952625,10071967423,30173335,-39125960,1.211,144864892759,-4508160
801052,环保,20,0.208,12446488,386059394,104754055,-92307567,3.178,1770656324352,-9520520,-160,-0.405,-567837218,27179105555,2030786113,-2598623331,0.932,1761199926244,-61651700
801053,零售,26,0.266,18976969,602477977,68294983,-49318014,3.024,2906450863072,16301100,-38,-0.287,-305898632,62673148786,2709051962,-3014950594,0.999,2899031580992,86183300
801057,石油石化,33,0.332,-4564455,51311316,5047279,-9611734,1.241,2696364226797,0,-28,-0.28,-462007076,9706033748,1291626416,-1753633492,0.922,2694665169623,27638500
801062,军工,10,0.11,5575789,380753793,56777246,-51201457,1.684,4566813796892,10422600,41,0.414,-1553776523,73778477606,8239359464,-9793135987,1.069,4572393079077,-297460000
801067,面板,12,0.127,470223,231938548,20773394,-20303171,2.004,2078382551349,3324330,-73,0.465,-306489190,31628254211,3052885845,-3359375035,1.029,2082986040788,-84933400
801070,光伏,18,0.189,30267056,660882561,121403832,-91136776,2.612,7020000072896,39679400,3,0.078,-683846617,84951012092,9385130855,-10068977472,0.938,7010323522353,95403400
801071,保险,1117,1.174,34917186,135109918,96286955,-61369769,2.92,1927682376425,12356800,1669,1.696,263922655,12223921450,5237357307,-4973434652,1.417,1903872884800,190665000
801074,核电,17,0.174,-2461175,57204033,1765275,-4226450,1.835,855674345572,-3748500,-29,-0.299,-252090061,8305041562,510272533,-762362594,0.783,851579152433,-52521600
801075,自主可控,12,0.126,2560412,36166401,6518950,-3958538,0.948,373387595072,0,196,2.215,150789314,11663187720,1078023928,-927234614,1.515,381586131211,44794000
801076,乡村振兴,4,0.047,-1112714,99943545,1618750,-2731464,2.046,874885473801,0,-16,-0.162,-141089264,13776997334,322998193,-464087457,0.903,873226643790,4404540
801080,煤炭,31,0.317,-3034140,46071036,3029770,-6063910,2.029,1444577890700,0,-59,-0.596,-314537211,6869769610,1126361322,-1440898533,0.712,1432994746142,-42956200
