股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,281,0.067,85375465,1185905307,275487289,-190111824,1.689,7863080299008,44691900,3599,-0.002,-873083960,174362477668,20448691059,-21321775019,1.01,7815496186816,-140277000
801004,锂电池,12,0.124,17360366,542250417,78383638,-61023272,1.627,6394060144448,23690100,27,0.32,-442303051,79682870773,5263110267,-5705413318,0.94,6383720978816,-62051100
801008,高送转,-7,-0.078,0,41911286,0,0,0.953,1001024528896,0,18,0.188,10768712,9783358222,51726183,-40957471,0.929,1001652415488,-3646850
801009,充电桩,503,0.032,-27789839,308145912,51173824,-78963663,2.871,1320676852352,19635500,-67,-0.527,-362885707,25970045670,1763151159,-2126036866,0.984,1313737937920,-9426840
801012,钢铁,8,0.084,-118442,9101724,372562,-491004,0.744,744302616768,0,6,0.061,-65881265,4271048307,442307949,-508189214,0.891,742618429824,3106690
801016,稀土永磁,3,0.037,6611113,63850649,16985371,-10374258,1.072,831489083200,0,425,0.654,-69708207,11526936746,1314816286,-1384524493,0.79,832162627648,-1131740
801019,物流,7,0.08,1297829,149869897,3691954,-2394125,3.015,1352536706496,0,52,0.52,-115565541,15683211159,787584987,-903150528,1.085,1355665994240,271392
801022,换电站,-7,-0.075,-153680,47079781,1110112,-1263792,1.1,514748285824,0,-23,-0.234,-38219577,7588921106,135479158,-173698735,0.845,516804993792,-17896600
801027,银行,10,0.107,-1103114,109034399,51432337,-52535451,3.194,6638407293440,-2052,-15,-0.15,-894318706,9671333619,3693756295,-4588075001,0.975,6591227608320,-411049000
801031,文化传媒,10,0.139,52057462,346049227,140706711,-88649249,2.059,1237811514560,33984400,-361,-1.574,-1360728897,32730769119,4980475505,-6341204402,0.816,1213341396288,-180302000
801032,深圳国资改革,-30,-0.307,-1729081,10456000,0,-1729081,1.028,105889967616,0,-36,-0.368,-19857718,1740138303,27669461,-47527179,0.707,105199992832,0
801033,国企改革,-1,-0.011,4287471,684543547,23004233,-18716762,1.831,7396360479232,1295170,0,0.048,-334212185,83779785727,1528352570,-1862564755,0.9,7374792677760,20001900
