股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-30915,0.364,31222376,1461728768,246374776,-215152400,2.071,7695955158720,37257900,-490,-0.089,-1908511068,174005051750,20555430940,-22463942008,1.023,7676791227945,-374197000
801004,锂电池,-10061,0.384,-28503567,1151836532,175312208,-203815775,3.952,6187397161728,11921400,3085,0.954,-292435775,106519724901,8934225357,-9226661132,1.35,6229260002048,-84664900
801008,高送转,33,0.333,0,100722319,0,0,2.445,966204626128,0,91,0.911,1422861,11264807566,8306620,-6883759,1.137,972891711165,0
801009,充电桩,-1382,0.174,6634468,218198821,33439080,-26804612,1.656,1302990351744,-925065,-111,0.544,87906771,36316720806,2294098318,-2206191547,1.039,1315105576484,51634600
801012,钢铁,19,0.195,-943795,23588133,2653540,-3597335,1.395,733368795044,0,112,1.296,92186586,5746898853,740513934,-648327348,1.27,743260381227,-1739890
801016,稀土永磁,-1683,0.161,5803626,94876499,19847259,-14043633,1.7,836265997632,5184900,34,0.524,-70151103,15023806179,1765044201,-1835195304,1.1,840540611992,-22319100
801019,物流,-3337,0.125,-4423564,131517564,4007855,-8431419,1.758,1336281422912,0,51,0.631,-97439454,19981536866,1280954218,-1378393672,0.986,1350069992640,2713850
801022,换电站,23,0.237,-1117548,47692905,2137343,-3254891,1.376,510741655342,0,70,0.7,-30628042,9730712671,376594180,-407222222,1.163,518015791441,-21212800
801027,银行,21,0.215,-1545313,62717523,17903707,-19449020,1.611,6731065389955,-3920000,1145,1.452,823578880,13668213784,6308521189,-5484942309,1.223,6824863155482,600179000
801031,文化传媒,28,0.285,24053722,277780145,91063192,-67009470,1.489,1235617853269,21507500,-379,-0.752,-577495017,37476892216,4293181337,-4870676354,0.94,1218706897906,69128800
801032,深圳国资改革,1,0.019,-1001330,40071518,824691,-1826021,3.705,104367702416,0,105,1.057,-12333642,3181200659,22506785,-34840427,1.148,105155586559,0
801033,国企改革,16,0.18,-4880915,795001048,14961776,-19842691,1.9,7341043827968,0,91,1.112,68013053,107880986442,2437391927,-2369378874,1.139,7433355477202,137270000
801035,酿酒,8,0.084,1692809,136591987,42932379,-41239570,1.692,4424698838281,10572000,1027,1.473,1215779946,24506728166,6809328140,-5593548194,1.177,4521069954498,421839000
801039,机场航空,16,0.169,-1500246,11862780,329004,-1829250,1.252,604846158442,0,248,2.487,506105265,6805823049,2487613685,-1981508420,2.286,630736883068,99977200
801040,造纸,-1,-0.014,-7358552,49042525,17945704,-25304256,7.683,169106495171,-6440000,102,1.027,-76172042,3109573180,472098733,-548270775,1.42,171020915447,-29463700
801044,土地流转,13,0.139,-327250,49673683,0,-327250,4.021,336529917312,0,94,1.034,-45905654,4265711490,71570425,-117476079,1.173,339536443501,-6147480
801045,医药,-7436,0.131,16749830,487611410,84568362,-67818532,2.353,6109760913664,27901000,609,0.209,-456401056,70082550073,6569858294,-7026259350,1.175,6107084400737,117665000
801046,医疗器械,11,0.119,10622723,147211279,18007952,-7385229,2.233,1778247362573,3022930,3,0.087,-61352365,20593570842,1666263226,-1727615591,1.069,1782715713955,-93473800
801047,钠电池,-547,0.528,-2360407,274787208,8087389,-10447796,3.178,1667864140928,0,135,1.5,-63325384,20151053192,756830848,-820156232,1.268,1667958268672,7191670
801048,黄金,32,0.324,-1036213,37470281,2832357,-3868570,1.551,796115879521,0,95,0.959,72661278,8225195436,1006361810,-933700532,1.293,811038852131,-11827000
801049,租售同权,-10,-0.103,0,12016621,0,0,1.244,439413372860,0,45,0.457,-6426605,2306540278,3043179,-9469784,0.98,440817216697,0
801050,彩票概念,60,0.602,-330000,97877791,0,-330000,2.634,139667625216,0,581,0.819,-7126670,6552289782,24179732,-31306402,0.942,138905422441,0
801052,环保,-7228,0.215,5512720,241640943,33261020,-27748300,2.142,1707008587392,2911650,56,0.609,-140704465,29164072949,2516652030,-2657356495,1.063,1713547906957,-33835000
801053,零售,10,0.1,-5251420,364014704,22198034,-27449454,2.142,2726889474511,923349,583,0.9,-112119787,49123778190,1630080244,-1742200031,1.117,2745204828483,33125700
801057,石油石化,-1922,0.275,-42022,43481918,3491857,-3533879,1.063,2667996036736,0,45,1.05,180968680,10801119955,1821961977,-1640993297,1.142,2745470405142,41689900
801062,军工,-4232,0.217,6568786,987501081,93167200,-86598414,3.388,4643019537984,-3466100,-576,0.136,-97879242,112721238917,12079909182,-12177788424,1.107,4659658290112,235680000
801067,面板,-5657,0.43,23761315,363356318,90976823,-67215508,2.027,2077619476928,27443600,6,0.178,-394159941,47401249687,5480449791,-5874609732,1.122,2067361658060,-199887000
801070,光伏,-8470,0.292,22213067,906670886,142624455,-120411388,2.502,7038757433216,4512740,3031,0.845,-363280267,135242492610,15239120627,-15602400894,1.043,7062326306048,2076800
801071,保险,29,0.294,-824973,13918682,3853631,-4678604,1.141,1701899245470,0,4463,4.708,813804632,6779519991,2883196233,-2069391601,1.818,1772507526026,266909000
801074,核电,8,0.08,-917132,70067148,3755534,-4672666,1.531,827453511025,0,2,0.028,-87015833,9631107397,613181642,-700197475,0.981,830090761151,11742900
801075,自主可控,24,0.24,6360906,65770766,12626679,-6265773,1.782,381425899456,0,72,1.01,785715777,13907678511,2400359309,-1614643532,1.192,388164990015,467525000
801076,乡村振兴,19,0.193,10783031,119528614,24246802,-13463771,2.448,825768963439,0,57,0.574,-61066054,12760660876,814119533,-875185587,1.242,829510565042,-57903300
