股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,-30,-0.306,-4622848,1460831440,252746294,-257369142,2.072,7817989503663,29811000,454,-0.755,-3411696787,144103366157,14945239185,-18356935972,0.814,7750604383010,-644312000
801004,锂电池,-15,-0.133,-6324624,534499318,57045696,-63370320,1.653,6373844506880,-1606790,583,-0.627,-964924885,69304438137,4386694744,-5351619629,0.806,6339634180713,-143713000
801008,高送转,-13,-0.135,-189782,40929022,1016250,-1206032,0.819,1000506434776,0,-54,-0.542,2825096,8053480753,12791331,-9966235,0.782,997732248736,0
801009,充电桩,-19,-0.19,10569644,206836855,51090085,-40520441,1.908,1311836029568,2142100,-97,-0.971,-379144186,22307453490,1788615644,-2167759830,0.775,1301733845823,-18986400
801012,钢铁,-1,-0.01,-711377,12048733,1317220,-2028597,1.016,742459844512,0,4,0.046,-80799456,2910062637,388432875,-469232331,0.8,743827796245,-7038660
801016,稀土永磁,-25,-0.254,-1806651,75161476,4742259,-6548910,1.428,831493182238,0,-70,-0.544,-291952487,11308967674,1071272116,-1363224603,0.761,829036463622,-19364100
801019,物流,-8,-0.083,909333,73485651,1251848,-342515,1.658,1354061906627,0,-4,0.027,-86123089,12927501480,597646818,-683769907,0.965,1359061039206,-3470530
801022,换电站,-27,-0.278,12278,32064065,354307,-342029,0.823,514632810667,0,-86,-0.865,-44663533,6402854550,88750786,-133414319,0.757,513679232288,-10340500
801027,银行,0,0.007,129363,64861006,24054875,-23925512,1.498,6571932558781,3400000,48,0.483,-518303224,8524806322,3090155662,-3608458886,0.777,6608478937915,-229353000
801031,文化传媒,14,0.176,55914949,299947027,159062803,-103147854,2.319,1215846713408,35170100,1902,1.278,-141534757,34293349151,5820076304,-5961611061,0.824,1229291786240,132854000
