股票代码,板块名称,当前强度_0930,当前涨幅_0930,净额_0930,成交额_0930,主力买_0930,主力卖_0930,量比_0930,流通市值_0930,300w大单净额_0930,当前强度_1500,当前涨幅_1500,净额_1500,成交额_1500,主力买_1500,主力卖_1500,量比_1500,流通市值_1500,300w大单净额_1500
801001,芯片,12,0.126,15950226,707360797,49400145,-33449919,1.566,7362471974336,275357,-1052,-1.497,-2607146677,97887058201,7969165594,-10576312271,0.939,7235023873430,-467626000
801004,锂电池,-5,-0.058,-975105,319251108,25661702,-26636807,1.188,6281781076032,9832500,-536,-1.147,-1200334444,56125501786,3046340415,-4246674859,0.937,6227416163456,-100646000
801008,高送转,-1,-0.017,0,21689686,0,0,0.584,975436865190,0,-101,-1.019,-164810,7679531331,11436712,-11601522,0.861,966048427525,0
801009,充电桩,4,0.042,-46837275,167663086,14356732,-61194007,4.072,1273409010880,-26172200,-132,-1.322,-364004743,17116258952,660768475,-1024773218,1.211,1256053228160,-32319500
801012,钢铁,10,0.104,1223410,28354735,5665910,-4442500,1.232,777003704331,0,-48,-0.482,-75138108,4596770718,670696977,-745835085,0.995,773892856457,-5718270
801016,稀土永磁,-8,-0.081,183952,31102886,875693,-691741,0.806,814534836094,0,-89,-0.899,-175037700,7878688544,786115835,-961153535,0.829,807507245172,-18090400
801019,物流,0,-0.004,-8706874,125933962,16592700,-25299574,2.114,1354348396755,0,-31,-0.314,-228488523,13300709608,823788304,-1052276827,1.081,1351437956231,-23009600
801022,换电站,-16,0.122,307272,98818317,667408,-360136,2.059,510669115360,0,-74,-0.748,21797695,5877964109,131489981,-109692286,0.88,505381545721,0
801027,银行,8,0.081,-2487704,69930315,31889490,-34377194,1.622,6667614117597,-3386140,1115,1.157,305968609,13736566870,5436129604,-5130160995,1.23,6758478283398,194351000
801031,文化传媒,-2,-0.023,2889021,271609025,47503032,-44614011,1.762,1204454493161,-36113,-343,-2.188,-1062464845,27054674432,2807459664,-3869924509,0.79,1178624901503,-98755400
801032,深圳国资改革,-48,-0.485,0,21863471,0,0,3.645,103997666029,0,-66,-0.667,828334,1998614827,6506862,-5678528,1.118,103388410101,0
801033,国企改革,-10,-0.107,18768227,775358758,57447095,-38678868,2.145,7368351525056,0,-65,-0.598,697411029,77398034011,2343010440,-1645599411,0.941,7367767248960,70422000
801035,酿酒,27,0.271,4666677,314533219,22635966,-17969289,3.579,4712344810416,-3618000,-13,0.018,-439179966,18297908427,3655422319,-4094602285,0.985,4700511735552,-103530000
801039,机场航空,-2,-0.023,1445518,16143979,5373785,-3928267,1.169,656043264981,0,-110,-1.105,-140960408,3095534338,616543037,-757503445,0.793,647534272579,-16257200
801040,造纸,-1,-0.016,-445378,7190890,320699,-766077,1.065,169912059050,0,20,0.208,1859222,1863680298,210151247,-208292025,0.986,170200387814,1474470
801044,土地流转,1,0.129,-1140261,26138520,0,-1140261,1.361,355371635328,0,-56,-0.318,-17931341,3731320570,101391034,-119322375,0.712,353630454988,-4050000
801045,医药,-14,-0.138,18844664,694575819,119690847,-100846183,2.175,5932263552832,7472770,5063,0.393,4924862,80448284171,8120268654,-8115343792,1.038,5935902802944,320547000
801046,医疗器械,-77,-0.179,12296865,231959126,35327127,-23030262,3.171,1685983013696,0,-1,0.072,200187731,24326153500,2267090372,-2066902641,1.157,1681840235392,64865500
801047,钠电池,-3,-0.036,0,89995849,0,0,1.907,2064589986560,0,-131,-1.313,-27105220,14807820071,76424809,-103530029,0.972,2044821916928,3002910
801048,黄金,2,0.025,-357347,23449477,2385133,-2742480,0.935,836750919014,0,-67,-0.671,-326147619,5874254992,514245630,-840393249,0.855,832397117077,-43070600
801049,租售同权,-23,-0.239,0,19700967,0,0,1.392,471257619697,0,-69,-0.698,-6046201,2808157767,4842916,-10889117,0.741,469883976086,0
801050,彩票概念,85,0.853,0,334812416,0,0,8.323,145937580860,0,-67,-0.111,-6460150,8926713693,18688034,-25148184,1.262,144498677808,0
801052,环保,-6,-0.062,3682592,144601750,19040671,-15358079,1.353,1718770233421,0,-512,-0.63,-321009036,19115580375,1201836461,-1522845497,0.769,1710325021477,-6054170
801053,零售,-1,0.002,1776039,213492311,9052770,-7276731,1.447,2785319035378,0,489,-0.036,268976053,37568022504,2035851281,-1766875228,1.044,2769863247535,273175000
801057,石油石化,-3,-0.038,146065,31741357,3912595,-3766530,0.911,2718208792289,0,-681,-0.816,-132212910,6234569940,925177780,-1057390690,0.736,2720371675420,-112063000
801062,军工,0,0.001,-57285848,375877778,27829963,-85115811,2.027,4446547587200,-26172200,-700,-0.99,-1204475982,46637076388,3255415003,-4459890985,0.93,4400729196410,-196896000
801067,面板,0,-0.007,-2063131,105997895,7548256,-9611387,1.271,1998123300608,0,-123,-1.171,-72485448,22871538218,1951083250,-2023568698,0.924,1975297385856,6708930
801070,光伏,0,0.006,-43607741,360210372,35735198,-79342939,1.821,6737828101952,-29498600,-720,-1.195,-2732175966,64532114795,5763284373,-8495460339,0.949,6656599662888,-596407000
801071,保险,-29,-0.294,1707816,44697156,30410272,-28702456,8.754,1778662078316,8233840,1123,1.239,-90224279,4963235721,1632148779,-1722373058,0.957,1808339766316,-94893200
801074,核电,4,0.041,-427384,27747107,4336312,-4763696,1.054,841482637977,0,-61,-0.615,-5757843,6268325392,581478417,-587236260,1.077,842842131105,-58192600
801075,自主可控,-20,-0.204,-976156,54485588,1572567,-2548723,1.623,369687429632,0,-191,-1.552,-225396151,7701234078,321098970,-546495121,0.851,362506413122,-31433100
801076,乡村振兴,4,0.046,1363194,91030067,2345726,-982532,1.939,854551141248,0,455,-0.349,67754713,10874811813,383310579,-315555866,0.836,850062207936,41455500
801080,煤炭,7,0.076,353855,31910842,738030,-384175,1.967,1415594707679,0,-24,-0.249,-59057346,4809329494,620460490,-679517836,0.779,1415451486007,-14285400
801081,证券,-270,-0.701,67042776,677021700,377681231,-310638455,2.987,2645202878279,89494500,2165,1.651,2606715226,56883485029,23417349343,-20810634117,0.797,2701540589868,2402620000
801082,ST摘帽,-2,-0.029,-1369648,138414704,5252573,-6622221,1.354,1671573130304,0,-74,-0.698,88562189,23433518252,1661750115,-1573187926,0.893,1662494802401,98721100
801085,人工智能,288,0.134,-2209518,1903041238,353946998,-356156516,1.922,8178608707744,27268100,949,-1.293,-1553511593,169547720059,13981213282,-15534724875,0.922,8042409497376,-223593000
801086,玻璃,8,0.089,1439220,18976888,1439220,0,1.861,317610848937,0,-100,-1.0,-71176243,2073874300,177693575,-248869818,0.944,313412340092,-11660700
801087,风电,2,0.024,-44137095,172765878,20312652,-64449747,2.025,2284886748544,-26172200,-69,-0.691,-425419564,20645351441,1242885702,-1668305266,1.003,2277229393024,-60107100
801088,有色金属,-3,-0.039,-911044,75869430,4208116,-5119160,1.264,2545601087749,0,-98,-0.925,-377755993,17634380073,1458395400,-1836151393,0.873,2528135336552,-86525300
801092,蓄电池,-17,-0.173,0,2392983,0,0,0.52,103545870818,0,-151,-1.512,0,786220748,0,0,0.689,102021993450,0
801093,天然气,-13,-0.135,3836547,76347267,13244513,-9407966,1.302,2604173164250,0,-187,-0.679,-224804683,10243487434,901727995,-1126532678,0.818,2608416536101,-30369000
801095,游戏,-1,-0.011,8714609,189438164,42763395,-34048786,2.101,705849650021,14957100,-286,-1.78,-1190462728,20083491752,2802181010,-3992643738,0.989,687931927092,-385678000
801096,钽电容,-10,-0.108,-346920,1259523,0,-346920,0.629,74660855187,0,-48,-0.49,-201399,537885764,21848144,-22049543,0.674,74111929377,0
801097,流感,-22,-0.225,1550376,37895866,2873100,-1322724,1.662,398310391040,0,24,0.248,-24483572,5541580960,120092698,-144576270,0.993,399627999972,955640
801099,覆铜板,17,0.174,0,15638553,0,0,1.102,259414007462,0,-143,-1.43,-43325181,3193838580,91333507,-134658688,0.993,255828710652,-19361000
801100,多胎概念,-10,-0.062,-95216,156339745,583448,-678664,3.573,608543973376,0,13,0.216,41578965,13930864439,535357169,-493778204,1.287,608234593842,45636500
801102,涤纶,10,0.104,0,21565941,0,0,1.851,416331523827,0,-12,-0.127,-53641294,2586426225,126742270,-180383564,0.915,414195324062,-11987700
801104,开板次新,0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,0,1.0,0,0
801112,互联网金融,-44,-0.446,56216752,497350839,186896817,-130680065,2.118,1187000713984,89064900,1281,0.01,940180907,45681992730,10294187305,-9354006398,0.907,1202950889216,849001000
801114,外贸,778,0.037,15252855,250706313,36804594,-21551739,1.932,820109704224,13600100,5160,0.606,180958086,20178150245,1228337441,-1047379355,1.2,816045694176,108837000
801115,海南,15,0.152,-649704,263179147,1722500,-2372204,3.155,412686287292,0,-103,-0.751,-54851481,6785803496,160081546,-214933027,0.807,409092838779,-7867590
801117,港口,6,0.064,-1069999,7007971,0,-1069999,1.469,404813268263,0,46,0.463,-23931223,1161580173,192689267,-216620490,1.081,407859457923,13166600
801120,电力,-3,-0.033,722048,37328128,5176607,-4454559,1.258,2017068761705,0,-12,-0.127,-26657445,9253349532,1394114017,-1420771462,0.98,2032626766109,38453700
801122,壳资源,0,-0.005,-1587005,119645508,3960957,-5547962,4.714,355553942400,0,-70,-0.709,-70447417,8026840718,418639061,-489086478,0.936,352397403902,10287800
801123,服装家纺,-7,-0.073,-2646098,31990003,2273937,-4920035,1.734,466542998688,0,605,1.166,-208799,6424979186,585093793,-585302592,1.174,471070382560,41403200
801126,期货概念,-21,-0.215,8534241,90384373,32782652,-24248411,3.291,715643945839,6789150,38,0.389,-5373782,8931715914,1895437544,-1900811326,0.727,723830385649,136907000
801127,海航系,-42,-0.42,0,2023636,0,0,0.86,25390462168,0,-1,-0.019,-22371615,320833019,40054810,-62426425,0.7,25345159568,0
801128,国产软件,-3,0.026,3161449,456776243,50343634,-47182185,2.391,1826624752192,18688400,-146,-1.074,-904947229,42696381423,2326170397,-3231117626,0.991,1793438132864,-24192700
801132,粤港澳,-8,-0.09,-1207956,65559712,832039,-2039995,2.072,536724682991,0,-75,-0.759,10277113,7166918865,172554720,-162277607,0.861,533687871321,-6620570
801136,安防,42,0.424,-9176790,99775584,3961715,-13138505,3.243,466010212160,0,-62,0.246,-11506813,7843449472,704127621,-715634434,1.224,463690231543,56534000
