股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
600658,电子城  ,1.5,162360,-0.25,4.03,6521702,1.51,,6521702,10111581,-3589879,阿里系AI、人工智能,1.77,38905939,2457390290,0.770881,0
600215,派斯林  ,5.8,576955,-0.23,9.1,5967255,4.96,,5967255,15997654,-10030399,机器人概念、新型工业化,5.2,105022831,2995317673,0.992045,0
600639,浦东金桥,0.3,922870,-0.69,11.73,4292208,1.73,,4292208,40809539,-36517331,房地产、上海,2.45,171009561,3473043951,0.6887,-3510000
600648,外高桥  ,8.2,247480,0.0,9.27,1010331,0.76,,1010331,3679745,-2669414,房地产、上海,0.76,33122422,3088442734,0.679578,0
600082,海泰发展,1.3,131364,-0.37,2.73,746533,1.87,,746533,5615532,-4868999,房地产、地产链,2.25,38955274,1302899042,1.12837,0
600663,陆家嘴  ,0.5,190608,-1.07,8.52,708144,0.83,,708144,1463758,-755614,房地产、上海国资改革,1.91,37146975,5598527468,0.886496,0
600463,空港股份,19.9,3339518,-3.95,8.7,-475026,1.16,,-475026,18025739,-18500765,房地产、股权转让,5.33,136832972,919242000,3.97599,0
600604,市北高新,1.4,80802,0.0,4.06,-2946125,1.0,,-2946125,2068818,-5014943,上海、年报增长,1.0,29580312,2286518027,0.771418,0
600848,上海临港,1.0,586560,-0.31,9.82,-5248013,1.97,,-5248013,11298057,-16546070,房地产、汽车零部件,2.29,79351111,9927661730,0.698003,0
600064,南京高科,0.2,63546,0.0,6.21,-8028268,-0.32,,-8028268,8592437,-16620705,地方国企、国有企业,-0.32,67018780,7012464782,0.946793,-3109999
600895,张江高科,0.7,5765205,-0.05,20.02,-52042604,2.56,,-52042604,187624549,-239667153,光刻机、蚂蚁金服概念,2.61,827502667,15272203021,0.763069,-32527989
