股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
600297,广汇汽车,0.5,775636,0.0,2.15,76577357,1.9,,76577357,212765470,-136188113,换电站、汽车服务,1.9,396441629,8520775403,2.33115,0
600822,上海物贸,1.8,880460,-0.45,13.43,19242052,0.98,,19242052,40595817,-21353765,上海、新能源汽车,1.44,166101812,2109299419,1.05528,0
600653,申华控股,2.7,131626,0.0,1.99,8678349,3.11,,8678349,38235918,-29557569,汽车服务、汽车零部件,3.11,127798201,3029371297,5.22303,0
601965,中国汽研,2.0,224028,0.18,22.75,1687084,-0.31,,1687084,13878475,-12191391,汽车服务、汽车零部件,-0.48,80641232,8049940231,0.733189,0
300825,阿尔特,4.1,980000,1.86,17.0,1530725,-1.05,,1530725,24018091,-22487366,换电站、机器人概念,-2.86,99253061,6890376935,0.870207,0
000757,浩物股份,5.7,210240,-0.23,4.33,-1739205,-1.37,,-1739205,7525828,-9265033,网约车、华为汽车,-1.14,33123951,1371370147,1.24681,-4300882
000996,中期退,0.6,639744,-0.67,4.44,-4427590,-1.55,,-4427590,1875234,-6302824,白酒、酿酒,-0.89,25317569,1234008889,0.650235,0
600386,北巴传媒,0.0,59704,0.0,4.31,-4969427,-1.82,,-4969427,6230114,-11199541,充电桩、文化传媒,-1.82,44006086,1560959775,0.870656,0
301215,中汽股份,0.4,373350,-0.46,6.47,-15565306,-1.67,,-15565306,9350770,-24916076,车路云、汽车零部件,-1.22,88220223,2459883349,0.761275,0
600335,国机汽车,0.9,629160,0.0,8.42,-19609903,-1.64,,-19609903,28378282,-47988185,国有企业、特斯拉概念,-1.64,130046943,3611875492,0.668848,-17919744
