股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
002315,焦点科技,0.7,6309260,-2.15,39.3,21434097,1.79,,21434097,158799221,-137365124,AI智能体、跨境电商,4.02,631158754,6207202940,0.674642,-104752
605136,丽人丽妆,2.5,194481,-0.08,13.46,5155392,1.66,,5155392,9926511,-4771119,电子商务、美容护理,1.74,74106526,2013311295,0.951459,0
300464,星徽股份,0.4,426070,0.81,6.3,332399,2.11,,332399,2375032,-2042633,跨境电商、机器人概念,1.29,66546532,1304023326,0.733657,0
600539,狮头股份,2.0,94320,0.31,6.6,182812,1.07,,182812,527192,-344380,小红书概念、地产链,0.76,13260720,865194726,0.796006,0
300209,*ST有树,0.3,19670,-0.35,2.84,-488408,0.71,,-488408,1958959,-2447367,ST板块、数字经济,1.07,12159846,1108093751,0.697062,0
600365,ST通葡  ,2.2,65073,-0.3,3.27,-1174127,-0.3,,-1174127,0,-1174127,ST板块,0.0,4736929,1092899400,0.828777,0
300518,新迅达,0.5,569250,-0.78,25.88,-1749000,1.49,,-1749000,19436715,-21185715,网络直播、股权转让,2.29,142221065,2968495714,0.946464,0
002127,南极电商,0.5,301433,0.0,4.12,-1929172,0.73,,-1929172,18039867,-19969039,电子商务、超跌,0.73,81780116,7587876013,0.784241,0
300592,华凯易佰,0.4,557911,-0.31,29.58,-2306858,0.96,,-2306858,51679273,-53986131,军工、首发经济,1.27,285867665,4662129091,0.734417,0
601113,华鼎股份,0.6,20060,0.0,3.38,-2332248,-0.59,,-2332248,1324099,-3656347,化工、年报增长,-0.59,12780581,2244662020,1.1049,0
300792,壹网壹创,0.2,239085,-0.58,31.85,-3665839,1.99,,-3665839,48208761,-51874600,小红书概念、送转预期,2.58,248725834,3868054052,1.01264,0
002024,ST易购,6.6,819456,0.0,1.94,-4063319,0.0,,-4063319,1272100,-5335419,ST板块、平台经济,0.0,17596801,6815620264,0.815458,0
301001,凯淳股份,0.8,507400,-0.77,29.98,-4105517,0.84,,-4105517,11404109,-15509626,腾讯概念、年报增长,1.63,104088670,815456335,0.623201,0
301110,青木科技,0.2,313020,0.0,60.63,-6309432,3.39,,-6309432,37035213,-43344645,电子商务、年报增长,3.39,245832411,1403939246,1.04676,0
002640,跨境通,1.0,568121,0.53,3.85,-7394706,2.12,,-7394706,34473461,-41868167,跨境电商、消费电子,1.58,202974012,4670400163,1.41512,7155395
603613,国联股份,0.5,998936,0.74,53.26,-13336964,-1.17,,-13336964,48766630,-62103594,电子商务、新型工业化,-1.9,344633691,15946213330,0.570398,-1475368
002280,ST联络,3.2,2727244,-0.83,3.62,-15065529,0.28,,-15065529,27779055,-42844584,ST板块、互联网营销,1.12,142524270,6576189623,0.715641,0
003010,若羽臣,0.4,1279576,-1.76,24.21,-22194628,-3.16,,-22194628,24384858,-46579486,电子商务、VR/AR/MR,-1.43,280711458,1425069027,0.710132,0
002803,吉宏股份,0.4,14473840,-0.5,23.86,-76983113,-0.67,,-76983113,239948835,-316931948,跨境电商、数字经济,-0.17,1183246888,5575165979,1.3127,-4095143
