股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
002146,荣盛发展,1.9,14454648,9.86,1.56,27945900,9.86,3连板,27945900,37299621,-9353721,破净股概念、房地产,0.0,38818746,3693626834,0.187563,0
600846,同济科技,0.9,458430,0.09,10.93,22198184,-1.44,,22198184,35493994,-13295810,房地产、氢能源,-1.53,100518460,4304995297,0.784859,0
600641,万业企业,0.6,324142,-0.16,19.88,17456898,3.49,,17456898,85297131,-67840233,半导体设备、地产链,3.65,348913322,10364697982,1.86535,0
600503,华丽家族,0.7,774590,0.0,2.94,15616249,1.38,,15616249,37753632,-22137383,房地产、机器人概念,1.38,150375743,4110863199,0.610153,0
000014,沙河股份,0.5,3122525,1.41,12.27,7783635,1.57,,7783635,72894395,-65110760,房地产、地产链,0.16,455234486,1959523960,0.829207,0
600094,大名城  ,0.1,10098,0.33,3.05,4862072,0.0,,4862072,6773226,-1911154,房地产、地产链,-0.33,28286034,5004180893,0.559252,0
000863,三湘印象,0.4,253048,0.0,3.79,4691775,0.8,,4691775,19222616,-14530841,谷子经济、文创产品,0.8,69353348,2277500379,0.758725,0
000558,天府文旅,0.8,423094,0.0,3.28,3236280,-0.3,,3236280,25359914,-22123634,体育产业、股权转让,-0.3,94652820,2603553653,0.985966,0
000926,福星股份,0.4,394506,-0.23,4.33,3234333,-0.46,,3234333,12921212,-9686879,房地产、光伏,-0.23,65858182,3035451200,0.329245,0
600007,中国国贸,0.4,71225,0.21,19.13,2661674,-0.42,,2661674,4172357,-1510683,房地产、地产链,-0.62,31980257,3731387209,0.660103,0
600463,空港股份,0.2,53298,0.0,8.64,2602842,2.13,,2602842,6420307,-3817465,房地产、股权转让,2.13,28116335,912902400,1.05163,0
000718,苏宁环球,0.3,67744,0.34,2.88,2560261,-1.03,,2560261,4296456,-1736195,医美、地产链,-1.37,23282052,4365613159,0.696417,0
600622,光大嘉宝,0.2,145200,-0.33,3.03,2542843,0.66,,2542843,14779138,-12236295,资产管理、房地产,1.0,38695739,2444343844,0.855019,3029887
600657,信达地产,0.1,143220,0.65,4.66,2455140,0.87,,2455140,20125160,-17670020,房地产、实控人变更,0.22,90758764,3578731474,0.61914,0
600648,外高桥  ,0.2,38544,0.0,11.6,1482245,-0.68,,1482245,2689399,-1207154,房地产、上海,-0.68,20021365,3864717984,0.4534,0
600376,首开股份,1.6,325677,0.24,4.18,1463097,0.48,,1463097,15926309,-14463212,宇树机器人、地产链,0.24,83179541,5102921963,0.618913,0
600716,凤凰股份,0.4,141000,-0.53,3.77,1219969,0.0,,1219969,3949148,-2729179,房地产、地产链,0.53,16083757,1689067642,0.705113,0
000029,深深房Ａ,0.3,291600,-0.33,11.97,1169244,-0.58,,1169244,10058247,-8889003,房地产、地产链,-0.25,54096667,3155522769,0.53448,0
600724,宁波富达,0.5,7812,0.27,3.68,1035391,-0.81,,1035391,2022504,-987113,并购重组、房地产,-1.08,10643938,1224435165,0.733025,0
000036,华联控股,0.9,80185,0.25,3.9,863143,-1.02,,863143,4101834,-3238691,房地产、股权转让,-1.27,31453235,4136992668,0.874934,0
600791,京能置业,0.1,692355,-1.3,4.53,498825,-2.16,,498825,17513171,-17014346,房地产、地产链,-0.88,118782719,1119686180,0.554179,4529998
000909,ST数源,0.4,278932,-0.72,5.55,260864,0.55,,260864,2778409,-2517545,ST板块、通信,1.28,27346608,1405688397,0.598842,0
000402,金融街,0.4,147532,-0.21,4.77,220933,-0.63,,220933,5831509,-5610576,破净股概念、房地产,-0.42,36766853,6133865890,0.455262,0
002133,广宇集团,0.2,74613,-0.28,3.56,120508,-0.56,,120508,1008010,-887502,房地产、地产链,-0.28,32661127,1996290461,0.570047,0
600638,新黄浦  ,0.0,2160,0.37,5.35,0,-0.56,,0,0,0,房地产、地产链,-0.93,8262655,1883776364,0.579149,0
000668,荣丰控股,0.5,36832,0.0,11.51,0,0.0,,0,0,0,房地产、股权转让,0.0,8665593,1000166248,0.939041,0
600663,陆家嘴  ,0.4,289323,0.29,10.33,-209301,-0.1,,-209301,5091551,-5300852,房地产、上海国资改革,-0.39,45843323,30302656675,0.51042,0
600708,光明地产,0.2,29056,-0.43,2.25,-212348,-1.31,,-212348,7277811,-7490159,房地产、股权转让,-0.88,32436536,2434803250,0.635114,0
000608,阳光股份,1.3,112158,0.0,2.79,-328720,0.0,,-328720,0,-328720,房地产、地产链,0.0,14415159,1464580692,0.671816,0
002314,南山控股,0.1,196768,-0.29,3.44,-333902,-0.29,,-333902,11967668,-12301570,房地产、基础建设,0.0,70529579,2938043554,0.933391,0
002016,世荣兆业,0.7,85684,0.14,6.88,-463338,-0.29,,-463338,791340,-1254678,房地产、地产链,-0.43,17115043,1465613174,0.483796,0
