股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
002068,黑猫股份,1.3,131835,0.0,9.79,33802111,4.7,,33802111,55418567,-21616456,化工、煤化工,4.71,194455209,3893336563,1.92599,3260234
300731,科创新源,1.3,76986,-0.22,20.85,16187800,13.5,,16187800,71364991,-55177191,创投、汽车零部件,13.75,306078052,1719784185,5.44315,0
000936,华西股份,10.8,38261733,3.49,8.6,8660526,7.1,,8660526,418040656,-409380130,光模块、芯片,3.49,1309879697,4525701099,2.73283,57802966
603650,彤程新材,2.9,707420,0.87,32.81,7902973,1.52,,7902973,28784966,-20881993,光刻胶、芯片,0.64,161258968,5683999189,1.04002,0
601233,桐昆股份,0.2,1086819,0.0,13.12,6649805,0.08,,6649805,86264870,-79615065,化工、涤纶,0.08,259652601,20961475526,1.15118,-6374884
000677,恒天海龙,0.9,59024,0.0,2.74,4524152,0.74,,4524152,5735998,-1211846,低空经济、化纤,0.74,12371958,1578063204,0.911662,0
688295,中复神鹰,1.1,210513,0.79,34.36,4500263,0.23,,4500263,6488693,-1988430,化工、机器人概念,-0.55,47925119,4320462100,0.578079,0
002427,尤夫股份,1.3,319497,1.32,8.32,4381751,0.0,,4381751,10718137,-6336386,化工、地方国企,-1.3,42966902,3560232829,0.719567,3597030
300995,奇德新材,0.6,17532,-0.31,20.8,4104955,6.45,,4104955,4770049,-665094,碳纤维、汽车零部件,6.78,48011215,510015863,4.92089,0
301003,江苏博云,1.3,27348,0.18,23.32,3373329,2.51,,3373329,8569845,-5196516,化工、江苏省,2.33,25813198,817116615,2.66086,58211
002522,浙江众成,0.0,1004,-0.2,5.03,2514895,0.0,,2514895,4346532,-1831637,成人用品、通信,0.2,15649747,2867653893,0.829811,0
300767,震安科技,2.4,88737,-0.3,26.5,2479275,-1.74,,2479275,4427981,-1948706,基础建设、送转预期,-1.45,71359225,3901989827,0.908961,0
600143,金发科技,1.2,370220,0.0,8.63,2252051,-0.23,,2252051,12882129,-10630078,宇树机器人、可降解概念,-0.23,62697826,16403217669,0.891641,0
300644,南京聚隆,0.5,29036,0.53,17.41,2185548,2.47,,2185548,5070182,-2884634,化工、比亚迪产业链,1.93,39543941,1083124469,1.54733,0
300717,华信新材,0.7,27268,-0.06,16.36,1401333,1.93,,1401333,4742678,-3341345,化工、智能驾驶,2.0,21093617,813229939,1.56783,0
603928,兴业股份,0.5,50248,-0.17,11.63,1396004,1.66,,1396004,2734476,-1338472,光刻胶、轨道交通,1.84,18113738,1078170333,2.70362,0
600889,南京化纤,2.2,44900,0.0,4.54,1305250,1.11,,1305250,1713108,-407858,机器人概念、化纤,1.11,12591812,856235932,0.905816,0
002224,三力士,6.8,682440,2.17,4.81,1098191,4.56,,1098191,10163807,-9065616,化工、轮胎,2.34,107221243,2333779254,6.42334,0
002064,华峰化学,0.9,51675,0.15,6.87,902923,-0.15,,902923,5466095,-4563172,化工、并购重组,-0.29,38719651,11438535477,0.795868,0
