股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
600106,重庆路桥,2.9,208152,-0.42,4.82,10961292,1.69,,10961292,23506442,-12545150,基础建设、芯片,2.12,55847817,4718868388,1.24406,0
000900,现代投资,0.4,145935,0.0,4.24,8693953,0.24,,8693953,14031842,-5337889,地方国企、基础建设,0.24,42187309,3438100808,1.02751,4271922
601006,大秦铁路,1.6,711762,-0.26,7.57,4829194,-0.39,,4829194,32017671,-27188477,国有企业、央企,-0.13,190545186,44081332978,0.730493,0
601188,龙江交通,3.1,745752,0.31,3.24,3918119,0.93,,3918119,5714573,-1796454,网约车、股权转让,0.62,34845049,1337997437,1.25897,0
600368,五洲交通,0.8,206322,0.0,4.08,2884611,-0.73,,2884611,9004048,-6119437,公路运营、地方国企,-0.73,46506368,2284054788,0.857488,0
000755,山西高速,0.1,34020,-0.61,4.92,2711667,0.61,,2711667,3992555,-1280888,公路运营、绿色电力,1.23,23919520,1668000975,0.758136,0
000557,西部创业,1.8,243756,0.0,5.48,2650911,-0.18,,2650911,6893500,-4242589,股权转让、物流,-0.18,36129674,4137165009,0.974076,0
600020,中原高速,1.1,530334,-0.54,3.7,2412190,0.54,,2412190,5889209,-3477019,地方国企、基础建设,1.09,49063335,3282446798,0.804339,0
600125,铁龙物流,0.1,37229,0.0,6.22,2296445,-1.42,,2296445,25711628,-23415183,物流、国有企业,-1.43,129853943,5249811845,0.874822,0
600650,锦江在线,0.2,76362,-0.41,9.86,1722014,0.31,,1722014,4806109,-3084095,无人驾驶、地方国企,0.72,23291859,1753105438,0.979816,0
600548,深高速  ,0.1,6356,0.11,9.08,1621858,0.11,,1621858,1621858,0,基础建设、并购重组,0.0,25520574,3332987701,0.482952,0
600561,江西长运,0.8,38110,0.0,5.26,695677,2.14,,695677,695677,0,国有企业、汽车类,2.14,12009653,901438671,0.94066,0
000429,粤高速Ａ,1.7,172860,0.12,8.01,654532,-0.25,,654532,978132,-323600,地方国企、国有企业,-0.37,26898623,4190267398,0.606568,0
600269,赣粤高速,0.4,153223,0.0,3.68,554048,-0.81,,554048,9385517,-8831469,年报增长、地方国企,-0.81,55020154,4508783489,0.93407,0
600377,宁沪高速,0.3,211032,-0.31,9.78,201068,-0.2,,201068,3853934,-3652866,地方国企、基础建设,0.1,64335911,4596815750,0.679991,0
600575,淮河能源,0.8,191268,-0.39,2.52,-194863,-0.39,,-194863,8152557,-8347420,火电、物流,0.0,35401867,3596285053,0.439252,0
000548,湖南投资,0.4,160392,-0.2,4.94,-807065,0.2,,-807065,374452,-1181517,公路运营、房地产,0.41,18734105,1670352502,0.715826,0
000828,东莞控股,0.1,58086,-0.11,9.24,-1262511,0.11,,-1262511,500425,-1762936,参股券商、汽车充电,0.22,17339463,3186317566,0.529046,0
600012,皖通高速,0.0,28340,0.18,10.89,-1680209,0.09,,-1680209,670534,-2350743,并购重组、地方国企,-0.09,49974846,2580044538,0.470132,0
002357,富临运业,0.3,149406,-0.15,6.75,-1778163,0.15,,-1778163,5444027,-7222190,网约车、成渝经济圈,0.3,42191616,1482331513,0.579019,0
601107,四川成渝,0.1,36105,0.24,4.14,-2344571,0.0,,-2344571,2419810,-4764381,西部大开发、成渝经济圈,-0.24,30645679,6205114435,0.846478,0
002627,三峡旅游,1.2,54300,0.18,5.41,-2412072,-0.18,,-2412072,1133419,-3545491,旅游、并购重组,-0.37,17223556,2641926352,0.653869,0
601518,吉林高速,3.4,126936,0.0,3.41,-2700520,-0.87,,-2700520,3455051,-6155571,地方国企、基础建设,-0.87,24866897,1453087214,0.81823,0
600350,山东高速,0.9,120750,-0.29,6.99,-3027941,1.01,,-3027941,4074730,-7102671,股权转让、地方国企,1.3,54601138,4410883559,0.594008,0
001965,招商公路,0.4,211500,0.32,9.45,-3357796,0.85,,-3357796,833310,-4191106,金融概念、基础建设,0.53,61594491,11179670714,0.6663,0
600035,楚天高速,0.4,492060,0.24,4.14,-3831621,-0.48,,-3831621,7851290,-11682911,华为概念、地方国企,-0.72,60304795,3067957859,0.847231,0
600033,福建高速,0.4,119321,-0.32,3.1,-3888057,-0.64,,-3888057,2641906,-6529963,地方国企、基础建设,-0.32,27069648,3922073085,0.626451,0
600834,申通地铁,0.3,17598,0.12,8.35,-4237996,-0.24,,-4237996,1561238,-5799234,EDA、芯片,-0.36,15286594,1654622343,1.05461,0
600611,大众交通,0.4,90720,0.32,3.15,-5871133,0.32,,-5871133,4808789,-10679922,无人驾驶、智能交通,0.0,39352185,3434195759,0.899229,0
601816,京沪高铁,1.0,934626,-0.18,5.59,-6241766,-0.53,,-6241766,146231714,-152473480,客运、国有企业,-0.36,376400415,115518396894,0.840284,-4233227
603069,海汽集团,1.1,488360,0.0,21.28,-6455221,1.09,,-6455221,9855484,-16310705,免税、客运,1.09,99418726,3138590519,0.94186,0
001213,中铁特货,0.8,466375,-0.44,4.52,-7182672,-1.1,,-7182672,17251326,-24433998,一带一路、物流,-0.66,69634781,3454751208,1.05646,-4529346
601333,广深铁路,0.8,7061632,-0.99,4.09,-63946143,1.24,,-63946143,74007030,-137953173,高铁、客运,2.25,497573048,12364590332,0.555617,-15922336
