股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
003010,若羽臣,2.6,12644084,-0.04,27.89,19604315,1.83,,19604315,177177264,-157572949,电子商务、VR/AR/MR,1.86,623179687,2263110388,2.32096,33238279
300518,新迅达,231.3,12533192,-10.95,10.62,4292609,-14.49,,4292609,50786078,-46493469,网络直播、锂电池,-3.98,194025722,1354773218,3.26134,6525067
600539,狮头股份,3.0,294122,-0.94,7.02,-979628,-5.9,,-979628,6540262,-7519890,小红书概念、地产链,-5.01,62258518,920252572,1.32098,0
300464,星徽股份,1.0,7315936,-1.47,6.19,-2105397,-8.7,,-2105397,31602807,-33708204,跨境电商、机器人概念,-7.34,237300676,1499401096,1.06569,0
600365,ST通葡  ,102.1,1368510,1.59,3.03,-3595719,-3.5,,-3595719,4811236,-8406955,ST板块,-5.02,37877571,1069541189,1.43843,0
300592,华凯易佰,1.3,1244992,-0.5,14.58,-12994184,-8.65,,-12994184,57684145,-70678329,军工、人工智能,-8.19,321744275,2943100324,1.0197,-3149924
301558,三态股份,0.9,2643501,-1.15,9.49,-16446336,-8.84,,-16446336,36043079,-52489415,AI电商、跨境电商,-7.77,269008763,2085729775,0.877645,0
601113,华鼎股份,29.9,20313564,2.1,4.32,-18301146,0.7,,-18301146,128354797,-146655943,化工、并购重组,-1.37,658186440,3265551761,3.69193,-3955050
301001,凯淳股份,0.5,18373160,0.85,32.74,-19369997,-7.25,,-19369997,81693190,-101063187,腾讯概念、三季报增长,-8.03,412159768,890527230,1.1132,1027711
300792,壹网壹创,0.7,12351482,-0.88,25.67,-28678691,-6.35,,-28678691,128188594,-156867285,小红书概念、人工智能,-5.52,591881214,3013657689,1.36517,-2116304
002024,ST易购,2.9,806818,-0.46,2.08,-29944105,-5.02,,-29944105,24819968,-54764073,ST板块、平台经济,-4.59,134846071,7484120876,0.986101,0
301381,赛维时代,2.3,771955,0.04,23.45,-39748642,-7.31,,-39748642,38390740,-78139382,平台经济、智能物流,-7.35,190521821,1494915022,1.61606,-11881179
300209,*ST有树,46.9,11163720,7.83,5.67,-40177537,-1.39,,-40177537,75837553,-116015090,ST板块、数字经济,-8.55,255466282,2725412601,2.26583,0
301110,青木科技,0.6,27065885,3.82,67.45,-51970752,5.23,,-51970752,344116085,-396086837,电子商务、阿里系AI,1.35,1084421529,2574041445,2.96905,-7225997
605136,丽人丽妆,1.2,12459573,-3.42,8.68,-61515363,-9.96,,-61515363,41037908,-102553271,电子商务、美容护理,-6.77,282130875,1734774608,1.50211,-24520729
002803,吉宏股份,6.2,10865140,-3.27,14.03,-61777984,-10.01,,-61777984,63894600,-125672584,跨境电商、数字经济,-6.96,406731854,3322909362,1.65578,-2893637
603613,国联股份,8.5,9784518,-1.26,27.22,-72211570,-4.79,,-72211570,177592733,-249804303,电子商务、新型工业化,-3.58,753198083,12839597705,1.36658,-24198378
002127,南极电商,4.4,11427780,-1.21,4.48,-103221547,-9.68,,-103221547,188265795,-291487342,电子商务、超跌,-8.57,904603040,8309171718,0.880307,-15297962
002315,焦点科技,0.6,6578667,-2.05,43.08,-122098252,-10.01,,-122098252,160822702,-282920954,AI智能体、跨境电商,-8.13,847658296,7120015524,1.00555,-16945807
002640,跨境通,2.6,53764560,-3.47,4.67,-365300817,-9.85,,-365300817,269194547,-634495364,跨境电商、金融概念,-6.6,1591263867,5908572770,1.1056,-119661122
