股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
002274,华昌化工,0.2,732640,-0.26,7.77,12700983,1.97,,12700983,46427668,-33726685,化工、氢燃料电池,2.24,169914828,4374504341,1.08075,0
001217,华尔泰,1.4,750771,-0.28,10.81,10260202,0.65,,10260202,29960471,-19700269,化工、锂电池,0.93,181227590,1141249699,1.26704,0
600075,新疆天业,1.7,27033,0.0,3.94,8555375,-0.25,,8555375,12691022,-4135647,电石、年报增长,-0.25,32143962,3688618880,0.859412,0
600929,雪天盐业,0.2,47600,-0.36,5.56,6341859,-1.07,,6341859,9611939,-3270080,化工、并购重组,-0.71,46587358,3252107674,0.766898,0
603276,恒兴新材,1.7,681740,2.02,19.64,5133642,4.64,,5133642,16250340,-11116698,化工、锂电池,2.56,122345717,746587556,1.73155,0
000707,双环科技,2.9,572124,-0.15,6.98,4633419,1.6,,4633419,18032204,-13398785,纯碱、并购重组,1.75,78464843,2422821445,1.37479,0
601678,滨化股份,0.2,486325,-0.25,4.02,4460180,1.0,,4460180,31324972,-26864792,化工、光伏,1.26,104911454,7203964504,0.800821,-3905966
600623,华谊集团,0.4,159544,0.0,6.07,4325784,-1.46,,4325784,9547484,-5221700,汽车类、汽车零部件,-1.46,62646923,3903426910,0.718933,0
603299,苏盐井神,0.2,104775,-0.36,8.18,4094176,-1.21,,4094176,11554565,-7460389,核污染概念、空气储能,-0.85,48068831,2307117579,0.99561,6334591
601216,君正集团,1.2,270655,-0.52,3.85,3436093,-0.52,,3436093,12875486,-9439393,蚂蚁金服概念、化工,0.0,106949266,12200677431,0.783642,0
603938,三孚股份,1.5,132060,0.0,14.01,3123570,-1.34,,3123570,4884718,-1761148,电子气体、有机硅,-1.34,33339789,1888233698,0.718242,0
002092,ST中泰,0.7,629552,-0.78,5.06,2536153,-1.75,,2536153,30193708,-27657555,ST板块、病毒防治,-0.98,159951768,9809669368,0.863403,0
002748,ST世龙,0.7,143640,-1.3,7.46,2423588,-3.12,,2423588,5524740,-3101152,ST板块、氯化亚砜,-1.84,44466546,828731400,0.840356,0
003017,大洋生物,0.4,77850,-0.46,17.26,1891056,-0.69,,1891056,5051942,-3160886,医药、化工,-0.23,35873438,1169598994,0.788829,0
000691,亚太实业,0.5,65472,0.0,3.26,1773745,-4.4,,1773745,6084663,-4310918,化工、股权转让,-4.4,32821700,822370322,0.512035,0
000545,金浦钛业,0.3,47523,0.0,2.11,893799,-2.76,,893799,2665562,-1771763,钛白粉、化工,-2.76,27669044,1365729107,0.605419,0
