股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
002971,和远气体,0.4,19481,-0.39,17.92,1252751,0.79,,1252751,6394276,-5141525,电子气体、化工,1.19,53857090,2036184929,1.56377,0
688268,华特气体,0.0,0,0.0,42.88,652946,-2.28,,652946,3941739,-3288793,制氢、电子气体,-2.28,39091945,2435818230,0.937556,0
002549,凯美特气,0.2,12958,0.51,5.68,317761,-3.07,,317761,1448978,-1131217,光刻机、碳中和,-3.57,31517583,2218624670,0.667605,0
301286,侨源股份,0.0,71100,0.48,35.4,-2959674,0.06,,-2959674,1341016,-4300690,医药、四川省,-0.42,25359805,1406265000,1.01909,0
300346,南大光电,1.3,1645585,-0.24,36.0,-6403148,-2.01,,-6403148,104182354,-110585502,芯片、光刻胶,-1.77,521958856,17197104463,1.01944,0
688548,广钢气体,12.4,589057,-1.02,9.7,-7683591,-1.12,,-7683591,12184476,-19868067,芯片、工业气体,-0.1,94935797,6425471517,1.19072,0
002430,杭氧股份,1.4,105629,0.0,19.5,-8263296,-2.16,,-8263296,11320945,-19584241,电子气体、化工,-2.16,113480528,8720383800,1.00403,0
688106,金宏气体,57.0,186732,0.06,15.87,-8276217,-3.05,,-8276217,7034122,-15310339,科创板、制氢,-3.11,63642306,4284697813,0.911338,0
