股票代码,股票名称,竞价量比,竞价金额,竞价涨幅%,价格,净额,涨幅%,板上信息,主力净额,主力买,主力卖,所属板块,区间涨幅%,成交额,实际流通,量比,300w大单净额
002375,亚厦股份,0.7,3822507,-1.03,5.35,148316009,10.08,首板,148316009,248903758,-100587749,韧性城市、华为概念,11.23,370649368,3385192853,0.780374,147908035
300620,光库科技,0.2,1811890,0.72,51.05,56208994,5.0,,56208994,312614467,-256405473,CPO/MPO、地方国企,4.25,1105820550,6276210658,1.27585,23560165
300134,大富科技,0.5,2402304,0.27,11.28,17335826,2.45,,17335826,91154565,-73818739,华为手机、5G,2.17,426619610,4153053080,1.19191,4202
688322,奥比中光,0.1,113452,0.22,32.65,15546773,3.49,,15546773,42170311,-26623538,宇树机器人、机器视觉,3.26,166109706,7146870816,0.599641,0
300337,银邦股份,2.4,1753040,0.59,6.92,10059438,2.37,,10059438,74802999,-64743561,消费电子、有色金属,1.76,250672827,3041824023,1.13922,0
300227,光韵达,0.1,98280,0.13,7.92,9747291,1.67,,9747291,20272919,-10525628,军工、通信,1.54,100925518,3052021673,1.66037,0
002347,泰尔股份,0.4,674576,0.19,5.4,4685446,1.7,,4685446,20374726,-15689280,机器人概念、锂电池,1.5,105107529,1907679590,0.515993,0
688716,中研股份,0.4,334218,0.51,27.83,2691173,1.02,,2691173,10861567,-8170394,PEEK、化工,0.51,55240089,760284625,0.532605,0
300521,爱司凯,0.6,356420,0.5,14.2,2154451,0.5,,2154451,5508385,-3353934,折叠屏、算力,0.0,67401032,1186061805,0.540025,0
688161,威高骨科,0.3,7958,0.71,38.88,647392,-1.59,,647392,1923156,-1275764,医疗器械、科创板,-2.29,25592823,2004216013,0.686659,0
688231,隆达股份,1.2,23083,0.0,22.95,308514,-0.48,,308514,1158499,-849985,科创板、年报增长,-0.48,16736715,2700166005,0.977852,0
300220,金运激光,0.4,13302,0.0,7.48,-56450,1.22,,-56450,317050,-373500,谷子经济、零售,1.22,8100611,664907278,1.07913,0
603928,兴业股份,0.3,14616,0.33,12.12,-177320,-0.17,,-177320,306250,-483570,光刻胶、轨道交通,-0.49,14088183,1121742135,1.03258,0
002730,电光科技,0.3,42488,0.0,9.03,-302270,-0.11,,-302270,0,-302270,机器人概念、算力租赁,-0.11,23476154,1608152790,0.813014,0
300221,银禧科技,2.7,482125,0.0,5.54,-498491,0.54,,-498491,2513985,-3012476,可降解概念、OLED,0.54,48127858,2519409108,1.06051,0
688314,康拓医疗,0.0,23576,-0.17,29.39,-540331,-0.44,,-540331,1088699,-1629030,科创板、医药,-0.27,15404766,848618687,0.928857,0
002808,ST恒久,0.8,510416,0.0,5.87,-633882,0.51,,-633882,1385338,-2019220,ST板块、信创,0.51,25363525,934391016,0.555874,0
688291,金橙子  ,0.1,32153,0.0,28.91,-702505,-1.09,,-702505,1957651,-2660156,科创板、消费电子,-1.09,27024203,704191581,0.576624,0
300004,南风股份,0.4,195360,-0.17,5.9,-1057176,-0.51,,-1057176,2332065,-3389241,核电、地方国企,-0.34,29490562,1900693145,0.842665,0
300930,屹通新材,1.0,2515,0.76,24.74,-1100499,-0.88,,-1100499,0,-1100499,元器件、有色金属,-1.63,11386709,730125000,0.863194,0
002084,海鸥住工,0.2,53466,0.0,3.97,-1159908,-0.5,,-1159908,454000,-1613908,超跌、装修家具,-0.5,27446379,1669277404,0.86086,0
688456,有研粉材,0.0,6160,0.69,29.47,-2018552,-3.66,,-2018552,4326230,-6344782,科创板、有色金属,-4.32,29739945,1915516225,1.20447,0
688167,炬光科技,1.7,819090,-0.01,88.68,-2932108,-1.48,,-2932108,19374074,-22306182,光刻机、元器件,-1.47,134250399,6028541873,1.04095,0
002189,中光学,0.4,67074,0.06,16.19,-3205365,1.44,,-3205365,3875603,-7080968,并购重组、军工,1.38,38061984,2561220438,1.4076,0
301326,捷邦科技,0.2,10866,0.61,35.77,-3363037,-0.64,,-3363037,940559,-4303596,芯片、固态电池,-1.24,22631967,795612884,1.00813,0
688333,铂力特  ,0.7,94546,0.01,114.3,-3494263,-0.86,,-3494263,16924742,-20419005,西部大开发、股权转让,-0.87,60429672,12994901317,0.656806,0
300210,森远股份,1.2,523399,0.26,3.74,-3778094,-1.06,,-3778094,4892002,-8670096,国有企业、3D打印,-1.32,48300655,1133676852,0.765537,0
001296,长江材料,0.3,172425,0.35,22.74,-3870678,-0.74,,-3870678,3385579,-7256257,建材、基础建设,-1.09,57134957,855682738,0.547187,0
001368,通达创智,1.2,593028,-1.74,25.58,-4202825,-3.36,,-4202825,5821902,-10024727,体育产业、3D打印,-1.65,101387442,716237200,1.04528,0
002691,冀凯股份,1.4,16914949,-3.53,6.6,-4442485,-2.8,,-4442485,45350681,-49793166,机器人概念、煤炭,0.76,321431663,820404306,1.88452,262621
301021,英诺激光,0.1,66274,0.24,25.13,-5390640,-1.18,,-5390640,1390950,-6781590,苹果概念、医药,-1.41,65347611,1506077442,0.645424,0
688433,华曙高科,0.0,0,0.0,29.14,-5522073,-2.9,,-5522073,1364638,-6886711,新型工业化、新材料概念,-2.9,26900857,1006600812,1.09342,0
300747,锐科激光,0.1,30636,0.04,25.58,-6550358,0.23,,-6550358,5275622,-11825980,央企、国有企业,0.2,86803252,7821923615,0.807891,0
300606,金太阳,0.6,209040,0.68,27.29,-6663238,2.52,,-6663238,19876177,-26539415,折叠屏、消费电子,1.83,106669713,2140364153,0.643918,0
002526,山东矿机,0.2,570066,-0.36,2.79,-7832899,0.36,,-7832899,30752703,-38585602,机器人概念、智慧矿山,0.72,140772063,3877893726,0.824515,0
000988,华工科技,1.1,13724950,-0.86,33.62,-13059634,-0.5,,-13059634,500292940,-513352574,光模块、光芯片,0.36,1424485363,27366281027,0.608173,17418586
002698,博实股份,1.2,306062,0.0,15.21,-14970930,-1.11,,-14970930,12240142,-27211072,机器人概念、电石,-1.11,105703782,8915035559,0.841083,0
002786,银宝山新,0.4,5805131,0.0,6.6,-18837484,0.15,,-18837484,37788686,-56626170,实控人变更、汽车热管理,0.15,286621168,1781731732,1.12177,0
002339,积成电子,0.6,3522960,-1.91,7.18,-21724832,-2.18,,-21724832,18655576,-40380408,充电桩、碳中和,-0.28,160950758,2854048162,1.32614,-3893567
